#multi:
;Hantel A;;;;;;;Hantel B;;;;;;;
t;x;y;vx;vy;px;py;K;x;y;vx;vy;px;py;K;
0,000;0,248;-0,123;;;;;;0,262;-0,185;;;;;
0,017;0,245;-0,122;-0,289;9,295E-2;-5,382E-3;1,729E-3;8,589E-4;0,255;-0,185;-0,655;3,676E-2;-1,218E-2;6,838E-4;4,002E-3
0,033;0,238;-0,120;-0,292;7,870E-2;-5,435E-3;1,464E-3;8,516E-4;0,240;-0,184;-0,660;4,473E-2;-1,227E-2;8,320E-4;4,065E-3
0,050;0,235;-0,119;-0,199;3,940E-2;-3,705E-3;7,328E-4;3,834E-4;0,233;-0,183;-0,440;3,415E-2;-8,184E-3;6,352E-4;1,811E-3
0,067;0,232;-0,118;-0,297;3,437E-2;-5,518E-3;6,393E-4;8,295E-4;0,226;-0,183;-0,651;8,530E-2;-1,211E-2;1,587E-3;4,013E-3
0,083;0,225;-0,118;-0,302;1,840E-2;-5,609E-3;3,422E-4;8,488E-4;0,211;-0,181;-0,654;0,102;-1,217E-2;1,906E-3;4,077E-3
0,100;0,221;-0,118;-0,205;3,768E-3;-3,819E-3;7,008E-5;3,922E-4;0,204;-0,179;-0,449;8,242E-2;-8,351E-3;1,533E-3;1,938E-3
0,117;0,218;-0,118;-0,211;-2,263E-3;-3,934E-3;-4,209E-5;4,160E-4;0,196;-0,178;-0,446;8,584E-2;-8,299E-3;1,597E-3;1,920E-3
0,133;0,214;-0,118;-0,324;-2,840E-2;-6,019E-3;-5,282E-4;9,814E-4;0,189;-0,176;-0,656;0,137;-1,220E-2;2,546E-3;4,179E-3
0,150;0,207;-0,119;-0,328;-4,312E-2;-6,095E-3;-8,021E-4;1,016E-3;0,174;-0,173;-0,658;0,145;-1,224E-2;2,706E-3;4,227E-3
0,167;0,204;-0,119;-0,232;-3,737E-2;-4,313E-3;-6,951E-4;5,130E-4;0,167;-0,172;-0,431;0,115;-8,020E-3;2,146E-3;1,853E-3
0,183;0,200;-0,120;-0,360;-7,172E-2;-6,699E-3;-1,334E-3;1,254E-3;0,160;-0,169;-0,626;0,178;-1,164E-2;3,319E-3;3,941E-3
0,200;0,192;-0,122;-0,363;-8,324E-2;-6,744E-3;-1,548E-3;1,287E-3;0,146;-0,166;-0,621;0,175;-1,154E-2;3,255E-3;3,867E-3
0,217;0,187;-0,123;-0,249;-6,435E-2;-4,638E-3;-1,197E-3;6,169E-4;0,139;-0,164;-0,406;0,120;-7,560E-3;2,230E-3;1,670E-3
0,233;0,183;-0,124;-0,396;-0,107;-7,371E-3;-1,981E-3;1,566E-3;0,133;-0,162;-0,593;0,198;-1,104E-2;3,685E-3;3,641E-3
0,250;0,174;-0,126;-0,412;-0,111;-7,665E-3;-2,057E-3;1,693E-3;0,120;-0,157;-0,591;0,214;-1,100E-2;3,973E-3;3,676E-3
0,267;0,169;-0,128;-0,290;-8,099E-2;-5,389E-3;-1,506E-3;8,418E-4;0,113;-0,154;-0,388;0,142;-7,217E-3;2,635E-3;1,587E-3
0,283;0,165;-0,129;-0,446;-0,132;-8,297E-3;-2,455E-3;2,012E-3;0,107;-0,152;-0,553;0,216;-1,029E-2;4,015E-3;3,282E-3
0,300;0,155;-0,132;-0,454;-0,136;-8,450E-3;-2,533E-3;2,092E-3;9,447E-2;-0,147;-0,547;0,220;-1,017E-2;4,087E-3;3,228E-3
0,317;0,149;-0,134;-0,311;-9,466E-2;-5,786E-3;-1,761E-3;9,832E-4;8,840E-2;-0,145;-0,348;0,146;-6,468E-3;2,709E-3;1,322E-3
0,333;0,144;-0,135;-0,322;-9,437E-2;-5,991E-3;-1,755E-3;1,048E-3;8,288E-2;-0,142;-0,341;0,149;-6,352E-3;2,763E-3;1,290E-3
0,350;0,139;-0,137;-0,504;-0,140;-9,373E-3;-2,613E-3;2,545E-3;7,702E-2;-0,140;-0,497;0,211;-9,245E-3;3,928E-3;2,712E-3
0,367;0,127;-0,140;-0,513;-0,142;-9,544E-3;-2,639E-3;2,636E-3;6,631E-2;-0,135;-0,479;0,208;-8,918E-3;3,872E-3;2,541E-3
0,383;0,122;-0,141;-0,358;-9,557E-2;-6,654E-3;-1,778E-3;1,275E-3;6,104E-2;-0,133;-0,317;0,138;-5,897E-3;2,563E-3;1,111E-3
0,400;0,116;-0,143;-0,558;-0,137;-1,037E-2;-2,550E-3;3,066E-3;5,574E-2;-0,131;-0,457;0,205;-8,508E-3;3,809E-3;2,336E-3
0,417;0,103;-0,146;-0,563;-0,135;-1,048E-2;-2,508E-3;3,120E-3;4,579E-2;-0,126;-0,453;0,210;-8,433E-3;3,907E-3;2,322E-3
0,433;9,672E-2;-0,148;-0,580;-0,129;-1,078E-2;-2,402E-3;3,279E-3;4,063E-2;-0,124;-0,431;0,205;-8,014E-3;3,814E-3;2,118E-3
0,450;8,372E-2;-0,150;-0,592;-0,125;-1,101E-2;-2,320E-3;3,405E-3;3,143E-2;-0,119;-0,414;0,197;-7,700E-3;3,665E-3;1,955E-3
0,467;7,699E-2;-0,152;-0,615;-0,107;-1,143E-2;-1,990E-3;3,621E-3;2,683E-2;-0,117;-0,399;0,172;-7,412E-3;3,208E-3;1,753E-3
0,483;6,323E-2;-0,154;-0,619;-0,101;-1,152E-2;-1,880E-3;3,664E-3;1,814E-2;-0,114;-0,387;0,170;-7,205E-3;3,160E-3;1,664E-3
0,500;5,634E-2;-0,155;-0,636;-8,984E-2;-1,184E-2;-1,671E-3;3,842E-3;1,392E-2;-0,112;-0,362;0,153;-6,731E-3;2,840E-3;1,435E-3
0,517;4,201E-2;-0,157;-0,645;-7,905E-2;-1,201E-2;-1,470E-3;3,933E-3;6,081E-3;-0,109;-0,355;0,133;-6,608E-3;2,465E-3;1,337E-3
0,533;3,482E-2;-0,158;-0,660;-6,296E-2;-1,227E-2;-1,171E-3;4,085E-3;2,077E-3;-0,107;-0,354;0,121;-6,594E-3;2,247E-3;1,304E-3
