#multi:
;Masse A;;;;;;;Masse B;;;;;;;
t;x;y;vx;vy;px;py;K;x;y;vx;vy;px;py;K;
0,000;-3,426E-3;-0,387;;;;;;0,242;4,974E-4;;;;;
0,017;-3,451E-3;-0,379;3,609E-3;0,395;6,649E-5;7,275E-3;1,437E-3;0,242;4,791E-4;2,502E-4;-1,563E-3;4,619E-6;-2,886E-5;2,314E-8
0,033;-3,305E-3;-0,374;1,511E-2;0,397;2,784E-4;7,312E-3;1,453E-3;0,242;4,453E-4;2,486E-4;-3,300E-4;4,590E-6;-6,091E-6;1,575E-9
0,050;-2,947E-3;-0,365;1,008E-2;0,400;1,856E-4;7,365E-3;1,473E-3;0,242;4,681E-4;-1,298E-4;1,477E-4;-2,396E-6;2,727E-6;3,570E-10
0,067;-2,970E-3;-0,361;4,953E-3;0,276;9,123E-5;5,091E-3;7,036E-4;0,242;4,502E-4;4,948E-5;-2,490E-4;9,134E-7;-4,597E-6;5,949E-10
0,083;-2,782E-3;-0,356;1,125E-2;0,416;2,072E-4;7,664E-3;1,596E-3;0,242;4,598E-4;2,049E-3;1,628E-3;3,782E-5;3,004E-5;6,319E-8
0,100;-2,595E-3;-0,347;2,785E-3;0,416;5,129E-5;7,663E-3;1,594E-3;0,242;5,045E-4;3,060E-3;1,609E-3;5,649E-5;2,970E-5;1,103E-7
0,117;-2,689E-3;-0,342;1,733E-3;0,275;3,192E-5;5,073E-3;6,986E-4;0,242;5,134E-4;-1,076E-3;2,876E-4;-1,985E-5;5,308E-6;1,144E-8
0,133;-2,537E-3;-0,338;7,183E-3;0,416;1,323E-4;7,654E-3;1,591E-3;0,242;5,141E-4;-1,903E-3;-4,921E-4;-3,512E-5;-9,084E-6;3,564E-8
0,150;-2,450E-3;-0,328;3,338E-3;0,419;6,148E-5;7,718E-3;1,617E-3;0,242;4,970E-4;8,419E-5;-1,332E-3;1,554E-6;-2,458E-5;1,644E-8
0,167;-2,426E-3;-0,324;7,506E-3;0,276;1,383E-4;5,083E-3;7,020E-4;0,242;4,697E-4;-2,461E-4;-1,339E-3;-4,542E-6;-2,471E-5;1,710E-8
0,183;-2,199E-3;-0,319;1,494E-2;0,434;2,752E-4;7,990E-3;1,735E-3;0,242;4,524E-4;3,959E-3;-3,095E-3;7,308E-5;-5,714E-5;2,331E-7
0,200;-1,928E-3;-0,309;9,389E-3;0,445;1,729E-4;8,201E-3;1,827E-3;0,242;3,665E-4;5,985E-3;-2,952E-3;1,105E-4;-5,450E-5;4,111E-7
0,217;-1,886E-3;-0,304;8,775E-3;0,299;1,616E-4;5,501E-3;8,220E-4;0,242;3,540E-4;1,516E-3;2,116E-3;2,799E-5;3,907E-5;6,256E-8
0,233;-1,635E-3;-0,299;1,025E-2;0,289;1,889E-4;5,321E-3;7,696E-4;0,242;4,370E-4;1,665E-2;3,092E-3;3,073E-4;5,707E-5;2,646E-6
0,250;-1,545E-3;-0,295;8,709E-3;0,426;1,604E-4;7,853E-3;1,675E-3;0,243;4,570E-4;3,860E-2;-3,432E-3;7,126E-4;-6,335E-5;1,386E-5
0,267;-1,345E-3;-0,285;5,275E-3;0,433;9,717E-5;7,970E-3;1,725E-3;0,243;3,226E-4;4,559E-2;-4,583E-3;8,415E-4;-8,460E-5;1,937E-5
0,283;-1,369E-3;-0,280;4,720E-3;0,290;8,695E-5;5,336E-3;7,732E-4;0,244;3,042E-4;3,765E-2;-8,682E-3;6,950E-4;-1,603E-4;1,378E-5
0,300;-1,187E-3;-0,276;1,045E-2;0,440;1,924E-4;8,111E-3;1,787E-3;0,245;3,323E-5;4,781E-2;-1,629E-2;8,825E-4;-3,007E-4;2,354E-5
0,317;-1,020E-3;-0,266;1,394E-2;0,442;2,568E-4;8,150E-3;1,805E-3;0,246;-2,387E-4;3,683E-2;-7,845E-3;6,799E-4;-1,448E-4;1,309E-5
0,333;-7,227E-4;-0,261;1,144E-2;0,299;2,108E-4;5,505E-3;8,237E-4;0,246;-2,283E-4;4,722E-3;1,002E-3;8,718E-5;1,850E-5;2,151E-7
0,350;-6,390E-4;-0,256;8,220E-3;0,295;1,514E-4;5,438E-3;8,035E-4;0,246;-2,053E-4;5,253E-3;5,185E-3;9,698E-5;9,571E-5;5,028E-7
0,367;-4,487E-4;-0,251;1,266E-2;0,444;2,333E-4;8,186E-3;1,821E-3;0,246;-5,545E-5;2,900E-2;4,225E-4;5,354E-4;7,800E-6;7,765E-6
