#multi:
;Masse A;;;;;;;Masse B;;;;;;;
t;x;y;vx;vy;px;py;K;x;y;vx;vy;px;py;K;
0,000;-1,091E-2;-0,359;;;;;;0,247;6,051E-4;;;;;
0,017;-1,096E-2;-0,354;1,124E-2;0,421;2,070E-4;7,762E-3;1,637E-3;0,247;6,331E-4;1,969E-3;9,189E-4;3,634E-5;1,696E-5;4,357E-8
0,033;-1,053E-2;-0,345;1,424E-2;0,424;2,623E-4;7,817E-3;1,660E-3;0,247;6,357E-4;7,476E-4;-1,306E-3;1,380E-5;-2,410E-5;2,089E-8
0,050;-1,048E-2;-0,340;2,074E-3;0,288;3,821E-5;5,306E-3;7,642E-4;0,247;5,896E-4;1,145E-3;-3,925E-4;2,113E-5;-7,246E-6;1,352E-8
0,067;-1,046E-2;-0,335;1,006E-2;0,443;1,853E-4;8,152E-3;1,805E-3;0,247;6,227E-4;4,540E-3;-1,055E-3;8,380E-5;-1,947E-5;2,005E-7
0,083;-1,015E-2;-0,326;9,792E-3;0,434;1,804E-4;7,988E-3;1,733E-3;0,247;5,544E-4;2,307E-3;-1,963E-3;4,258E-5;-3,624E-5;8,468E-8
0,100;-1,014E-2;-0,321;-4,222E-4;0,288;-7,777E-6;5,301E-3;7,628E-4;0,247;5,572E-4;-3,328E-4;4,262E-4;-6,144E-6;7,867E-6;2,699E-9
0,117;-1,016E-2;-0,316;4,879E-3;0,443;8,987E-5;8,159E-3;1,807E-3;0,247;5,686E-4;1,507E-3;-1,934E-4;2,782E-5;-3,571E-6;2,130E-8
0,133;-9,975E-3;-0,306;7,417E-3;0,447;1,366E-4;8,234E-3;1,841E-3;0,247;5,508E-4;3,939E-3;-3,867E-3;7,271E-5;-7,138E-5;2,812E-7
0,150;-9,914E-3;-0,301;5,402E-3;0,298;9,950E-5;5,497E-3;8,206E-4;0,248;4,397E-4;9,149E-3;1,682E-3;1,689E-4;3,105E-5;7,987E-7
0,167;-9,795E-3;-0,296;1,280E-2;0,452;2,358E-4;8,319E-3;1,880E-3;0,248;6,068E-4;2,086E-2;4,274E-3;3,851E-4;7,890E-5;4,185E-6
0,183;-9,487E-3;-0,286;1,775E-2;0,454;3,269E-4;8,369E-3;1,904E-3;0,248;5,822E-4;1,954E-2;2,117E-4;3,606E-4;3,909E-6;3,523E-6
0,200;-9,203E-3;-0,281;1,686E-2;0,451;3,105E-4;8,302E-3;1,874E-3;0,248;6,139E-4;1,662E-2;-4,077E-4;3,069E-4;-7,527E-6;2,552E-6
0,217;-8,926E-3;-0,271;1,212E-2;0,453;2,232E-4;8,336E-3;1,887E-3;0,249;5,686E-4;1,356E-2;-4,355E-4;2,504E-4;-8,039E-6;1,699E-6
0,233;-8,799E-3;-0,266;5,605E-3;0,303;1,033E-4;5,577E-3;8,446E-4;0,249;5,994E-4;6,093E-3;7,477E-4;1,125E-4;1,380E-5;3,478E-7
0,250;-8,739E-3;-0,261;1,095E-2;0,452;2,016E-4;8,322E-3;1,881E-3;0,249;5,936E-4;6,909E-3;1,714E-3;1,275E-4;3,165E-5;4,677E-7
0,267;-8,434E-3;-0,251;2,049E-2;0,450;3,774E-4;8,281E-3;1,865E-3;0,249;6,565E-4;4,879E-3;4,055E-3;9,007E-5;7,486E-5;3,715E-7
0,283;-8,056E-3;-0,246;1,773E-2;0,467;3,266E-4;8,602E-3;2,012E-3;0,249;7,287E-4;8,630E-3;9,003E-3;1,593E-4;1,662E-4;1,436E-6
0,300;-7,843E-3;-0,235;1,121E-2;0,467;2,065E-4;8,598E-3;2,008E-3;0,249;9,566E-4;1,277E-2;6,526E-3;2,358E-4;1,205E-4;1,899E-6
0,317;-7,682E-3;-0,230;8,878E-3;0,306;1,635E-4;5,634E-3;8,625E-4;0,250;9,462E-4;8,262E-3;1,370E-3;1,525E-4;2,530E-5;6,474E-7
0,333;-7,547E-3;-0,225;1,153E-2;0,470;2,124E-4;8,664E-3;2,039E-3;0,250;1,002E-3;7,271E-4;1,798E-2;1,342E-5;3,319E-4;2,988E-6
0,350;-7,298E-3;-0,215;1,752E-2;0,467;3,228E-4;8,608E-3;2,014E-3;0,250;1,545E-3;1,082E-4;1,271E-2;1,997E-6;2,345E-4;1,490E-6
0,367;-6,963E-3;-0,210;1,676E-2;0,308;3,088E-4;5,678E-3;8,778E-4;0,250;1,426E-3;1,414E-3;-3,758E-3;2,610E-5;-6,937E-5;1,488E-7
0,383;-6,739E-3;-0,204;1,307E-2;0,465;2,408E-4;8,561E-3;1,991E-3;0,250;1,420E-3;-1,149E-4;-4,751E-4;-2,120E-6;-8,771E-6;2,205E-9
0,400;-6,527E-3;-0,194;5,873E-3;0,467;1,082E-4;8,605E-3;2,010E-3;0,250;1,410E-3;-1,050E-3;-5,214E-4;-1,939E-5;-9,626E-6;1,269E-8
0,417;-6,543E-3;-0,189;1,318E-2;0,316;2,427E-4;5,828E-3;9,236E-4;0,250;1,403E-3;9,912E-3;9,463E-4;1,830E-4;1,747E-5;9,150E-7
0,433;-6,088E-3;-0,184;2,600E-2;0,479;4,789E-4;8,832E-3;2,124E-3;0,250;1,442E-3;1,341E-2;-2,888E-3;2,475E-4;-5,332E-5;1,737E-6
0,450;-5,677E-3;-0,173;1,817E-2;0,481;3,346E-4;8,861E-3;2,134E-3;0,250;1,307E-3;6,855E-3;-3,054E-3;1,265E-4;-5,637E-5;5,198E-7
0,467;-5,483E-3;-0,168;7,465E-3;0,321;1,375E-4;5,916E-3;9,507E-4;0,250;1,340E-3;5,061E-3;1,585E-3;9,342E-5;2,927E-5;2,596E-7
0,483;-5,428E-3;-0,162;1,320E-2;0,485;2,431E-4;8,933E-3;2,168E-3;0,250;1,359E-3;1,174E-2;3,024E-4;2,166E-4;5,582E-6;1,272E-6
0,500;-5,043E-3;-0,151;2,234E-2;0,480;4,115E-4;8,835E-3;2,123E-3;0,251;1,350E-3;1,244E-2;5,536E-3;2,296E-4;1,022E-4;1,711E-6
0,517;-4,683E-3;-0,146;1,562E-2;0,316;2,878E-4;5,827E-3;9,241E-4;0,251;1,544E-3;5,237E-3;7,060E-3;9,667E-5;1,303E-4;7,132E-7
0,533;-4,522E-3;-0,141;1,421E-2;0,474;2,617E-4;8,739E-3;2,075E-3;0,251;1,585E-3;-0,105;3,463E-3;-1,939E-3;6,393E-5;1,019E-4
0,550;-4,210E-3;-0,130;1,318E-2;0,470;2,428E-4;8,657E-3;2,036E-3;0,247;1,659E-3;-0,378;-3,352E-3;-6,980E-3;-6,187E-5;1,320E-3
0,567;-4,083E-3;-0,125;1,741E-2;0,485;3,207E-4;8,935E-3;2,170E-3;0,238;1,473E-3;-0,855;-9,788E-3;-1,578E-2;-1,807E-4;6,743E-3
0,583;-3,629E-3;-0,114;2,116E-2;0,490;3,897E-4;9,033E-3;2,219E-3;0,219;1,333E-3;-0,878;-1,249E-2;-1,621E-2;-2,306E-4;7,118E-3
0,600;-3,377E-3;-0,109;1,320E-2;0,320;2,432E-4;5,904E-3;9,476E-4;0,209;1,057E-3;-0,575;-1,674E-2;-1,061E-2;-3,090E-4;3,053E-3
0,617;-3,189E-3;-0,103;9,542E-3;0,315;1,758E-4;5,811E-3;9,174E-4;0,199;7,751E-4;-0,571;-6,234E-4;-1,054E-2;-1,151E-5;3,008E-3
0,633;-3,059E-3;-9,826E-2;1,239E-2;0,319;2,283E-4;5,882E-3;9,406E-4;0,190;1,036E-3;-0,582;2,010E-3;-1,075E-2;3,710E-5;3,127E-3
0,650;-2,776E-3;-9,284E-2;2,394E-2;0,492;4,409E-4;9,069E-3;2,238E-3;0,180;8,421E-4;-0,868;-2,964E-2;-1,603E-2;-5,472E-4;6,966E-3
0,667;-2,261E-3;-8,185E-2;2,112E-2;0,486;3,891E-4;8,944E-3;2,176E-3;0,161;4,828E-5;-0,863;-3,071E-2;-1,593E-2;-5,669E-4;6,884E-3
0,683;-2,072E-3;-7,665E-2;2,318E-2;0,478;4,270E-4;8,807E-3;2,110E-3;0,151;-1,815E-4;-0,871;-1,491E-2;-1,608E-2;-2,753E-4;7,002E-3
0,700;-1,489E-3;-6,591E-2;2,273E-2;0,487;4,186E-4;8,978E-3;2,193E-3;0,132;-4,488E-4;-0,874;-1,376E-2;-1,614E-2;-2,540E-4;7,058E-3
0,717;-1,314E-3;-6,041E-2;1,276E-2;0,328;2,350E-4;6,047E-3;9,941E-4;0,122;-6,401E-4;-0,570;-7,718E-3;-1,052E-2;-1,425E-4;2,997E-3
0,733;-1,063E-3;-5,497E-2;2,212E-2;0,484;4,075E-4;8,911E-3;2,160E-3;0,113;-7,061E-4;-0,861;-1,501E-2;-1,589E-2;-2,770E-4;6,838E-3
0,750;-5,770E-4;-4,428E-2;2,121E-2;0,485;3,906E-4;8,927E-3;2,167E-3;9,347E-2;-1,140E-3;-0,879;-1,402E-2;-1,622E-2;-2,589E-4;7,125E-3
0,767;-3,705E-4;-3,881E-2;2,510E-2;0,488;4,623E-4;8,995E-3;2,202E-3;8,358E-2;-1,174E-3;-0,856;-1,669E-2;-1,580E-2;-3,081E-4;6,763E-3
0,783;2,596E-4;-2,800E-2;5,566E-2;0,445;1,025E-3;8,199E-3;1,853E-3;6,494E-2;-1,697E-3;-0,847;-2,459E-2;-1,563E-2;-4,539E-4;6,622E-3
0,800;1,485E-3;-2,397E-2;6,947E-2;0,298;1,280E-3;5,491E-3;8,628E-4;5,536E-2;-1,993E-3;-0,576;-1,181E-2;-1,064E-2;-2,181E-4;3,068E-3
0,817;2,575E-3;-1,807E-2;-0,337;0,373;-6,205E-3;6,867E-3;2,325E-3;4,573E-2;-2,090E-3;-0,497;0,135;-9,183E-3;2,490E-3;2,452E-3
0,833;-9,745E-3;-1,154E-2;-0,673;0,245;-1,240E-2;4,511E-3;4,725E-3;3,878E-2;2,502E-3;-0,196;0,234;-3,614E-3;4,324E-3;8,602E-4
0,850;-1,986E-2;-9,904E-3;-0,591;9,037E-2;-1,089E-2;1,665E-3;3,297E-3;3,920E-2;5,718E-3;2,569E-2;0,205;4,741E-4;3,792E-3;3,955E-4
0,867;-2,946E-2;-8,529E-3;-0,869;0,132;-1,601E-2;2,427E-3;7,121E-3;3,964E-2;9,349E-3;5,087E-2;0,324;9,390E-4;5,981E-3;9,927E-4
0,883;-4,884E-2;-5,511E-3;-0,867;0,139;-1,596E-2;2,555E-3;7,094E-3;4,090E-2;1,652E-2;5,739E-2;0,322;1,059E-3;5,939E-3;9,858E-4
0,900;-5,835E-2;-3,905E-3;-0,579;9,408E-2;-1,066E-2;1,733E-3;3,169E-3;4,155E-2;2,007E-2;3,422E-2;0,218;6,316E-4;4,021E-3;4,487E-4
0,917;-6,814E-2;-2,375E-3;-0,878;0,140;-1,617E-2;2,585E-3;7,275E-3;4,204E-2;2,378E-2;4,721E-2;0,331;8,715E-4;6,117E-3;1,034E-3
0,933;-8,760E-2;7,728E-4;-0,877;0,140;-1,616E-2;2,579E-3;7,270E-3;4,312E-2;3,112E-2;4,768E-2;0,324;8,802E-4;5,972E-3;9,869E-4
0,950;-9,739E-2;2,291E-3;-0,584;9,244E-2;-1,075E-2;1,703E-3;3,217E-3;4,363E-2;3,456E-2;3,534E-2;0,213;6,523E-4;3,924E-3;4,285E-4
0,967;-0,107;3,854E-3;-0,580;9,947E-2;-1,068E-2;1,832E-3;3,189E-3;4,430E-2;3,820E-2;3,507E-2;0,216;6,473E-4;3,982E-3;4,408E-4
0,983;-0,117;5,607E-3;-0,873;0,149;-1,609E-2;2,742E-3;7,231E-3;4,479E-2;4,175E-2;5,105E-2;0,320;9,425E-4;5,907E-3;9,691E-4
1,000;-0,136;8,816E-3;-0,881;0,145;-1,623E-2;2,672E-3;7,347E-3;4,600E-2;4,887E-2;5,894E-2;0,324;1,088E-3;5,979E-3;1,000E-3
1,017;-0,146;1,044E-2;-0,587;9,098E-2;-1,081E-2;1,676E-3;3,247E-3;4,676E-2;5,255E-2;3,502E-2;0,213;6,465E-4;3,938E-3;4,313E-4
1,033;-0,156;1,185E-2;-0,869;0,133;-1,600E-2;2,448E-3;7,115E-3;4,717E-2;5,598E-2;5,252E-2;0,311;9,695E-4;5,750E-3;9,209E-4
1,050;-0,175;1,487E-2;-0,868;0,141;-1,600E-2;2,590E-3;7,129E-3;4,851E-2;6,293E-2;5,236E-2;0,312;9,665E-4;5,760E-3;9,241E-4
1,067;-0,185;1,653E-2;-0,578;9,150E-2;-1,064E-2;1,685E-3;3,153E-3;4,892E-2;6,638E-2;3,296E-2;0,216;6,084E-4;3,990E-3;4,413E-4
1,083;-0,194;1,792E-2;-0,864;0,134;-1,592E-2;2,473E-3;7,042E-3;4,961E-2;7,014E-2;5,639E-2;0,322;1,041E-3;5,944E-3;9,862E-4
1,100;-0,213;2,101E-2;-0,866;0,135;-1,595E-2;2,492E-3;7,071E-3;5,080E-2;7,712E-2;5,615E-2;0,304;1,037E-3;5,606E-3;8,803E-4
1,117;-0,223;2,243E-2;-0,580;8,584E-2;-1,068E-2;1,581E-3;3,166E-3;5,148E-2;8,026E-2;3,879E-2;0,204;7,160E-4;3,762E-3;3,972E-4
1,133;-0,233;2,387E-2;-0,572;8,529E-2;-1,054E-2;1,571E-3;3,081E-3;5,209E-2;8,391E-2;4,859E-2;0,216;8,970E-4;3,982E-3;4,512E-4
1,150;-0,242;2,528E-2;-0,855;0,135;-1,574E-2;2,484E-3;6,894E-3;5,310E-2;8,745E-2;7,036E-2;0,318;1,299E-3;5,872E-3;9,797E-4
1,167;-0,261;2,836E-2;;;;;;5,443E-2;9,451E-2;;;;;
