#multi:
;Masse A;;;;;;;Masse B;;;;;;;
t;x;y;vx;vy;px;py;K;x;y;vx;vy;px;py;K;
0,317;-0,135;-7,739E-4;-0,589;7,618E-2;-5,488E-3;7,092E-4;1,644E-3;-1,074E-2;7,759E-2;0,248;0,463;4,564E-3;8,528E-3;2,540E-3
0,333;-0,148;9,237E-4;-0,585;7,617E-2;-5,442E-3;7,091E-4;1,618E-3;-5,158E-3;8,777E-2;0,249;0,456;4,585E-3;8,391E-3;2,482E-3
0,350;-0,155;1,765E-3;-0,397;5,595E-2;-3,696E-3;5,209E-4;7,482E-4;-2,437E-3;9,277E-2;0,162;0,300;2,989E-3;5,529E-3;1,072E-3
0,367;-0,161;2,789E-3;-0,591;8,240E-2;-5,506E-3;7,672E-4;1,659E-3;2,506E-4;9,777E-2;0,250;0,459;4,603E-3;8,460E-3;2,518E-3
0,383;-0,174;4,512E-3;-0,585;7,046E-2;-5,447E-3;6,560E-4;1,617E-3;5,892E-3;0,108;0,244;0,463;4,486E-3;8,521E-3;2,517E-3
0,400;-0,181;5,138E-3;-0,592;7,581E-2;-5,511E-3;7,058E-4;1,658E-3;8,368E-3;0,113;0,242;0,464;4,458E-3;8,556E-3;2,527E-3
0,417;-0,194;7,039E-3;-0,596;8,056E-2;-5,546E-3;7,500E-4;1,682E-3;1,396E-2;0,124;0,248;0,466;4,561E-3;8,589E-3;2,567E-3
0,433;-0,201;7,823E-3;-0,390;5,424E-2;-3,633E-3;5,050E-4;7,225E-4;1,662E-2;0,129;0,162;0,304;2,991E-3;5,591E-3;1,091E-3
0,450;-0,207;8,847E-3;-0,379;5,564E-2;-3,527E-3;5,180E-4;6,827E-4;1,937E-2;0,134;0,161;0,301;2,966E-3;5,536E-3;1,071E-3
0,467;-0,213;9,677E-3;-0,576;8,214E-2;-5,362E-3;7,647E-4;1,575E-3;2,199E-2;0,139;0,243;0,463;4,483E-3;8,526E-3;2,519E-3
0,483;-0,226;1,158E-2;-0,576;8,071E-2;-5,367E-3;7,514E-4;1,577E-3;2,748E-2;0,149;0,248;0,462;4,563E-3;8,515E-3;2,533E-3
0,500;-0,232;1,237E-2;-0,388;5,132E-2;-3,609E-3;4,778E-4;7,118E-4;3,025E-2;0,154;0,162;0,304;2,979E-3;5,591E-3;1,089E-3
0,517;-0,239;1,330E-2;-0,388;5,329E-2;-3,610E-3;4,961E-4;7,131E-4;3,288E-2;0,159;0,156;0,302;2,870E-3;5,566E-3;1,064E-3
0,533;-0,245;1,414E-2;-0,574;8,090E-2;-5,346E-3;7,532E-4;1,565E-3;3,544E-2;0,164;0,235;0,455;4,326E-3;8,390E-3;2,419E-3
0,550;-0,258;1,599E-2;-0,574;7,758E-2;-5,347E-3;7,223E-4;1,563E-3;4,070E-2;0,174;0,234;0,457;4,316E-3;8,418E-3;2,429E-3
0,567;-0,265;1,673E-2;-0,379;5,106E-2;-3,531E-3;4,754E-4;6,816E-4;4,325E-2;0,179;0,152;0,301;2,797E-3;5,553E-3;1,049E-3
0,583;-0,271;1,769E-2;-0,562;7,200E-2;-5,236E-3;6,703E-4;1,497E-3;4,576E-2;0,184;0,241;0,455;4,445E-3;8,383E-3;2,444E-3
0,600;-0,283;1,913E-2;-0,567;7,358E-2;-5,281E-3;6,850E-4;1,523E-3;5,129E-2;0,195;0,245;0,456;4,518E-3;8,396E-3;2,468E-3
0,617;-0,290;2,015E-2;-0,381;5,093E-2;-3,546E-3;4,741E-4;6,874E-4;5,394E-2;0,200;0,150;0,303;2,763E-3;5,578E-3;1,052E-3
0,633;-0,296;2,083E-2;-0,561;7,453E-2;-5,222E-3;6,939E-4;1,490E-3;5,630E-2;0,205;0,232;0,455;4,273E-3;8,377E-3;2,401E-3
0,650;-0,309;2,263E-2;-0,559;8,703E-2;-5,208E-3;8,102E-4;1,492E-3;6,167E-2;0,215;0,234;0,453;4,313E-3;8,348E-3;2,397E-3
0,667;-0,315;2,373E-2;-0,362;4,769E-2;-3,370E-3;4,440E-4;6,204E-4;6,410E-2;0,220;0,161;0,303;2,965E-3;5,577E-3;1,083E-3
0,683;-0,321;2,422E-2;-0,369;4,326E-2;-3,432E-3;4,027E-4;6,414E-4;6,704E-2;0,225;0,158;0,303;2,912E-3;5,582E-3;1,076E-3
0,700;-0,327;2,517E-2;-0,555;8,281E-2;-5,167E-3;7,710E-4;1,466E-3;6,937E-2;0,230;0,212;0,455;3,908E-3;8,373E-3;2,317E-3
0,717;-0,339;2,698E-2;-0,551;8,216E-2;-5,134E-3;7,649E-4;1,447E-3;7,411E-2;0,240;0,221;0,452;4,079E-3;8,321E-3;2,331E-3
0,733;-0,345;2,791E-2;-0,369;4,825E-2;-3,436E-3;4,492E-4;6,449E-4;7,675E-2;0,245;0,154;0,295;2,845E-3;5,436E-3;1,022E-3
0,750;-0,351;2,859E-2;-0,370;4,208E-2;-3,445E-3;3,917E-4;6,457E-4;7,926E-2;0,250;0,149;0,301;2,752E-3;5,545E-3;1,040E-3
0,767;-0,358;2,931E-2;-0,543;7,168E-2;-5,051E-3;6,673E-4;1,394E-3;8,173E-2;0,255;0,228;0,453;4,203E-3;8,349E-3;2,372E-3
0,783;-0,369;3,098E-2;-0,533;7,706E-2;-4,965E-3;7,174E-4;1,352E-3;8,686E-2;0,265;0,225;0,452;4,143E-3;8,322E-3;2,346E-3
0,800;-0,375;3,188E-2;;;;;;8,923E-2;0,270;;;;;
