#multi:
;Hantel A-18.6g;;;;;;;Hantel B;;;;;;;Masse C-18.42g;;;;;;;
t;x;y;vx;vy;px;py;K;x;y;vx;vy;px;py;K;x;y;vx;vy;px;py;K;
0,167;-1,763E-2;-1,410E-2;2,284E-3;-6,993E-3;4,247E-5;-1,301E-4;5,033E-7;-2,742E-2;4,945E-2;6,674E-4;-2,420E-4;1,241E-5;-4,501E-6;4,688E-9;0,199;3,073E-2;-0,800;0,169;-1,473E-2;3,119E-3;6,154E-3
0,183;-1,761E-2;-1,422E-2;-2,142E-3;-1,318E-2;-3,983E-5;-2,451E-4;1,657E-6;-2,740E-2;4,953E-2;-1,690E-3;8,583E-4;-3,144E-5;1,597E-5;3,342E-8;0,190;3,262E-2;-0,815;0,169;-1,501E-2;3,105E-3;6,380E-3
0,200;-1,771E-2;-1,454E-2;-3,798E-3;-1,344E-2;-7,064E-5;-2,501E-4;1,815E-6;-2,747E-2;4,948E-2;-1,826E-3;-1,564E-3;-3,397E-5;-2,908E-5;5,376E-8;0,172;3,635E-2;-0,808;0,170;-1,488E-2;3,130E-3;6,280E-3
0,217;-1,774E-2;-1,467E-2;-1,065E-3;-4,903E-3;-1,981E-5;-9,120E-5;2,341E-7;-2,746E-2;4,948E-2;-2,072E-3;-5,531E-3;-3,854E-5;-1,029E-4;3,245E-7;0,163;3,829E-2;-0,540;0,112;-9,949E-3;2,059E-3;2,802E-3
0,233;-1,774E-2;-1,471E-2;-3,585E-4;-2,438E-3;-6,669E-6;-4,534E-5;5,646E-8;-2,754E-2;4,930E-2;-2,774E-3;-1,413E-2;-5,159E-5;-2,629E-4;1,929E-6;0,154;4,008E-2;-0,542;0,107;-9,981E-3;1,970E-3;2,809E-3
0,250;-1,775E-2;-1,475E-2;8,935E-4;-5,940E-3;1,662E-5;-1,105E-4;3,356E-7;-2,756E-2;4,901E-2;2,600E-3;-1,475E-2;4,835E-5;-2,743E-4;2,086E-6;0,145;4,185E-2;-0,800;0,166;-1,474E-2;3,056E-3;6,150E-3
0,267;-1,771E-2;-1,490E-2;3,279E-3;-1,229E-2;6,099E-5;-2,286E-4;1,505E-6;-2,746E-2;4,881E-2;2,762E-3;-8,944E-3;5,138E-5;-1,663E-4;8,148E-7;0,127;4,561E-2;-0,799;0,171;-1,471E-2;3,145E-3;6,143E-3
0,283;-1,764E-2;-1,516E-2;2,120E-3;-1,248E-2;3,943E-5;-2,322E-4;1,491E-6;-2,746E-2;4,871E-2;-1,857E-4;-2,266E-3;-3,453E-6;-4,215E-5;4,807E-8;0,118;4,754E-2;-0,534;0,108;-9,842E-3;1,982E-3;2,736E-3
0,300;-1,764E-2;-1,532E-2;1,855E-3;-1,202E-2;3,450E-5;-2,235E-4;1,375E-6;-2,746E-2;4,873E-2;-3,147E-4;-1,601E-3;-5,853E-6;-2,977E-5;2,475E-8;0,109;4,919E-2;-0,806;0,160;-1,486E-2;2,951E-3;6,227E-3
0,317;-1,758E-2;-1,556E-2;2,140E-3;-9,380E-3;3,981E-5;-1,745E-4;8,609E-7;-2,748E-2;4,866E-2;-1,138E-3;-7,852E-3;-2,117E-5;-1,460E-4;5,854E-7;9,154E-2;5,288E-2;-0,803;0,170;-1,479E-2;3,127E-3;6,204E-3
0,333;-1,757E-2;-1,563E-2;3,426E-4;-8,311E-3;6,372E-6;-1,546E-4;6,435E-7;-2,750E-2;4,847E-2;-3,100E-4;-1,058E-2;-5,766E-6;-1,968E-4;1,042E-6;8,270E-2;5,485E-2;-0,536;0,114;-9,879E-3;2,105E-3;2,769E-3
0,350;-1,757E-2;-1,584E-2;-2,354E-3;-1,433E-2;-4,379E-5;-2,665E-4;1,961E-6;-2,749E-2;4,831E-2;1,049E-3;-1,084E-2;1,951E-5;-2,016E-4;1,102E-6;7,366E-2;5,669E-2;-0,547;0,104;-1,008E-2;1,922E-3;2,858E-3
0,367;-1,765E-2;-1,611E-2;-8,220E-4;-1,721E-2;-1,529E-5;-3,201E-4;2,761E-6;-2,747E-2;4,811E-2;-4,550E-4;-1,466E-2;-8,463E-6;-2,726E-4;1,999E-6;6,446E-2;5,833E-2;-0,824;0,162;-1,518E-2;2,987E-3;6,494E-3
0,383;-1,760E-2;-1,641E-2;-9,550E-4;-1,649E-2;-1,776E-5;-3,066E-4;2,536E-6;-2,750E-2;4,782E-2;-3,292E-3;-1,675E-2;-6,122E-5;-3,115E-4;2,709E-6;4,620E-2;6,210E-2;-0,822;0,167;-1,514E-2;3,077E-3;6,481E-3
0,400;-1,768E-2;-1,666E-2;-3,562E-3;-1,285E-2;-6,626E-5;-2,391E-4;1,655E-6;-2,757E-2;4,755E-2;-1,666E-3;-1,691E-2;-3,099E-5;-3,145E-4;2,684E-6;3,706E-2;6,390E-2;-0,541;0,109;-9,957E-3;2,004E-3;2,800E-3
0,417;-1,772E-2;-1,684E-2;1,094E-3;-1,710E-2;2,035E-5;-3,180E-4;2,729E-6;-2,756E-2;4,725E-2;-6,997E-4;-1,603E-2;-1,301E-5;-2,981E-4;2,394E-6;2,818E-2;6,572E-2;-0,809;0,165;-1,491E-2;3,046E-3;6,282E-3
0,433;-1,764E-2;-1,723E-2;4,615E-3;-2,051E-2;8,584E-5;-3,815E-4;4,111E-6;-2,760E-2;4,702E-2;-1,032E-3;-2,365E-2;-1,920E-5;-4,399E-4;5,211E-6;1,008E-2;6,941E-2;-0,809;0,172;-1,490E-2;3,168E-3;6,301E-3
0,450;-1,756E-2;-1,753E-2;2,480E-3;-4,137E-2;4,612E-5;-7,694E-4;1,597E-5;-2,759E-2;4,647E-2;-0,102;-7,711E-2;-1,903E-3;-1,434E-3;1,526E-4;1,212E-3;7,146E-2;-0,441;0,200;-8,123E-3;3,690E-3;2,160E-3
0,467;-1,756E-2;-1,861E-2;1,032E-3;-0,101;1,919E-5;-1,885E-3;9,553E-5;-3,101E-2;4,445E-2;-0,317;-0,193;-5,894E-3;-3,589E-3;1,280E-3;-4,616E-3;7,609E-2;-0,495;0,431;-9,118E-3;7,946E-3;3,970E-3
0,483;-1,753E-2;-2,090E-2;-2,975E-3;-9,695E-2;-5,533E-5;-1,803E-3;8,750E-5;-3,815E-2;4,003E-2;-0,313;-0,201;-5,826E-3;-3,735E-3;1,288E-3;-1,529E-2;8,584E-2;-0,482;0,439;-8,872E-3;8,090E-3;3,913E-3
0,500;-1,766E-2;-2,184E-2;-1,314E-2;-8,365E-2;-2,444E-4;-1,556E-3;6,667E-5;-4,145E-2;3,775E-2;-0,314;-0,216;-5,836E-3;-4,023E-3;1,351E-3;-2,067E-2;9,073E-2;-0,477;0,441;-8,795E-3;8,125E-3;3,892E-3
0,517;-1,797E-2;-2,369E-2;-1,750E-2;-7,648E-2;-3,255E-4;-1,423E-3;5,725E-5;-4,861E-2;3,282E-2;-0,316;-0,219;-5,885E-3;-4,065E-3;1,375E-3;-3,120E-2;0,101;-0,482;0,440;-8,883E-3;8,101E-3;3,924E-3
0,533;-1,824E-2;-2,439E-2;-1,940E-2;-4,390E-2;-3,608E-4;-8,166E-4;2,143E-5;-5,200E-2;3,047E-2;-0,197;-0,158;-3,658E-3;-2,938E-3;5,917E-4;-3,675E-2;0,105;-0,329;0,296;-6,064E-3;5,450E-3;1,805E-3
0,550;-1,861E-2;-2,516E-2;-3,658E-2;-5,453E-2;-6,804E-4;-1,014E-3;4,010E-5;-5,517E-2;2,756E-2;-0,294;-0,249;-5,468E-3;-4,627E-3;1,379E-3;-4,218E-2;0,110;-0,486;0,441;-8,951E-3;8,121E-3;3,965E-3
0,567;-1,946E-2;-2,621E-2;-3,797E-2;-4,420E-2;-7,062E-4;-8,221E-4;3,158E-5;-6,180E-2;2,218E-2;-0,298;-0,256;-5,549E-3;-4,758E-3;1,436E-3;-5,294E-2;0,120;-0,482;0,439;-8,871E-3;8,078E-3;3,908E-3
0,583;-1,988E-2;-2,663E-2;-3,195E-2;-2,296E-2;-5,943E-4;-4,271E-4;1,440E-5;-6,511E-2;1,903E-2;-0,190;-0,185;-3,525E-3;-3,440E-3;6,521E-4;-5,823E-2;0,125;-0,318;0,294;-5,853E-3;5,416E-3;1,726E-3
0,600;-2,053E-2;-2,697E-2;-6,347E-2;-2,377E-2;-1,181E-3;-4,422E-4;4,272E-5;-6,811E-2;1,601E-2;-0,263;-0,277;-4,897E-3;-5,154E-3;1,359E-3;-6,354E-2;0,130;-0,479;0,441;-8,817E-3;8,119E-3;3,899E-3
0,617;-2,199E-2;-2,742E-2;-6,483E-2;-1,982E-2;-1,206E-3;-3,687E-4;4,274E-5;-7,389E-2;9,794E-3;-0,261;-0,283;-4,848E-3;-5,258E-3;1,375E-3;-7,419E-2;0,140;-0,474;0,440;-8,733E-3;8,112E-3;3,856E-3
0,633;-2,269E-2;-2,763E-2;-4,647E-2;-9,061E-3;-8,642E-4;-1,685E-4;2,084E-5;-7,680E-2;6,590E-3;-0,165;-0,187;-3,072E-3;-3,485E-3;5,802E-4;-7,934E-2;0,145;-0,313;0,296;-5,771E-3;5,459E-3;1,713E-3
0,650;-2,354E-2;-2,772E-2;-8,840E-2;-6,877E-3;-1,644E-3;-1,279E-4;7,312E-5;-7,939E-2;3,548E-3;-0,232;-0,294;-4,321E-3;-5,476E-3;1,308E-3;-8,463E-2;0,150;-0,474;0,443;-8,735E-3;8,155E-3;3,876E-3
0,667;-2,563E-2;-2,786E-2;-9,835E-2;-1,022E-3;-1,829E-3;-1,901E-5;8,996E-5;-8,455E-2;-3,224E-3;-0,229;-0,306;-4,259E-3;-5,684E-3;1,356E-3;-9,515E-2;0,159;-0,474;0,442;-8,736E-3;8,139E-3;3,870E-3
0,683;-2,682E-2;-2,776E-2;-7,592E-2;5,154E-3;-1,412E-3;9,587E-5;5,385E-5;-8,702E-2;-6,638E-3;-0,142;-0,205;-2,644E-3;-3,818E-3;5,797E-4;-0,100;0,164;-0,319;0,294;-5,882E-3;5,413E-3;1,734E-3
0,700;-2,817E-2;-2,769E-2;-8,646E-2;3,324E-3;-1,608E-3;6,183E-5;6,962E-5;-8,928E-2;-1,007E-2;-0,142;-0,205;-2,646E-3;-3,810E-3;5,785E-4;-0,106;0,169;-0,317;0,289;-5,842E-3;5,324E-3;1,696E-3
0,717;-2,970E-2;-2,765E-2;-0,141;6,306E-3;-2,615E-3;1,173E-4;1,842E-4;-9,177E-2;-1,347E-2;-0,199;-0,317;-3,693E-3;-5,897E-3;1,301E-3;-0,111;0,174;-0,475;0,441;-8,753E-3;8,127E-3;3,873E-3
0,733;-3,285E-2;-2,748E-2;-0,145;5,052E-3;-2,696E-3;9,396E-5;1,956E-4;-9,590E-2;-2,063E-2;-0,181;-0,324;-3,359E-3;-6,028E-3;1,280E-3;-0,122;0,184;-0,474;0,449;-8,729E-3;8,274E-3;3,926E-3
0,750;-3,453E-2;-2,748E-2;-0,101;-2,597E-6;-1,883E-3;-4,830E-8;9,535E-5;-9,779E-2;-2,427E-2;-0,109;-0,209;-2,023E-3;-3,889E-3;5,164E-4;-0,127;0,189;-0,312;0,298;-5,751E-3;5,486E-3;1,715E-3
0,767;-3,623E-2;-2,748E-2;-0,162;9,599E-4;-3,005E-3;1,785E-5;2,427E-4;-9,953E-2;-2,760E-2;-0,155;-0,315;-2,875E-3;-5,854E-3;1,143E-3;-0,132;0,194;-0,464;0,431;-8,549E-3;7,931E-3;3,691E-3
0,783;-3,992E-2;-2,745E-2;-0,173;-8,867E-5;-3,222E-3;-1,649E-6;2,791E-4;-0,103;-3,476E-2;-0,143;-0,328;-2,666E-3;-6,105E-3;1,193E-3;-0,142;0,203;-0,462;0,435;-8,516E-3;8,013E-3;3,711E-3
0,800;-4,200E-2;-2,748E-2;-0,128;1,003E-3;-2,380E-3;1,866E-5;1,523E-4;-0,104;-3,854E-2;-8,327E-2;-0,218;-1,549E-3;-4,052E-3;5,059E-4;-0,147;0,208;-0,314;0,301;-5,780E-3;5,535E-3;1,739E-3
0,817;-4,418E-2;-2,741E-2;-0,135;3,821E-5;-2,504E-3;7,107E-7;1,685E-4;-0,106;-4,202E-2;-8,141E-2;-0,207;-1,514E-3;-3,851E-3;4,602E-4;-0,153;0,213;-0,314;0,293;-5,785E-3;5,389E-3;1,697E-3
0,833;-4,649E-2;-2,748E-2;-0,208;-6,108E-3;-3,868E-3;-1,136E-4;4,026E-4;-0,107;-4,544E-2;-0,107;-0,314;-1,994E-3;-5,847E-3;1,026E-3;-0,158;0,218;-0,461;0,437;-8,488E-3;8,058E-3;3,718E-3
0,850;-5,112E-2;-2,762E-2;-0,215;-9,549E-3;-3,994E-3;-1,776E-4;4,296E-4;-0,109;-5,250E-2;-0,106;-0,317;-1,965E-3;-5,891E-3;1,037E-3;-0,168;0,228;-0,466;0,442;-8,583E-3;8,135E-3;3,796E-3
0,867;-5,365E-2;-2,780E-2;-0,159;-8,705E-3;-2,957E-3;-1,619E-4;2,357E-4;-0,111;-5,600E-2;-6,973E-2;-0,202;-1,297E-3;-3,762E-3;4,256E-4;-0,173;0,233;-0,314;0,293;-5,785E-3;5,403E-3;1,701E-3
0,883;-5,642E-2;-2,791E-2;-0,251;-2,710E-2;-4,665E-3;-5,041E-4;5,920E-4;-0,112;-5,924E-2;-7,620E-2;-0,297;-1,417E-3;-5,522E-3;8,736E-4;-0,179;0,238;-0,462;0,440;-8,503E-3;8,110E-3;3,748E-3
0,900;-6,201E-2;-2,870E-2;-0,253;-3,675E-2;-4,712E-3;-6,835E-4;6,093E-4;-0,113;-6,590E-2;-5,733E-2;-0,295;-1,066E-3;-5,489E-3;8,404E-4;-0,189;0,247;-0,467;0,441;-8,602E-3;8,130E-3;3,803E-3
0,917;-6,486E-2;-2,913E-2;-0,174;-2,746E-2;-3,233E-3;-5,108E-4;2,880E-4;-0,114;-6,908E-2;-2,685E-2;-0,188;-4,994E-4;-3,502E-3;3,363E-4;-0,194;0,252;-0,310;0,295;-5,712E-3;5,438E-3;1,688E-3
0,933;-6,780E-2;-2,962E-2;;;;;;-0,114;-7,217E-2;;;;;;-0,199;0,257;;;;;
