#multi:
;Masse A;;;;;;;Masse B;;;;;;;
t;x;y;vx;vy;px;py;K;x;y;vx;vy;px;py;K;
0,000;6,140E-3;-0,234;;;;;;-9,550E-3;2,729E-2;;;;;
0,017;4,621E-3;-0,213;-5,369E-2;0,946;-9,911E-4;1,746E-2;8,281E-3;-9,366E-3;2,730E-2;3,696E-3;-1,027E-4;6,808E-5;-1,891E-6;1,259E-7
0,033;4,350E-3;-0,202;-2,034E-2;0,633;-3,755E-4;1,169E-2;3,703E-3;-9,427E-3;2,728E-2;-7,000E-4;-4,148E-3;-1,289E-5;-7,641E-5;1,630E-7
0,050;3,943E-3;-0,192;-4,156E-2;0,934;-7,672E-4;1,725E-2;8,076E-3;-9,390E-3;2,716E-2;2,258E-3;-2,295E-3;4,159E-5;-4,227E-5;9,547E-8
0,067;2,965E-3;-0,171;-4,316E-2;0,926;-7,968E-4;1,710E-2;7,936E-3;-9,352E-3;2,721E-2;2,754E-3;1,263E-4;5,072E-5;2,326E-6;6,998E-8
0,083;2,504E-3;-0,161;-4,440E-2;0,617;-8,196E-4;1,138E-2;3,528E-3;-9,298E-3;2,717E-2;7,678E-3;4,471E-5;1,414E-4;8,235E-7;5,430E-7
0,100;1,485E-3;-0,151;-6,942E-2;0,941;-1,281E-3;1,737E-2;8,217E-3;-9,096E-3;2,721E-2;1,211E-2;7,253E-4;2,230E-4;1,336E-5;1,354E-6
0,117;1,902E-4;-0,130;-4,986E-2;0,932;-9,204E-4;1,721E-2;8,041E-3;-8,894E-3;2,719E-2;9,075E-3;-1,428E-3;1,672E-4;-2,629E-5;7,773E-7
0,133;-1,775E-4;-0,120;-4,519E-2;0,930;-8,341E-4;1,717E-2;8,004E-3;-8,794E-3;2,716E-2;4,130E-3;-3,617E-3;7,607E-5;-6,663E-5;2,776E-7
0,150;-1,316E-3;-9,875E-2;-4,632E-2;0,936;-8,550E-4;1,727E-2;8,099E-3;-8,757E-3;2,707E-2;3,425E-3;-3,191E-3;6,309E-5;-5,878E-5;2,019E-7
0,167;-1,721E-3;-8,851E-2;-3,799E-2;0,611;-7,013E-4;1,128E-2;3,460E-3;-8,679E-3;2,705E-2;3,951E-3;1,035E-3;7,279E-5;1,907E-5;1,537E-7
0,183;-2,582E-3;-7,838E-2;-5,088E-2;0,925;-9,393E-4;1,707E-2;7,920E-3;-8,625E-3;2,710E-2;2,649E-3;2,685E-3;4,880E-5;4,945E-5;1,310E-7
0,200;-3,418E-3;-5,767E-2;-4,497E-2;0,932;-8,302E-4;1,720E-2;8,034E-3;-8,591E-3;2,714E-2;1,648E-3;-7,769E-4;3,036E-5;-1,431E-5;3,058E-8
0,217;-4,081E-3;-4,732E-2;-4,306E-2;0,621;-7,949E-4;1,147E-2;3,581E-3;-8,570E-3;2,708E-2;9,278E-4;-3,088E-3;1,709E-5;-5,689E-5;9,577E-8
0,233;-4,853E-3;-3,696E-2;-3,449E-2;0,614;-6,367E-4;1,134E-2;3,493E-3;-8,560E-3;2,704E-2;2,426E-3;1,935E-4;4,469E-5;3,565E-6;5,455E-8
0,250;-5,231E-3;-2,685E-2;-4,136E-2;0,778;-7,635E-4;1,436E-2;5,602E-3;-8,489E-3;2,708E-2;-2,847E-3;0,133;-5,244E-5;2,458E-3;1,641E-4
0,267;-6,232E-3;-1,103E-2;-3,257E-2;0,479;-6,013E-4;8,837E-3;2,125E-3;-8,655E-3;3,149E-2;-2,802E-2;0,425;-5,161E-4;7,834E-3;1,673E-3
0,283;-6,317E-3;-1,089E-2;1,215E-3;1,456E-2;2,242E-5;2,688E-4;1,970E-6;-9,423E-3;4,126E-2;-4,079E-2;0,589;-7,513E-4;1,084E-2;3,207E-3
0,300;-6,191E-3;-1,054E-2;6,960E-3;9,674E-3;1,285E-4;1,786E-4;1,311E-6;-1,001E-2;5,111E-2;-3,862E-2;0,591;-7,115E-4;1,088E-2;3,228E-3
0,317;-6,085E-3;-1,057E-2;7,992E-3;9,954E-3;1,475E-4;1,837E-4;1,504E-6;-1,071E-2;6,095E-2;-6,499E-2;0,891;-1,197E-3;1,641E-2;7,347E-3
0,333;-5,925E-3;-1,021E-2;4,077E-3;1,477E-2;7,527E-5;2,726E-4;2,167E-6;-1,218E-2;8,081E-2;-6,462E-2;0,892;-1,190E-3;1,644E-2;7,375E-3
0,350;-5,949E-3;-1,007E-2;-5,567E-3;9,219E-3;-1,028E-4;1,702E-4;1,070E-6;-1,286E-2;9,070E-2;-6,029E-2;0,885;-1,111E-3;1,631E-2;7,253E-3
0,367;-6,110E-3;-9,904E-3;-3,621E-3;6,825E-3;-6,685E-5;1,260E-4;5,510E-7;-1,419E-2;0,110;-5,806E-2;0,884;-1,070E-3;1,628E-2;7,227E-3
0,383;-6,070E-3;-9,847E-3;7,061E-4;4,457E-4;1,303E-5;8,227E-6;6,435E-9;-1,480E-2;0,120;-4,108E-2;0,596;-7,567E-4;1,097E-2;3,282E-3
0,400;-6,087E-3;-9,889E-3;1,933E-5;5,400E-3;3,568E-7;9,968E-5;2,691E-7;-1,556E-2;0,130;-6,474E-2;0,892;-1,193E-3;1,643E-2;7,369E-3
0,417;-6,069E-3;-9,667E-3;7,377E-4;6,421E-3;1,362E-5;1,185E-4;3,856E-7;-1,696E-2;0,150;-5,632E-2;0,883;-1,037E-3;1,626E-2;7,209E-3
0,433;-6,062E-3;-9,675E-3;7,805E-3;3,719E-3;1,441E-4;6,865E-5;6,900E-7;-1,744E-2;0,160;-5,308E-2;0,885;-9,778E-4;1,630E-2;7,234E-3
0,450;-5,809E-3;-9,543E-3;5,501E-3;8,113E-3;1,015E-4;1,498E-4;8,868E-7;-1,873E-2;0,179;-5,839E-2;0,891;-1,076E-3;1,642E-2;7,351E-3
0,467;-5,879E-3;-9,405E-3;-2,912E-3;7,211E-3;-5,376E-5;1,331E-4;5,583E-7;-1,938E-2;0,189;-5,326E-2;0,886;-9,810E-4;1,632E-2;7,258E-3
0,483;-5,906E-3;-9,302E-3;-4,386E-3;3,474E-3;-8,097E-5;6,413E-5;2,890E-7;-2,050E-2;0,209;-5,619E-2;0,889;-1,035E-3;1,638E-2;7,316E-3
0,500;-6,025E-3;-9,289E-3;-3,253E-3;3,729E-3;-6,005E-5;6,884E-5;2,261E-7;-2,126E-2;0,219;-3,658E-2;0,590;-6,739E-4;1,087E-2;3,217E-3
0,517;-6,014E-3;-9,178E-3;-4,691E-4;2,551E-3;-8,660E-6;4,709E-5;6,208E-8;-2,172E-2;0,229;-3,687E-2;0,578;-6,791E-4;1,064E-2;3,088E-3
0,533;-6,041E-3;-9,204E-3;-6,614E-4;3,905E-3;-1,221E-5;7,208E-5;1,448E-7;-2,249E-2;0,238;-6,491E-2;0,875;-1,196E-3;1,611E-2;7,088E-3
0,550;-6,036E-3;-9,048E-3;-2,739E-3;2,523E-3;-5,056E-5;4,657E-5;1,280E-7;-2,389E-2;0,258;-6,217E-2;0,871;-1,145E-3;1,605E-2;7,029E-3
0,567;-6,132E-3;-9,120E-3;;;;;;-2,456E-2;0,267;;;;;
