Data from Sub Rng3__21__201.txt Node

Date: Fri May 29 11:57:14 CEST 2026
User: praktikum
Spectrometer: FLMS00572
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
399.908	10.59
400.268	10.28
400.627	11.81
400.987	12.33
401.346	14.59
401.706	20.28
402.065	35.15
402.424	79.81
402.784	198.62
403.143	456.42
403.502	839.23
403.861	1125.96
404.221	1295.2
404.58	1388.56
404.939	1436.03
405.298	1450.58
405.657	1453.6
406.015	1441.36
406.374	1398.81
406.733	1283.11
407.092	1026.24
407.451	643.06
407.809	358.37
408.168	190.6
408.527	95.2
408.885	47.28
409.244	29.35
409.602	22.08
409.961	20.45
410.319	19.38
410.678	18.77
411.036	18.88
411.394	17.44
411.752	17.15
412.111	15.93
412.469	18.12
412.827	16.08
413.185	14.46
413.543	13.91
413.901	11.37
414.259	11.34
414.617	12.41
414.975	12.22
415.333	14.01
415.69	13.09
416.048	14.72
416.406	14.25
416.763	16.36
417.121	17.13
417.479	20.33
417.836	22.92
418.194	22.24
418.551	20.29
418.909	19.5
419.266	19.02
419.623	20.28
419.981	19.17
420.338	17.18
420.695	15.72
421.052	18.32
421.409	15.77
421.766	16.31
422.123	18.21
422.48	17.27
422.837	18.63
423.194	18.33
423.551	19.61
423.908	17.94
424.265	21.27
424.621	22.96
424.978	21.64
425.335	23.24
425.691	23.97
426.048	23.4
426.404	25.65
426.761	24
427.117	24.91
427.474	22.8
427.83	22.92
428.186	21.49
428.543	22.46
428.899	23.68
429.255	25.66
429.611	23.43
429.967	24.29
430.323	24.16
430.679	25.46
431.035	24.12
431.391	26.01
431.747	27.93
432.103	28.44
432.459	28.99
432.815	30.88
433.17	29.97
433.526	33.08
433.882	32.24
434.237	33.23
434.593	35
434.948	36.72
435.304	37.79
435.659	38.3
436.014	39.16
436.37	38.93
436.725	38.75
437.08	38.39
437.436	37.26
437.791	37.72
438.146	37.02
438.501	36.27
438.856	35.77
439.211	36.36
439.566	37.06
439.921	36.72
440.276	35.21
440.63	33.5
440.985	35.18
441.34	36.83
441.695	40.07
442.049	41.86
442.404	41.08
442.758	41.43
443.113	41.5
443.467	41.29
443.822	43.63
444.176	43.56
444.531	45.92
444.885	44.92
445.239	44.05
445.593	44.79
445.948	45.1
446.302	48.21
446.656	49.38
447.01	47.24
447.364	48.01
447.718	44.5
448.072	47.08
448.426	45.86
448.779	44.59
449.133	44.8
449.487	45.68
449.841	44.9
450.194	44.62
450.548	43.66
450.902	46.98
451.255	45.55
451.609	49.7
451.962	50.87
452.315	51.87
452.669	52.35
453.022	53.08
453.375	49.06
453.729	51.08
454.082	50.49
454.435	52.4
454.788	50.55
455.141	51.8
455.494	50.39
455.847	51.19
456.2	51.37
456.553	52.03
456.906	51.26
457.258	52.44
457.611	49.58
457.964	50.15
458.316	50.49
458.669	50.58
459.022	52.07
459.374	55.92
459.727	54.81
460.079	54.68
460.432	57.23
460.784	58.99
461.136	57.97
461.488	58.92
461.841	59.58
462.193	58.46
462.545	60.01
462.897	59.67
463.249	57.34
463.601	58.76
463.953	57.22
464.305	57.98
464.657	57.53
465.009	60.11
465.361	61.25
465.712	60.88
466.064	61.59
466.416	61.11
466.767	60.43
467.119	60.54
467.47	61.28
467.822	63.53
468.173	61.94
468.525	62.96
468.876	64.03
469.227	64.06
469.579	64.93
469.93	65.77
470.281	65.32
470.632	64.93
470.983	63.53
471.334	63.15
471.685	62.37
472.036	62.44
472.387	63.18
472.738	60.52
473.089	59.73
473.44	57.89
473.79	55.86
474.141	56.56
474.492	55.7
474.842	58.21
475.193	54.28
475.543	55.63
475.894	57.11
476.244	55.51
476.595	57.42
476.945	58.36
477.295	59.41
477.645	60.37
477.996	60.39
478.346	61.01
478.696	59.89
479.046	62.61
479.396	62.4
479.746	59.63
480.096	60.18
480.446	58.53
480.796	58.36
481.145	58.96
481.495	61.29
481.845	62.67
482.195	65.58
482.544	66.53
482.894	67.55
483.243	70.12
483.593	72.41
483.942	73.43
484.292	77.56
484.641	80.41
484.99	81.14
485.34	81.94
485.689	83.4
486.038	84.38
486.387	87.5
486.736	92.04
487.085	92.63
487.434	96.16
487.783	98.56
488.132	99.25
488.481	99.08
488.83	102.49
489.179	105.18
489.527	111.44
489.876	114.34
490.225	116.56
490.573	118.93
490.922	123.95
491.27	127.32
491.619	132.24
491.967	139.27
492.316	147.4
492.664	152.48
493.012	157.75
493.361	162.03
493.709	168.05
494.057	175.33
494.405	181.67
494.753	188.42
495.101	196.81
495.449	205.75
495.797	212.71
496.145	220.07
496.493	230.56
496.84	241.48
497.188	251.37
497.536	264.05
497.884	277.46
498.231	290.94
498.579	305.61
498.926	321.89
499.274	338.25
499.621	354.8
499.969	376.83
500.316	397.99
500.663	421.42
501.01	444.33
501.358	473.03
501.705	500.48
502.052	529.95
502.399	559.26
502.746	593.33
503.093	630.12
503.44	670.45
503.787	710.29
504.134	755
504.481	799.79
504.827	850.5
505.174	898.02
505.521	952.27
505.867	1012.66
506.214	1075.88
506.56	1138.97
506.907	1209.04
507.253	1283.91
507.6	1359.9
507.946	1440.05
508.292	1529.74
508.639	1621.62
508.985	1717.09
509.331	1818.38
