Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 1000 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.153996	2.4951171875	2.734375
0.154996	2.294921875	2.5390625
0.155996	2.0849609375	2.333984375
0.156996	1.8896484375	2.1484375
0.157996	1.7138671875	1.9580078125
0.158996	1.591796875	1.8017578125
0.159996	1.494140625	1.66015625
0.160996	1.4501953125	1.572265625
0.161996	1.435546875	1.5087890625
0.162996	1.4892578125	1.494140625
0.164	1.5771484375	1.5234375
0.165	1.7041015625	1.591796875
0.166	1.8701171875	1.708984375
0.167	2.0654296875	1.845703125
0.168	2.2705078125	2.021484375
0.169	2.490234375	2.2119140625
0.17	2.7099609375	2.4072265625
0.171	2.8759765625	2.59765625
0.172	3.06640625	2.783203125
0.173	3.203125	2.958984375
0.174	3.3203125	3.1005859375
0.175	3.3740234375	3.2177734375
0.175996	3.388671875	3.28125
0.176996	3.359375	3.3154296875
0.177996	3.28125	3.2958984375
0.178996	3.1591796875	3.22265625
0.179996	2.998046875	3.125
0.180996	2.8125	2.98828125
0.181996	2.59765625	2.822265625
0.182996	2.3828125	2.626953125
0.183996	2.16796875	2.431640625
0.184996	1.962890625	2.2314453125
0.185996	1.7724609375	2.041015625
0.186996	1.6259765625	1.8603515625
0.187996	1.5234375	1.71875
0.188996	1.455078125	1.6015625
0.189996	1.4306640625	1.5283203125
0.190996	1.46484375	1.4990234375
0.191996	1.5478515625	1.513671875
0.192996	1.6748046875	1.572265625
0.193996	1.8212890625	1.669921875
0.194996	2.0166015625	1.8115234375
0.195996	2.2314453125	1.97265625
0.196996	2.451171875	2.16796875
0.197996	2.67578125	2.373046875
0.198996	2.8759765625	2.568359375
0.199996	3.056640625	2.7587890625
0.200996	3.2080078125	2.939453125
0.201996	3.3154296875	3.095703125
0.202996	3.37890625	3.2080078125
0.203996	3.3984375	3.271484375
0.204996	3.349609375	3.310546875
0.206008	3.28125	3.2861328125
0.207	3.1494140625	3.232421875
0.208	2.9833984375	3.1103515625
0.209	2.79296875	2.9736328125
0.21	2.5830078125	2.8076171875
0.211	2.36328125	2.6171875
0.212	2.1435546875	2.4169921875
0.213	1.93359375	2.2119140625
0.214	1.7578125	2.0166015625
0.215	1.6064453125	1.845703125
0.216	1.5087890625	1.69921875
0.217	1.4501953125	1.591796875
0.217996	1.4453125	1.5185546875
0.218996	1.484375	1.50390625
0.219996	1.5771484375	1.5234375
0.220996	1.708984375	1.6015625
0.221996	1.884765625	1.71875
0.222996	2.08984375	1.85546875
0.223996	2.3046875	2.03125
0.224996	2.5390625	2.2412109375
0.225996	2.75390625	2.4462890625
0.226996	2.94921875	2.6513671875
0.227996	3.125	2.83203125
0.228996	3.26171875	3.0078125
0.229996	3.3447265625	3.1494140625
0.230996	3.3935546875	3.2373046875
0.231996	3.3837890625	3.2958984375
0.232996	3.3251953125	3.3056640625
0.233996	3.2080078125	3.26171875
0.234996	3.0615234375	3.1787109375
0.235996	2.880859375	3.046875
0.236996	2.6708984375	2.8759765625
0.237996	2.44140625	2.685546875
0.238996	2.216796875	2.4951171875
0.239996	1.9970703125	2.2900390625
0.240996	1.8115234375	2.0849609375
0.241996	1.650390625	1.89453125
0.242996	1.5283203125	1.7578125
0.243996	1.4599609375	1.62109375
0.244996	1.4404296875	1.54296875
0.245996	1.4697265625	1.50390625
0.246996	1.552734375	1.5234375
0.247996	1.6845703125	1.58203125
0.249	1.845703125	1.689453125
0.25	2.0556640625	1.8359375
0.251	2.275390625	2.0068359375
0.252	2.509765625	2.2119140625
0.253	2.724609375	2.4169921875
0.254	2.9296875	2.6220703125
0.255	3.10546875	2.8173828125
0.256	3.2568359375	2.9833984375
0.257	3.349609375	3.134765625
0.258	3.3935546875	3.22265625
0.259	3.37890625	3.2861328125
0.26	3.3251953125	3.2958984375
0.260996	3.2080078125	3.2568359375
0.261996	3.046875	3.1591796875
0.262996	2.861328125	3.0419921875
0.263996	2.646484375	2.8662109375
0.264996	2.421875	2.6806640625
0.265996	2.1875	2.4755859375
0.266996	1.9775390625	2.265625
0.267996	1.787109375	2.0654296875
0.268996	1.6162109375	1.8798828125
0.269996	1.513671875	1.71875
0.270996	1.4404296875	1.6015625
0.271996	1.435546875	1.533203125
0.272996	1.484375	1.513671875
0.273996	1.58203125	1.5283203125
0.274996	1.728515625	1.6064453125
0.275996	1.9091796875	1.728515625
0.276996	2.1142578125	1.8798828125
0.277996	2.34375	2.0751953125
0.278996	2.587890625	2.265625
0.279996	2.802734375	2.490234375
0.280996	3.0078125	2.685546875
0.281996	3.1787109375	2.8759765625
0.282996	3.30078125	3.037109375
0.283996	3.369140625	3.1787109375
0.284996	3.388671875	3.26171875
0.285996	3.3544921875	3.2958984375
0.286996	3.2666015625	3.28125
0.287996	3.134765625	3.2177734375
0.288996	2.9541015625	3.1103515625
0.289996	2.75390625	2.9541015625
0.290996	2.5146484375	2.7734375
0.292	2.2802734375	2.5634765625
0.293	2.0556640625	2.36328125
0.294	1.85546875	2.1484375
0.295	1.6796875	1.9580078125
0.296	1.54296875	1.787109375
0.297	1.46484375	1.650390625
0.298	1.4306640625	1.5673828125
0.299	1.46484375	1.5234375
0.3	1.5576171875	1.5234375
0.301	1.6796875	1.5869140625
0.302	1.8603515625	1.689453125
0.303	2.0654296875	1.8310546875
0.303996	2.294921875	2.0263671875
0.304996	2.5390625	2.2314453125
0.305996	2.7685546875	2.431640625
0.306996	2.96875	2.63671875
0.307996	3.154296875	2.83203125
0.308996	3.28125	3.0126953125
0.309996	3.369140625	3.14453125
0.310996	3.3984375	3.2373046875
0.311996	3.369140625	3.2861328125
0.312996	3.28125	3.2763671875
0.313996	3.14453125	3.2177734375
0.314996	2.96875	3.115234375
0.315996	2.75390625	2.958984375
0.316996	2.529296875	2.7783203125
0.317996	2.28515625	2.568359375
0.318996	2.060546875	2.36328125
0.319996	1.845703125	2.1435546875
0.320996	1.669921875	1.9580078125
0.321996	1.54296875	1.787109375
0.322996	1.46484375	1.650390625
0.323996	1.4404296875	1.5625
0.324996	1.474609375	1.5185546875
0.325996	1.5673828125	1.5234375
0.326996	1.7041015625	1.5966796875
0.327996	1.89453125	1.708984375
0.328996	2.1044921875	1.875
0.329996	2.3486328125	2.0556640625
0.330996	2.587890625	2.2705078125
0.331996	2.8173828125	2.4755859375
0.332996	3.0224609375	2.6904296875
0.334008	3.193359375	2.880859375
0.335	3.3056640625	3.0517578125
0.336	3.3837890625	3.1787109375
0.337	3.3935546875	3.2568359375
0.338	3.3447265625	3.2861328125
0.339	3.2373046875	3.251953125
0.34	3.0810546875	3.18359375
0.341	2.890625	3.056640625
0.342	2.65625	2.8955078125
0.343	2.431640625	2.705078125
0.344	2.1875	2.490234375
0.345	1.962890625	2.2705078125
0.345996	1.7578125	2.060546875
0.346996	1.6015625	1.875
0.347996	1.494140625	1.708984375
0.348996	1.4404296875	1.6015625
0.349996	1.4501953125	1.5380859375
0.350996	1.5087890625	1.5234375
0.351996	1.640625	1.5576171875
0.352996	1.806640625	1.650390625
0.353996	2.021484375	1.796875
0.354996	2.255859375	1.9775390625
0.355996	2.5	2.1826171875
0.356996	2.7294921875	2.392578125
0.357996	2.958984375	2.607421875
0.358996	3.1396484375	2.8173828125
0.359996	3.2763671875	2.98828125
0.360996	3.3642578125	3.1396484375
0.361996	3.3935546875	3.2373046875
0.362996	3.3642578125	3.2763671875
0.363996	3.2763671875	3.2666015625
0.364996	3.1201171875	3.212890625
0.365996	2.9345703125	3.0908203125
0.366996	2.7099609375	2.939453125
0.367996	2.470703125	2.75390625
0.368996	2.2216796875	2.5390625
0.369996	1.9970703125	2.3193359375
0.370996	1.7822265625	2.1044921875
0.371996	1.62109375	1.9091796875
0.372996	1.494140625	1.7431640625
0.373996	1.4404296875	1.62109375
0.374996	1.435546875	1.5380859375
0.375996	1.5087890625	1.5283203125
0.377	1.6357421875	1.5673828125
0.378	1.796875	1.6552734375
0.379	2.0068359375	1.796875
0.38	2.24609375	1.9677734375
0.381	2.5	2.16796875
0.382	2.7392578125	2.392578125
0.383	2.958984375	2.6123046875
0.384	3.1494140625	2.8076171875
0.385	3.2861328125	2.9931640625
0.386	3.3642578125	3.1396484375
0.387	3.3984375	3.2275390625
0.388	3.349609375	3.271484375
0.388996	3.2421875	3.2666015625
0.389996	3.10546875	3.1982421875
0.390996	2.8955078125	3.0712890625
0.391996	2.6708984375	2.91015625
0.392996	2.431640625	2.7099609375
0.393996	2.1728515625	2.4951171875
0.394996	1.9384765625	2.275390625
0.395996	1.7431640625	2.0654296875
0.396996	1.591796875	1.865234375
0.397996	1.4794921875	1.708984375
0.398996	1.435546875	1.6015625
0.399996	1.4599609375	1.5380859375
0.400996	1.54296875	1.533203125
0.401996	1.6796875	1.591796875
0.402996	1.8701171875	1.6943359375
0.403996	2.0947265625	1.8505859375
0.404996	2.333984375	2.041015625
0.405996	2.59765625	2.255859375
0.406996	2.83203125	2.4755859375
0.407996	3.0419921875	2.6806640625
0.408996	3.2080078125	2.890625
0.409996	3.330078125	3.046875
0.410996	3.388671875	3.18359375
0.411996	3.37890625	3.2568359375
0.412996	3.3154296875	3.271484375
0.413996	3.18359375	3.232421875
0.414996	3.0029296875	3.1396484375
0.415996	2.783203125	2.98828125
0.416996	2.5341796875	2.8125
0.417996	2.28515625	2.587890625
0.418996	2.0361328125	2.3681640625
0.42	1.81640625	2.158203125
0.421	1.640625	1.953125
0.422	1.5087890625	1.7724609375
0.423	1.4404296875	1.6455078125
0.424	1.4501953125	1.5576171875
0.425	1.5087890625	1.533203125
0.426	1.6357421875	1.5673828125
0.427	1.8115234375	1.6552734375
0.428	2.021484375	1.796875
0.429	2.2607421875	1.982421875
0.43	2.529296875	2.1826171875
0.431	2.7734375	2.4169921875
0.431996	2.9931640625	2.6318359375
0.432996	3.1787109375	2.841796875
0.433996	3.3056640625	3.017578125
0.434996	3.37890625	3.1591796875
0.435996	3.388671875	3.2373046875
0.436996	3.3203125	3.2666015625
0.437996	3.1982421875	3.2373046875
0.438996	3.0224609375	3.154296875
0.439996	2.8173828125	3.0078125
0.440996	2.568359375	2.83203125
0.441996	2.3095703125	2.6171875
0.442996	2.060546875	2.40234375
0.443996	1.8359375	2.1728515625
0.444996	1.650390625	1.962890625
0.445996	1.5283203125	1.7919921875
0.446996	1.4501953125	1.650390625
0.447996	1.4453125	1.5673828125
0.448996	1.50390625	1.5478515625
0.449996	1.630859375	1.5771484375
0.450996	1.8115234375	1.6552734375
0.451996	2.0361328125	1.796875
0.452996	2.275390625	1.9873046875
0.453996	2.548828125	2.1923828125
0.454996	2.7978515625	2.4267578125
0.455996	3.017578125	2.646484375
0.456996	3.1884765625	2.841796875
0.457996	3.3251953125	3.02734375
0.458996	3.3837890625	3.154296875
0.459996	3.388671875	3.2373046875
0.460996	3.310546875	3.26171875
0.462008	3.1787109375	3.2177734375
0.463	2.9931640625	3.1201171875
0.464	2.763671875	2.9736328125
0.465	2.5146484375	2.79296875
0.466	2.2509765625	2.5732421875
0.467	2.001953125	2.3486328125
0.468	1.77734375	2.1240234375
0.469	1.6064453125	1.923828125
0.47	1.494140625	1.7529296875
0.471	1.435546875	1.6259765625
0.472	1.4599609375	1.5576171875
0.473	1.54296875	1.552734375
0.473996	1.6845703125	1.6015625
0.474996	1.8896484375	1.7041015625
0.475996	2.119140625	1.865234375
0.476996	2.3779296875	2.0654296875
0.477996	2.6513671875	2.2802734375
0.478996	2.880859375	2.509765625
0.479996	3.0908203125	2.7294921875
0.480996	3.2568359375	2.9296875
0.481996	3.3642578125	3.0859375
0.482996	3.3935546875	3.1884765625
0.483996	3.359375	3.2470703125
0.484996	3.251953125	3.2373046875
0.485996	3.0908203125	3.173828125
0.486996	2.87109375	3.0517578125
0.487996	2.626953125	2.880859375
0.488996	2.3681640625	2.6806640625
0.489996	2.109375	2.4560546875
0.490996	1.8701171875	2.2265625
0.491996	1.669921875	2.01171875
0.492996	1.5283203125	1.826171875
0.493996	1.455078125	1.6748046875
0.494996	1.4453125	1.591796875
0.495996	1.5087890625	1.552734375
0.496996	1.6357421875	1.5771484375
0.497996	1.8212890625	1.6650390625
0.498996	2.05078125	1.8115234375
0.499996	2.3046875	2.001953125
0.500996	2.568359375	2.216796875
0.501996	2.822265625	2.4462890625
0.502996	3.0517578125	2.6708984375
0.503996	3.2275390625	2.8759765625
0.505	3.3447265625	3.0419921875
0.506	3.388671875	3.1689453125
0.507	3.369140625	3.2421875
0.508	3.2763671875	3.251953125
0.509	3.1201171875	3.193359375
0.51	2.9150390625	3.0810546875
0.511	2.6708984375	2.9150390625
0.512	2.4072265625	2.7099609375
0.513	2.1337890625	2.4951171875
0.514	1.8994140625	2.265625
0.515	1.6943359375	2.041015625
0.516	1.54296875	1.845703125
0.516996	1.4599609375	1.6943359375
0.517996	1.4453125	1.5966796875
0.518996	1.4990234375	1.5478515625
0.519996	1.62109375	1.58203125
0.520996	1.806640625	1.669921875
0.521996	2.0458984375	1.806640625
0.522996	2.294921875	1.9921875
0.523996	2.5830078125	2.2021484375
0.524996	2.8271484375	2.44140625
0.525996	3.0615234375	2.666015625
0.526996	3.2373046875	2.8662109375
0.527996	3.3447265625	3.0419921875
0.528996	3.3935546875	3.173828125
0.529996	3.369140625	3.2373046875
0.530996	3.271484375	3.2421875
0.531996	3.095703125	3.1787109375
0.532996	2.8759765625	3.056640625
0.533996	2.6318359375	2.8955078125
0.534996	2.36328125	2.6806640625
0.535996	2.099609375	2.4609375
0.536996	1.8505859375	2.2314453125
0.537996	1.6552734375	2.0068359375
0.538996	1.5185546875	1.826171875
0.539996	1.4453125	1.6748046875
0.540996	1.4501953125	1.58203125
0.541996	1.5283203125	1.5673828125
0.542996	1.669921875	1.6064453125
0.543996	1.875	1.6943359375
0.544996	2.119140625	1.85546875
0.545996	2.3828125	2.0458984375
0.546996	2.65625	2.2705078125
0.548	2.91015625	2.5048828125
0.549	3.115234375	2.7294921875
0.55	3.2763671875	2.9296875
0.551	3.3984375	3.0810546875
0.552	3.3935546875	3.1982421875
0.553	3.330078125	3.2421875
0.554	3.2080078125	3.2177734375
0.555	3.017578125	3.1396484375
0.556	2.783203125	2.9931640625
0.557	2.5146484375	2.8076171875
0.558	2.2509765625	2.5927734375
0.559	1.982421875	2.3486328125
0.559996	1.7626953125	2.12890625
0.560996	1.591796875	1.923828125
0.561996	1.4794921875	1.7529296875
0.562996	1.4453125	1.6357421875
0.563996	1.484375	1.5771484375
0.564996	1.591796875	1.58203125
0.565996	1.77734375	1.6455078125
0.566996	1.9970703125	1.7822265625
0.567996	2.2607421875	1.962890625
0.568996	2.5341796875	2.177734375
0.569996	2.7978515625	2.4072265625
0.570996	3.046875	2.63671875
0.571996	3.2275390625	2.841796875
0.572996	3.3447265625	3.02734375
0.573996	3.388671875	3.154296875
0.574996	3.3544921875	3.22265625
0.575996	3.251953125	3.22265625
0.576996	3.076171875	3.173828125
0.577996	2.8564453125	3.046875
0.578996	2.59765625	2.8759765625
0.579996	2.32421875	2.65625
0.580996	2.0556640625	2.4267578125
0.581996	1.81640625	2.1923828125
0.582996	1.62109375	1.9775390625
0.583996	1.484375	1.8017578125
0.584996	1.435546875	1.66015625
0.585996	1.46484375	1.591796875
0.586996	1.572265625	1.58203125
0.587996	1.7333984375	1.6357421875
0.588996	1.9580078125	1.7578125
0.590008	2.2265625	1.9140625
0.591	2.5048828125	2.1337890625
0.592	2.7685546875	2.353515625
0.593	3.0126953125	2.59765625
0.594	3.1982421875	2.8125
0.595	3.33984375	2.998046875
0.596	3.3935546875	3.134765625
0.597	3.369140625	3.212890625
0.598	3.2666015625	3.22265625
0.599	3.1005859375	3.1689453125
0.6	2.8759765625	3.056640625
0.601	2.6025390625	2.8857421875
0.601996	2.32421875	2.67578125
0.602996	2.05078125	2.4462890625
0.603996	1.8115234375	2.2119140625
0.604996	1.62109375	1.9921875
0.605996	1.4892578125	1.806640625
0.606996	1.435546875	1.6650390625
0.607996	1.46484375	1.591796875
0.608996	1.5771484375	1.58203125
0.609996	1.748046875	1.640625
0.610996	1.97265625	1.767578125
0.611996	2.24609375	1.943359375
0.612996	2.5341796875	2.1533203125
0.613996	2.802734375	2.3876953125
0.614996	3.0419921875	2.6220703125
0.615996	3.22265625	2.83203125
0.616996	3.3447265625	3.0126953125
0.617996	3.3984375	3.14453125
0.618996	3.3544921875	3.203125
0.619996	3.2421875	3.2177734375
0.620996	3.0517578125	3.1494140625
0.621996	2.8173828125	3.0224609375
0.622996	2.548828125	2.841796875
0.623996	2.265625	2.6220703125
0.624996	1.9921875	2.3828125
0.625996	1.767578125	2.158203125
0.626996	1.572265625	1.9384765625
0.627996	1.46484375	1.77734375
0.628996	1.4453125	1.6455078125
0.629996	1.4990234375	1.591796875
0.630996	1.6162109375	1.6015625
0.631996	1.8115234375	1.6796875
0.633	2.0751953125	1.81640625
0.634	2.3486328125	2.0068359375
0.635	2.6318359375	2.2265625
0.636	2.8955078125	2.470703125
0.637	3.125	2.6953125
0.638	3.2861328125	2.9052734375
0.639	3.3740234375	3.06640625
0.64	3.388671875	3.173828125
0.641	3.3154296875	3.212890625
0.642	3.1640625	3.193359375
0.643	2.9443359375	3.1005859375
0.644	2.6953125	2.9443359375
0.644996	2.4072265625	2.7392578125
0.645996	2.1337890625	2.5146484375
0.646996	1.875	2.28515625
0.647996	1.6552734375	2.060546875
0.648996	1.5087890625	1.8603515625
0.649996	1.4453125	1.7138671875
0.650996	1.455078125	1.611328125
0.651996	1.552734375	1.5966796875
0.652996	1.7333984375	1.630859375
0.653996	1.9580078125	1.7529296875
0.654996	2.2265625	1.923828125
0.655996	2.51953125	2.12890625
0.656996	2.7880859375	2.3681640625
0.657996	3.02734375	2.59765625
0.658996	3.2275390625	2.8173828125
0.659996	3.349609375	2.998046875
0.660996	3.3984375	3.134765625
0.661996	3.349609375	3.203125
0.662996	3.22265625	3.1982421875
0.663996	3.017578125	3.134765625
0.664996	2.7783203125	2.98828125
0.665996	2.4951171875	2.8125
0.666996	2.2021484375	2.5830078125
0.667996	1.93359375	2.353515625
0.668996	1.708984375	2.1240234375
0.669996	1.54296875	1.9091796875
0.670996	1.455078125	1.7529296875
0.671996	1.4453125	1.640625
0.672996	1.5283203125	1.6015625
0.673996	1.6748046875	1.630859375
0.674996	1.9091796875	1.7236328125
0.676	2.1826171875	1.884765625
0.677	2.4609375	2.0849609375
0.678	2.75390625	2.3193359375
0.679	3.0078125	2.5537109375
0.68	3.2080078125	2.7734375
0.681	3.3447265625	2.9736328125
0.682	3.388671875	3.115234375
0.683	3.3544921875	3.18359375
0.684	3.2373046875	3.193359375
0.685	3.0419921875	3.125
0.686	2.79296875	3.0078125
0.687	2.5146484375	2.8271484375
0.687996	2.2216796875	2.6025390625
0.688996	1.9482421875	2.373046875
0.689996	1.71875	2.1337890625
0.690996	1.5380859375	1.9189453125
0.691996	1.4501953125	1.7578125
0.692996	1.455078125	1.6455078125
0.693996	1.533203125	1.6064453125
0.694996	1.69921875	1.6357421875
0.695996	1.9189453125	1.728515625
0.696996	2.1923828125	1.8896484375
0.697996	2.4853515625	2.099609375
0.698996	2.7685546875	2.3291015625
0.699996	3.02734375	2.568359375
0.700996	3.2275390625	2.79296875
0.701996	3.349609375	2.978515625
0.702996	3.388671875	3.115234375
0.703996	3.349609375	3.18359375
0.704996	3.212890625	3.1884765625
0.705996	3.017578125	3.1201171875
0.706996	2.7490234375	2.98828125
0.707996	2.470703125	2.7978515625
0.708996	2.1728515625	2.5732421875
0.709996	1.904296875	2.333984375
0.710996	1.6796875	2.1044921875
0.711996	1.5185546875	1.89453125
0.712996	1.4453125	1.728515625
0.713996	1.4599609375	1.630859375
0.714996	1.5673828125	1.611328125
0.715996	1.73828125	1.6552734375
0.716996	1.9873046875	1.767578125
0.718008	2.265625	1.9482421875
0.719	2.568359375	2.1630859375
0.72	2.8466796875	2.3974609375
0.721	3.095703125	2.6220703125
0.722	3.2666015625	2.8466796875
0.723	3.3642578125	3.017578125
0.724	3.388671875	3.1396484375
0.725	3.3056640625	3.1787109375
0.726	3.1494140625	3.1640625
0.727	2.919921875	3.076171875
0.728	2.6513671875	2.9150390625
0.729	2.3583984375	2.71484375
0.729996	2.060546875	2.4853515625
0.730996	1.8017578125	2.2412109375
0.731996	1.6015625	2.021484375
0.732996	1.474609375	1.8408203125
0.733996	1.4404296875	1.69921875
0.734996	1.494140625	1.62109375
0.735996	1.630859375	1.6259765625
0.736996	1.845703125	1.7041015625
0.737996	2.109375	1.845703125
0.738996	2.412109375	2.0458984375
0.739996	2.7099609375	2.265625
0.740996	2.96875	2.5048828125
0.741996	3.1884765625	2.734375
0.742996	3.3349609375	2.9248046875
0.743996	3.3935546875	3.0712890625
0.744996	3.3544921875	3.1689453125
0.745996	3.22265625	3.18359375
0.746996	3.037109375	3.115234375
0.747996	2.7734375	2.9931640625
0.748996	2.48046875	2.8076171875
0.749996	2.177734375	2.578125
0.750996	1.89453125	2.34375
0.751996	1.669921875	2.109375
0.752996	1.513671875	1.8994140625
0.753996	1.435546875	1.748046875
0.754996	1.4697265625	1.6455078125
0.755996	1.572265625	1.630859375
0.756996	1.7626953125	1.6748046875
0.757996	2.021484375	1.7919921875
0.758996	2.314453125	1.9677734375
0.759996	2.626953125	2.197265625
0.761	2.9052734375	2.431640625
0.762	3.134765625	2.666015625
0.763	3.30078125	2.8759765625
0.764	3.388671875	3.037109375
0.765	3.3740234375	3.14453125
0.766	3.2666015625	3.1689453125
0.767	3.0859375	3.1396484375
0.768	2.8369140625	3.0224609375
0.769	2.5439453125	2.8564453125
0.77	2.2412109375	2.63671875
0.771	1.9482421875	2.3974609375
0.772	1.7041015625	2.1630859375
0.772996	1.5283203125	1.9482421875
0.773996	1.4501953125	1.787109375
0.774996	1.455078125	1.6650390625
0.775996	1.552734375	1.6357421875
0.776996	1.73828125	1.6650390625
0.777996	1.9921875	1.7822265625
0.778996	2.275390625	1.943359375
0.779996	2.5927734375	2.1630859375
0.780996	2.8759765625	2.3974609375
0.781996	3.115234375	2.63671875
0.782996	3.291015625	2.8515625
0.783996	3.3740234375	3.017578125
0.784996	3.369140625	3.134765625
