Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 1000 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.272	1.5771484375	1.5234375
0.273	1.7236328125	1.6259765625
0.274	1.9140625	1.767578125
0.275	2.1337890625	1.943359375
0.276	2.36328125	2.1533203125
0.277	2.6025390625	2.373046875
0.278	2.8271484375	2.6025390625
0.279	3.0224609375	2.8125
0.279996	3.18359375	3.0078125
0.280996	3.3056640625	3.1591796875
0.281996	3.37890625	3.2568359375
0.282996	3.3935546875	3.3154296875
0.283996	3.3544921875	3.3251953125
0.284996	3.26171875	3.2861328125
0.285996	3.10546875	3.18359375
0.286996	2.9248046875	3.046875
0.287996	2.7001953125	2.8564453125
0.288996	2.48046875	2.6513671875
0.289996	2.236328125	2.4365234375
0.290996	2.0166015625	2.197265625
0.292004	1.81640625	1.9921875
0.293	1.6357421875	1.8017578125
0.294	1.5185546875	1.640625
0.295	1.4453125	1.54296875
0.296	1.4404296875	1.484375
0.297	1.4892578125	1.474609375
0.298	1.5869140625	1.5234375
0.299	1.7333984375	1.6259765625
0.3	1.9287109375	1.7724609375
0.301	2.1435546875	1.9580078125
0.302	2.3828125	2.1826171875
0.303	2.6123046875	2.3974609375
0.304	2.841796875	2.6220703125
0.305	3.0517578125	2.841796875
0.306	3.2080078125	3.02734375
0.307	3.3203125	3.1640625
0.308	3.388671875	3.2861328125
0.309	3.3837890625	3.3349609375
0.31	3.330078125	3.3203125
0.311	3.2275390625	3.2666015625
0.312	3.06640625	3.154296875
0.313	2.87109375	2.9931640625
0.314	2.63671875	2.8125
0.315	2.3974609375	2.59765625
0.316	2.158203125	2.3681640625
0.317	1.93359375	2.1337890625
0.318	1.73828125	1.9287109375
0.319	1.5869140625	1.73828125
0.32	1.4794921875	1.6015625
0.321	1.4404296875	1.5087890625
0.322	1.4501953125	1.474609375
0.322996	1.5185546875	1.4892578125
0.323996	1.650390625	1.5673828125
0.324996	1.81640625	1.689453125
0.325996	2.0263671875	1.8603515625
0.326996	2.255859375	2.0556640625
0.327996	2.5048828125	2.2900390625
0.328996	2.734375	2.5146484375
0.329996	2.958984375	2.7294921875
0.330996	3.1396484375	2.9248046875
0.331996	3.28125	3.10546875
0.332996	3.369140625	3.232421875
0.334004	3.3935546875	3.310546875
0.335	3.359375	3.3349609375
0.336	3.2763671875	3.291015625
0.337	3.125	3.1982421875
0.338	2.939453125	3.0615234375
0.339	2.7197265625	2.8759765625
0.34	2.4755859375	2.666015625
0.341	2.236328125	2.4267578125
0.342	1.9970703125	2.20703125
0.343	1.7919921875	1.9921875
0.344	1.6259765625	1.7919921875
0.345	1.50390625	1.640625
0.346	1.4453125	1.5234375
0.347	1.4404296875	1.4794921875
0.348	1.4990234375	1.474609375
0.349	1.6162109375	1.552734375
0.35	1.7822265625	1.6650390625
0.351	1.9970703125	1.8310546875
0.352	2.2216796875	2.03125
0.353	2.48046875	2.255859375
0.354	2.7294921875	2.490234375
0.355	2.9443359375	2.7099609375
0.356	3.134765625	2.9248046875
0.357	3.2666015625	3.1005859375
0.358	3.359375	3.22265625
0.359	3.3984375	3.3056640625
0.36	3.359375	3.330078125
0.361	3.271484375	3.291015625
0.362	3.1201171875	3.1982421875
0.363	2.9248046875	3.056640625
0.364	2.6953125	2.87109375
0.364996	2.4609375	2.6513671875
0.365996	2.2119140625	2.412109375
0.366996	1.982421875	2.1875
0.367996	1.77734375	1.9677734375
0.368996	1.611328125	1.77734375
0.369996	1.494140625	1.62109375
0.370996	1.4404296875	1.5234375
0.371996	1.4453125	1.474609375
0.372996	1.5234375	1.4892578125
0.373996	1.6455078125	1.572265625
0.374996	1.8310546875	1.6943359375
0.375996	2.0458984375	1.875
0.377004	2.294921875	2.0947265625
0.378	2.5439453125	2.3193359375
0.379	2.7880859375	2.5439453125
0.38	2.998046875	2.7783203125
0.381	3.18359375	2.96875
0.382	3.3154296875	3.14453125
0.383	3.3837890625	3.2568359375
0.384	3.3935546875	3.3251953125
0.385	3.330078125	3.3251953125
0.386	3.22265625	3.251953125
0.387	3.046875	3.1494140625
0.388	2.8271484375	2.978515625
0.389	2.59765625	2.7783203125
0.39	2.34375	2.5390625
0.391	2.0947265625	2.3095703125
0.392	1.875	2.080078125
0.393	1.6796875	1.865234375
0.394	1.54296875	1.689453125
0.395	1.455078125	1.5576171875
0.396	1.435546875	1.4892578125
0.397	1.4794921875	1.484375
0.398	1.5869140625	1.5380859375
0.399	1.748046875	1.640625
0.4	1.9580078125	1.7919921875
0.401	2.197265625	1.9921875
0.402	2.4560546875	2.2216796875
0.403	2.7001953125	2.4658203125
0.404	2.9345703125	2.7001953125
0.405	3.1298828125	2.91015625
0.406	3.271484375	3.0908203125
0.407	3.369140625	3.22265625
0.407996	3.3935546875	3.3056640625
0.408996	3.359375	3.3203125
0.409996	3.2470703125	3.28125
0.410996	3.0908203125	3.18359375
0.411996	2.890625	3.0224609375
0.412996	2.6513671875	2.822265625
0.413996	2.40234375	2.59765625
0.414996	2.1435546875	2.36328125
0.415996	1.9140625	2.1240234375
0.416996	1.7138671875	1.904296875
0.417996	1.5625	1.7138671875
0.418996	1.474609375	1.5869140625
0.420004	1.4453125	1.494140625
0.421	1.474609375	1.484375
0.422	1.58203125	1.5185546875
0.423	1.73828125	1.6259765625
0.424	1.9384765625	1.77734375
0.425	2.1923828125	1.982421875
0.426	2.4462890625	2.20703125
0.427	2.705078125	2.451171875
0.428	2.939453125	2.6904296875
0.429	3.134765625	2.91015625
0.43	3.2861328125	3.0908203125
0.431	3.3740234375	3.2275390625
0.432	3.3984375	3.30078125
0.433	3.3544921875	3.3203125
0.434	3.2421875	3.2763671875
0.435	3.076171875	3.1591796875
0.436	2.861328125	3.0029296875
0.437	2.6220703125	2.7978515625
0.438	2.3583984375	2.5732421875
0.439	2.1044921875	2.333984375
0.44	1.8701171875	2.0947265625
0.441	1.6796875	1.875
0.442	1.54296875	1.6943359375
0.443	1.4599609375	1.5673828125
0.444	1.4453125	1.494140625
0.445	1.4892578125	1.484375
0.446	1.611328125	1.5478515625
0.447	1.796875	1.66015625
0.448	2.0068359375	1.8359375
0.449	2.255859375	2.0458984375
0.45	2.5244140625	2.28515625
0.450996	2.7734375	2.5341796875
0.451996	3.0029296875	2.7587890625
0.452996	3.18359375	2.96875
0.453996	3.3251953125	3.134765625
0.454996	3.37890625	3.26171875
0.455996	3.388671875	3.3203125
0.456996	3.3203125	3.310546875
0.457996	3.173828125	3.2373046875
0.458996	2.9931640625	3.1005859375
0.459996	2.763671875	2.919921875
0.460996	2.5	2.6953125
0.462004	2.2412109375	2.4609375
0.463	1.9873046875	2.2119140625
0.464	1.767578125	1.9873046875
0.465	1.591796875	1.787109375
0.466	1.4794921875	1.6259765625
0.467	1.435546875	1.5283203125
0.468	1.455078125	1.484375
0.469	1.552734375	1.5087890625
0.47	1.708984375	1.611328125
0.471	1.9189453125	1.7578125
0.472	2.1533203125	1.9482421875
0.473	2.421875	2.1923828125
0.474	2.6904296875	2.431640625
0.475	2.9296875	2.666015625
0.476	3.1298828125	2.900390625
0.477	3.2861328125	3.0810546875
0.478	3.37890625	3.2373046875
0.479	3.388671875	3.3056640625
0.48	3.3349609375	3.3154296875
0.481	3.22265625	3.251953125
0.482	3.0419921875	3.1494140625
0.483	2.822265625	2.96875
0.484	2.5634765625	2.75390625
0.485	2.294921875	2.5146484375
0.486	2.041015625	2.2705078125
0.487	1.8115234375	2.0361328125
0.488	1.630859375	1.8212890625
0.489	1.4990234375	1.6552734375
0.49	1.4453125	1.54296875
0.491	1.4453125	1.4794921875
0.492	1.5478515625	1.5087890625
0.492996	1.689453125	1.5966796875
0.493996	1.89453125	1.7333984375
0.494996	2.1337890625	1.9287109375
0.495996	2.40234375	2.158203125
0.496996	2.666015625	2.412109375
0.497996	2.91015625	2.6611328125
0.498996	3.1298828125	2.880859375
0.499996	3.28125	3.076171875
0.500996	3.3740234375	3.2177734375
0.501996	3.3935546875	3.2958984375
0.502996	3.3447265625	3.3203125
0.503996	3.22265625	3.251953125
0.505004	3.02734375	3.134765625
0.506	2.802734375	2.9638671875
0.507	2.5439453125	2.7490234375
0.508	2.2802734375	2.5
0.509	2.0166015625	2.2607421875
0.51	1.787109375	2.0166015625
0.511	1.6162109375	1.806640625
0.512	1.484375	1.6357421875
0.513	1.4453125	1.5283203125
0.514	1.4697265625	1.494140625
0.515	1.5576171875	1.5234375
0.516	1.7236328125	1.6064453125
0.517	1.9384765625	1.7626953125
0.518	2.1875	1.9775390625
0.519	2.4609375	2.20703125
0.52	2.7294921875	2.4658203125
0.521	2.9736328125	2.7099609375
0.522	3.1640625	2.9345703125
0.523	3.30078125	3.1103515625
0.524	3.3837890625	3.2421875
0.525	3.37890625	3.3056640625
0.526	3.30078125	3.3056640625
0.527	3.1640625	3.2275390625
0.528	2.958984375	3.0908203125
0.529	2.7197265625	2.8955078125
0.53	2.451171875	2.6708984375
0.531	2.1875	2.4169921875
0.532	1.93359375	2.158203125
0.533	1.7138671875	1.9287109375
0.534	1.552734375	1.7333984375
0.535	1.4599609375	1.5869140625
0.535996	1.435546875	1.5087890625
0.536996	1.4990234375	1.4892578125
0.537996	1.6162109375	1.5576171875
0.538996	1.8115234375	1.6748046875
0.539996	2.05078125	1.8505859375
0.540996	2.314453125	2.0849609375
0.541996	2.5927734375	2.333984375
0.542996	2.8564453125	2.587890625
0.543996	3.0712890625	2.8173828125
0.544996	3.2470703125	3.037109375
0.545996	3.3642578125	3.193359375
0.546996	3.3935546875	3.28125
0.548004	3.349609375	3.310546875
0.549	3.232421875	3.271484375
0.55	3.056640625	3.154296875
0.551	2.8125	2.978515625
0.552	2.55859375	2.763671875
0.553	2.275390625	2.509765625
0.554	2.01171875	2.255859375
0.555	1.7822265625	2.01171875
0.556	1.5966796875	1.806640625
0.557	1.4697265625	1.6357421875
0.558	1.4404296875	1.5283203125
0.559	1.474609375	1.4892578125
0.56	1.58203125	1.5283203125
0.561	1.7529296875	1.640625
0.562	1.9921875	1.8017578125
0.563	2.2607421875	2.021484375
0.564	2.529296875	2.275390625
0.565	2.802734375	2.5244140625
0.566	3.046875	2.7734375
0.567	3.22265625	2.9931640625
0.568	3.349609375	3.1591796875
0.569	3.3935546875	3.271484375
0.57	3.3642578125	3.310546875
0.571	3.2470703125	3.271484375
0.572	3.0810546875	3.1640625
0.573	2.8466796875	3.0029296875
0.574	2.5830078125	2.7880859375
0.575	2.3095703125	2.5390625
0.576	2.03125	2.28515625
0.577	1.796875	2.03125
0.578	1.6064453125	1.81640625
0.578996	1.4892578125	1.6455078125
0.579996	1.435546875	1.54296875
0.580996	1.4697265625	1.4892578125
0.581996	1.58203125	1.5234375
0.582996	1.7578125	1.640625
0.583996	1.9873046875	1.8017578125
0.584996	2.255859375	2.021484375
0.585996	2.5390625	2.2705078125
0.586996	2.8173828125	2.5341796875
0.587996	3.0517578125	2.7734375
0.588996	3.232421875	2.998046875
0.590004	3.3544921875	3.1591796875
0.591	3.3935546875	3.271484375
0.592	3.359375	3.310546875
0.593	3.2373046875	3.2666015625
0.594	3.046875	3.1591796875
0.595	2.8076171875	2.978515625
0.596	2.548828125	2.7490234375
0.597	2.2607421875	2.509765625
0.598	1.9873046875	2.24609375
0.599	1.7626953125	1.9970703125
0.6	1.5771484375	1.787109375
0.601	1.4697265625	1.62109375
0.602	1.435546875	1.5234375
0.603	1.484375	1.4990234375
0.604	1.6162109375	1.54296875
0.605	1.8115234375	1.6748046875
0.606	2.060546875	1.8505859375
0.607	2.333984375	2.0849609375
0.608	2.6220703125	2.3486328125
0.609	2.8857421875	2.607421875
0.61	3.1103515625	2.841796875
0.611	3.28125	3.046875
0.612	3.3740234375	3.212890625
0.613	3.3837890625	3.2958984375
0.614	3.3203125	3.30078125
0.615	3.1787109375	3.2373046875
0.616	2.96875	3.095703125
0.617	2.71484375	2.8955078125
0.618	2.4365234375	2.6611328125
0.619	2.1484375	2.392578125
0.62	1.8896484375	2.1484375
0.620996	1.669921875	1.9091796875
0.621996	1.5234375	1.7138671875
0.622996	1.4404296875	1.572265625
0.623996	1.455078125	1.4990234375
0.624996	1.5380859375	1.5234375
0.625996	1.69921875	1.6064453125
0.626996	1.9287109375	1.748046875
0.627996	2.1923828125	1.9677734375
0.628996	2.4853515625	2.216796875
0.629996	2.7587890625	2.48046875
0.630996	3.0126953125	2.7392578125
0.631996	3.212890625	2.9638671875
0.633004	3.33984375	3.14453125
0.634	3.3837890625	3.26171875
0.635	3.3642578125	3.2958984375
0.636	3.2470703125	3.26171875
0.637	3.046875	3.154296875
0.638	2.8076171875	2.978515625
0.639	2.5390625	2.7587890625
0.64	2.2412109375	2.5
0.641	1.9677734375	2.2265625
0.642	1.73828125	1.9873046875
0.643	1.552734375	1.77734375
0.644	1.4599609375	1.6064453125
0.645	1.4453125	1.5234375
0.646	1.4990234375	1.513671875
0.647	1.6552734375	1.572265625
0.648	1.865234375	1.7138671875
0.649	2.1240234375	1.9091796875
0.65	2.412109375	2.158203125
0.651	2.7001953125	2.421875
0.652	2.96875	2.6708984375
0.653	3.1787109375	2.91015625
0.654	3.3251953125	3.1103515625
0.655	3.388671875	3.2275390625
0.656	3.369140625	3.30078125
0.657	3.271484375	3.2763671875
0.658	3.0859375	3.18359375
0.659	2.841796875	3.0126953125
0.66	2.5732421875	2.7880859375
0.661	2.275390625	2.5341796875
0.662	1.9921875	2.2705078125
0.663	1.7578125	2.0166015625
0.663996	1.5771484375	1.787109375
0.664996	1.46484375	1.6259765625
0.665996	1.4453125	1.533203125
0.666996	1.50390625	1.513671875
0.667996	1.6357421875	1.5673828125
0.668996	1.8603515625	1.69921875
0.669996	2.1142578125	1.904296875
0.670996	2.421875	2.1435546875
0.671996	2.6953125	2.40234375
0.672996	2.96875	2.67578125
0.673996	3.18359375	2.91015625
0.674996	3.330078125	3.1103515625
0.676004	3.388671875	3.2421875
0.677	3.369140625	3.30078125
0.678	3.2568359375	3.2763671875
0.679	3.06640625	3.173828125
0.68	2.8271484375	2.9931640625
0.681	2.5439453125	2.7734375
0.682	2.255859375	2.509765625
0.683	1.97265625	2.236328125
0.684	1.73828125	1.9873046875
0.685	1.5478515625	1.77734375
0.686	1.4501953125	1.6162109375
0.687	1.4404296875	1.5234375
0.688	1.5234375	1.513671875
0.689	1.6796875	1.591796875
0.69	1.904296875	1.73828125
0.691	2.177734375	1.943359375
0.692	2.4755859375	2.20703125
0.693	2.7685546875	2.4609375
0.694	3.02734375	2.7294921875
0.695	3.2275390625	2.958984375
0.696	3.349609375	3.14453125
0.697	3.388671875	3.2568359375
0.698	3.33984375	3.30078125
0.699	3.212890625	3.2470703125
0.7	3.0078125	3.1201171875
0.701	2.744140625	2.9248046875
0.702	2.451171875	2.6904296875
0.703	2.1533203125	2.421875
0.704	1.884765625	2.1630859375
0.705	1.66015625	1.9140625
0.706	1.513671875	1.71875
0.706996	1.4501953125	1.572265625
0.707996	1.46484375	1.513671875
0.708996	1.58203125	1.5380859375
0.709996	1.7626953125	1.630859375
0.710996	2.0068359375	1.81640625
0.711996	2.2998046875	2.0458984375
0.712996	2.607421875	2.3046875
0.713996	2.8857421875	2.578125
0.714996	3.115234375	2.8369140625
0.715996	3.2958984375	3.037109375
0.716996	3.3740234375	3.203125
0.718004	3.37890625	3.2861328125
0.719	3.2861328125	3.2763671875
0.72	3.1103515625	3.193359375
0.721	2.8759765625	3.02734375
0.722	2.5927734375	2.8173828125
0.723	2.2900390625	2.548828125
0.724	2.001953125	2.2802734375
0.725	1.7529296875	2.021484375
0.726	1.5673828125	1.7919921875
0.727	1.46484375	1.6259765625
0.728	1.4404296875	1.533203125
0.729	1.5185546875	1.513671875
0.73	1.6845703125	1.591796875
0.731	1.9189453125	1.73828125
0.732	2.1923828125	1.9580078125
0.733	2.5	2.2021484375
0.734	2.79296875	2.4755859375
0.735	3.037109375	2.7392578125
0.736	3.2373046875	2.96875
0.737	3.3642578125	3.1591796875
0.738	3.3935546875	3.2666015625
0.739	3.3251953125	3.30078125
0.74	3.173828125	3.22265625
0.741	2.94921875	3.0810546875
0.742	2.67578125	2.880859375
0.743	2.3681640625	2.6318359375
0.744	2.0751953125	2.3583984375
0.745	1.81640625	2.0947265625
0.746	1.6064453125	1.845703125
0.747	1.474609375	1.669921875
0.748	1.4453125	1.5478515625
0.748996	1.50390625	1.5185546875
0.749996	1.640625	1.572265625
0.750996	1.865234375	1.7041015625
0.751996	2.12890625	1.9091796875
0.752996	2.4365234375	2.1630859375
0.753996	2.7490234375	2.421875
0.754996	3.0078125	2.7001953125
0.755996	3.22265625	2.939453125
0.756996	3.3544921875	3.125
0.757996	3.388671875	3.251953125
0.758996	3.33984375	3.291015625
0.759996	3.1982421875	3.232421875
0.761004	2.9736328125	3.1005859375
0.762	2.7001953125	2.900390625
0.763	2.392578125	2.65625
0.764	2.0947265625	2.3828125
0.765	1.8212890625	2.109375
0.766	1.6064453125	1.865234375
0.767	1.474609375	1.6748046875
0.768	1.4453125	1.552734375
0.769	1.50390625	1.5185546875
0.77	1.650390625	1.5771484375
0.771	1.875	1.708984375
0.772	2.1484375	1.9140625
0.773	2.4609375	2.16796875
0.774	2.7587890625	2.431640625
0.775	3.0224609375	2.7099609375
0.776	3.2275390625	2.9541015625
0.777	3.359375	3.1396484375
0.778	3.388671875	3.251953125
0.779	3.3251953125	3.2861328125
0.78	3.173828125	3.2275390625
0.781	2.939453125	3.076171875
0.782	2.6513671875	2.8759765625
0.783	2.3486328125	2.626953125
0.784	2.05078125	2.3486328125
0.785	1.7822265625	2.080078125
0.786	1.58203125	1.8408203125
0.787	1.4599609375	1.6552734375
0.788	1.435546875	1.54296875
0.789	1.5185546875	1.5234375
0.79	1.6796875	1.6015625
0.791	1.9140625	1.7431640625
0.791996	2.2119140625	1.962890625
0.792996	2.5244140625	2.2216796875
0.793996	2.8173828125	2.5
0.794996	3.076171875	2.7685546875
0.795996	3.271484375	2.9931640625
0.796996	3.37890625	3.1689453125
0.797996	3.3837890625	3.271484375
0.798996	3.291015625	3.271484375
0.799996	3.1103515625	3.193359375
0.800996	2.87109375	3.0322265625
0.801996	2.5732421875	2.8076171875
0.802996	2.2607421875	2.5439453125
0.804004	1.962890625	2.265625
