Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 2000 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.165	1.435546875	1.4111328125
0.165504	1.4404296875	1.416015625
0.165996	1.435546875	1.416015625
0.166496	1.4306640625	1.416015625
0.167	1.435546875	1.42578125
0.167504	1.4404296875	1.42578125
0.167996	1.4404296875	1.4208984375
0.168496	1.42578125	1.435546875
0.169	1.435546875	1.4306640625
0.169504	1.4306640625	1.4306640625
0.169996	1.435546875	1.4306640625
0.170496	1.4306640625	1.42578125
0.171	1.435546875	1.42578125
0.171504	1.4404296875	1.416015625
0.171996	1.435546875	1.42578125
0.172496	1.4404296875	1.4306640625
0.173	1.435546875	1.416015625
0.173504	1.435546875	1.4208984375
0.173996	1.4404296875	1.42578125
0.174496	1.435546875	1.4208984375
0.174996	1.435546875	1.4208984375
0.175496	1.4306640625	1.4208984375
0.175996	1.435546875	1.4208984375
0.176496	1.4306640625	1.4208984375
0.176996	1.4306640625	1.4208984375
0.177496	1.435546875	1.416015625
0.177996	1.435546875	1.416015625
0.178496	1.435546875	1.4111328125
0.178996	1.4306640625	1.42578125
0.179496	1.435546875	1.416015625
0.179996	1.4306640625	1.4208984375
0.180496	1.4306640625	1.42578125
0.180996	1.4306640625	1.42578125
0.181496	1.435546875	1.416015625
0.181996	1.435546875	1.42578125
0.182496	1.4306640625	1.42578125
0.182996	1.4306640625	1.42578125
0.183496	1.435546875	1.416015625
0.183996	1.4306640625	1.42578125
0.184496	1.4306640625	1.42578125
0.185	1.4306640625	1.4208984375
0.185504	1.435546875	1.4208984375
0.185996	1.4306640625	1.42578125
0.186496	1.4306640625	1.4208984375
0.187	1.435546875	1.4208984375
0.187504	1.4404296875	1.42578125
0.187996	1.435546875	1.4208984375
0.188496	1.42578125	1.42578125
0.189	1.4306640625	1.4208984375
0.189504	1.4306640625	1.42578125
0.189996	3.3935546875	3.2763671875
0.190496	3.3935546875	3.046875
0.191	3.3837890625	2.8759765625
0.1915	3.388671875	2.75390625
0.192	3.3837890625	2.6904296875
0.192504	3.37890625	2.666015625
0.192996	3.3837890625	2.685546875
0.193496	3.3837890625	2.7294921875
0.194	3.388671875	2.8125
0.194504	3.3935546875	2.9052734375
0.194996	3.388671875	3.0126953125
0.195496	3.3935546875	3.115234375
0.196	3.3935546875	3.2177734375
0.1965	3.388671875	3.3154296875
0.197	3.4033203125	3.3935546875
0.1975	3.4033203125	3.49609375
0.198	3.3984375	3.525390625
0.1985	3.4033203125	3.564453125
0.199	3.4033203125	3.583984375
0.1995	3.4033203125	3.59375
0.2	3.4033203125	3.5888671875
0.2005	3.4033203125	3.5791015625
0.201	3.3984375	3.5546875
0.2015	3.4033203125	3.515625
0.202	3.3935546875	3.49609375
0.2025	3.3984375	3.4619140625
0.203	3.3984375	3.4326171875
0.2035	3.3984375	3.3935546875
0.204	3.3984375	3.3740234375
0.2045	3.3935546875	3.3544921875
0.205	3.3984375	3.3349609375
0.2055	3.3984375	3.330078125
0.206	3.3984375	3.310546875
0.206504	3.3984375	3.310546875
0.206996	3.3837890625	3.3154296875
0.207496	3.3984375	3.3203125
0.208	3.4033203125	3.3349609375
0.208504	3.388671875	3.3447265625
0.208996	3.3935546875	3.349609375
0.209496	3.4033203125	3.3544921875
0.21	3.3935546875	3.369140625
0.210504	3.3935546875	3.3837890625
0.210996	3.4033203125	3.3837890625
0.211496	3.3984375	3.3935546875
0.212	3.4033203125	3.3984375
0.212504	3.4033203125	3.4033203125
0.212996	3.3984375	3.3935546875
0.213496	3.3935546875	3.4033203125
0.214	3.3984375	3.4033203125
0.214504	3.3984375	3.3984375
0.214996	3.3935546875	3.3984375
0.215496	3.4033203125	3.3984375
0.216	3.3984375	3.3837890625
0.216504	3.3935546875	3.3935546875
0.216996	3.3984375	3.37890625
0.217496	3.3935546875	3.3837890625
0.217996	3.3984375	3.37890625
0.218496	3.3935546875	3.37890625
0.218996	3.3935546875	3.3740234375
0.219496	3.3984375	3.37890625
0.219996	3.4033203125	3.3837890625
0.220496	3.4033203125	3.369140625
0.220996	3.3935546875	3.369140625
0.221496	3.3935546875	3.37890625
0.221996	3.3935546875	3.37890625
0.222496	3.3935546875	3.369140625
0.222996	3.3935546875	3.37890625
0.223496	3.3935546875	3.37890625
0.223996	3.388671875	3.37890625
0.224496	3.3935546875	3.3837890625
0.224996	3.3935546875	3.3837890625
0.225496	3.4033203125	3.37890625
0.225996	3.3984375	3.3837890625
0.226496	3.3984375	3.388671875
0.227004	3.3984375	3.3837890625
0.227504	3.3935546875	3.3837890625
0.227996	3.3935546875	3.3837890625
0.228504	3.4033203125	3.3740234375
0.228996	3.3935546875	3.3837890625
0.229496	3.3984375	3.3837890625
0.23	3.4033203125	3.37890625
0.230504	3.3984375	3.37890625
0.230996	3.4033203125	3.388671875
0.231496	3.3984375	3.3837890625
0.232	3.4033203125	3.37890625
0.232504	3.3984375	3.37890625
0.232996	3.3984375	3.3837890625
0.233504	3.3984375	3.3837890625
0.233996	3.3984375	3.37890625
0.234496	3.4033203125	3.3837890625
0.235	3.4033203125	3.3837890625
0.235504	3.388671875	3.3837890625
0.235996	3.3984375	3.388671875
0.236496	3.3984375	3.3837890625
0.237	3.3984375	3.37890625
0.237504	3.3935546875	3.3837890625
0.237996	3.3984375	3.388671875
0.2385	3.3984375	3.388671875
0.239	3.4033203125	3.37890625
0.2395	3.388671875	3.388671875
0.24	1.4404296875	1.54296875
0.2405	1.4404296875	1.767578125
0.241	1.4501953125	1.9384765625
0.2415	1.4501953125	2.05078125
0.242	1.4501953125	2.109375
0.2425	1.4501953125	2.1337890625
0.243	1.4453125	2.1240234375
0.2435	1.4501953125	2.060546875
0.244	1.4404296875	1.9921875
0.2445	1.435546875	1.8994140625
0.245	1.4501953125	1.787109375
0.2455	1.4404296875	1.6845703125
0.246	1.435546875	1.58203125
0.2465	1.435546875	1.4892578125
0.247	1.435546875	1.40625
0.2475	1.435546875	1.3330078125
0.248	1.4306640625	1.279296875
0.248508	1.4306640625	1.23046875
0.248996	1.4306640625	1.2109375
0.249496	1.4306640625	1.2109375
0.25	1.4208984375	1.2158203125
0.250504	1.4208984375	1.23046875
0.250996	1.42578125	1.2548828125
0.251496	1.4306640625	1.2744140625
0.252	1.435546875	1.3134765625
0.252504	1.42578125	1.3427734375
0.252996	1.435546875	1.3818359375
0.253496	1.435546875	1.40625
0.254	1.4306640625	1.4306640625
0.254504	1.435546875	1.455078125
0.254996	1.4306640625	1.4697265625
0.255496	1.435546875	1.484375
0.256	1.4404296875	1.484375
0.256504	1.42578125	1.4892578125
0.256996	1.42578125	1.4794921875
0.257496	1.4306640625	1.484375
0.258	1.4306640625	1.474609375
0.258504	1.435546875	1.4599609375
0.258996	1.4404296875	1.455078125
0.259496	1.435546875	1.435546875
0.259996	1.4404296875	1.435546875
0.260496	1.435546875	1.4306640625
0.260996	1.435546875	1.4111328125
0.261496	1.4306640625	1.4111328125
0.261996	1.435546875	1.416015625
0.262496	1.42578125	1.4111328125
0.262996	1.4306640625	1.396484375
0.263496	1.435546875	1.396484375
0.263996	1.435546875	1.4013671875
0.264496	1.4306640625	1.40625
0.264996	1.435546875	1.40625
0.265496	1.42578125	1.4208984375
0.265996	1.435546875	1.416015625
0.266496	1.4404296875	1.416015625
0.266996	1.4404296875	1.4208984375
0.267496	1.4306640625	1.416015625
0.267996	1.435546875	1.42578125
0.268496	1.435546875	1.4208984375
0.268996	1.435546875	1.416015625
0.269496	1.4306640625	1.4208984375
0.270004	1.435546875	1.42578125
0.270504	1.4404296875	1.4306640625
0.270996	1.42578125	1.42578125
0.271504	1.4306640625	1.42578125
0.271996	1.4306640625	1.42578125
0.272496	1.435546875	1.4208984375
0.273	1.4306640625	1.4208984375
0.273504	1.4453125	1.42578125
0.273996	1.4404296875	1.4208984375
0.274496	1.4306640625	1.42578125
0.275	1.435546875	1.4208984375
0.275504	1.435546875	1.416015625
0.275996	1.435546875	1.416015625
0.276504	1.4306640625	1.42578125
0.276996	1.4404296875	1.416015625
0.277496	1.4306640625	1.40625
0.278	1.4404296875	1.4208984375
0.278504	1.4404296875	1.42578125
0.278996	1.42578125	1.4208984375
0.279496	1.42578125	1.4111328125
0.28	1.435546875	1.4208984375
0.280504	1.435546875	1.4208984375
0.280996	1.4404296875	1.4208984375
0.2815	1.435546875	1.416015625
0.282	1.435546875	1.4208984375
0.2825	1.435546875	1.4208984375
0.283	1.435546875	1.4208984375
0.2835	1.4306640625	1.4208984375
0.284	1.4306640625	1.42578125
0.2845	1.435546875	1.4208984375
0.285	1.4404296875	1.4208984375
0.2855	1.4306640625	1.42578125
0.286	1.4306640625	1.42578125
0.2865	1.4306640625	1.42578125
0.287	1.4306640625	1.42578125
0.2875	1.435546875	1.4208984375
0.288	1.435546875	1.42578125
0.2885	1.4453125	1.416015625
0.289	1.435546875	1.416015625
0.2895	1.435546875	1.416015625
0.29	3.3935546875	3.251953125
0.2905	3.388671875	3.0224609375
0.291	3.37890625	2.87109375
0.291508	3.388671875	2.7490234375
0.291996	3.3837890625	2.685546875
0.292496	3.37890625	2.6708984375
0.293	3.388671875	2.6904296875
0.293504	3.37890625	2.744140625
0.293996	3.3837890625	2.8173828125
0.294496	3.37890625	2.9150390625
0.295	3.388671875	3.0224609375
0.295504	3.3935546875	3.1298828125
0.295996	3.3984375	3.2275390625
0.296496	3.3984375	3.3154296875
0.297	3.3935546875	3.408203125
0.297504	3.3984375	3.4814453125
0.297996	3.4033203125	3.5302734375
0.298496	3.408203125	3.5595703125
0.299	3.4033203125	3.583984375
0.299504	3.408203125	3.5986328125
0.299996	3.3935546875	3.59375
0.300496	3.408203125	3.57421875
0.301	3.3984375	3.5546875
0.301504	3.4033203125	3.525390625
0.301996	3.4033203125	3.49609375
0.302496	3.4033203125	3.45703125
0.302996	3.3935546875	3.41796875
0.303496	3.3935546875	3.3984375
0.303996	3.4033203125	3.3740234375
0.304496	3.388671875	3.359375
0.304996	3.4033203125	3.3349609375
0.305496	3.3984375	3.3251953125
0.305996	3.3935546875	3.310546875
0.306496	3.3984375	3.3154296875
0.306996	3.3984375	3.3154296875
0.307496	3.3984375	3.330078125
0.307996	3.3935546875	3.3349609375
0.308496	3.3984375	3.3447265625
0.308996	3.388671875	3.3544921875
0.309496	3.3984375	3.359375
0.309996	3.3935546875	3.3740234375
0.310496	3.3984375	3.3837890625
0.310996	3.3935546875	3.388671875
0.311496	3.388671875	3.388671875
0.311996	3.4033203125	3.4033203125
0.312496	3.388671875	3.3984375
0.313	3.3935546875	3.4033203125
0.313504	3.4326171875	3.4033203125
0.313996	3.388671875	3.4033203125
0.314496	3.3984375	3.4033203125
0.315	3.4033203125	3.3935546875
0.315504	3.3935546875	3.3935546875
0.315996	3.4033203125	3.388671875
0.316496	3.3984375	3.37890625
0.317	3.3984375	3.3837890625
0.317504	3.3984375	3.37890625
0.317996	3.3984375	3.3740234375
0.318496	3.4033203125	3.3740234375
0.319	3.4033203125	3.3837890625
0.3195	3.3984375	3.37890625
0.32	3.388671875	3.37890625
0.320504	3.4033203125	3.3740234375
0.320996	3.388671875	3.37890625
0.321496	3.4033203125	3.369140625
0.322	3.3984375	3.37890625
0.322504	3.388671875	3.3740234375
0.322996	3.3984375	3.3740234375
0.323496	3.3984375	3.3837890625
0.324	3.388671875	3.3837890625
0.3245	3.3984375	3.388671875
0.325	3.3984375	3.3837890625
0.3255	3.3935546875	3.3837890625
0.326	3.3984375	3.3837890625
0.3265	3.3935546875	3.3837890625
0.327	3.3935546875	3.3837890625
0.3275	3.3935546875	3.388671875
0.328	3.3984375	3.388671875
0.3285	3.3935546875	3.37890625
0.329	3.3935546875	3.3740234375
0.3295	3.3984375	3.388671875
0.33	3.3935546875	3.3837890625
0.3305	3.388671875	3.3837890625
0.331	3.4033203125	3.37890625
0.3315	3.3984375	3.37890625
0.332	3.3935546875	3.388671875
0.3325	3.3935546875	3.3740234375
0.333	3.3935546875	3.388671875
0.3335	3.3935546875	3.388671875
0.334	3.3984375	3.3837890625
0.334504	3.3984375	3.37890625
0.334996	3.3935546875	3.3837890625
0.335496	3.3984375	3.3837890625
0.336	3.4033203125	3.37890625
0.336504	3.3984375	3.3837890625
0.336996	3.3935546875	3.37890625
0.337496	3.3984375	3.3837890625
0.338	3.4033203125	3.388671875
0.338504	3.3935546875	3.37890625
0.338996	3.4033203125	3.3837890625
0.339496	3.3984375	3.3837890625
0.34	1.435546875	1.5673828125
0.340504	1.4501953125	1.7919921875
0.340996	1.4404296875	1.9482421875
0.341496	1.4404296875	2.060546875
0.342	1.455078125	2.119140625
0.342504	1.455078125	2.138671875
0.342996	1.455078125	2.119140625
0.343496	1.4501953125	2.0654296875
0.344	1.4501953125	1.982421875
0.344504	1.4453125	1.8798828125
0.344996	1.4501953125	1.787109375
0.345496	1.4404296875	1.6796875
0.345996	1.4453125	1.5771484375
0.346496	1.4306640625	1.484375
0.346996	1.42578125	1.4013671875
0.347496	1.4306640625	1.3330078125
0.347996	1.4306640625	1.279296875
0.348496	1.435546875	1.2353515625
0.348996	1.4306640625	1.2158203125
0.349496	1.42578125	1.2109375
0.349996	1.4306640625	1.2158203125
0.350496	1.42578125	1.23046875
0.350996	1.435546875	1.25
0.351496	1.435546875	1.2841796875
0.351996	1.435546875	1.318359375
0.352496	1.4306640625	1.3525390625
0.352996	1.435546875	1.376953125
0.353496	1.435546875	1.40625
0.353996	1.42578125	1.4306640625
0.354496	1.435546875	1.4501953125
0.355004	1.4404296875	1.46484375
0.355504	1.435546875	1.484375
0.355996	1.4306640625	1.484375
0.356504	1.4306640625	1.484375
0.356996	1.435546875	1.484375
0.357496	1.42578125	1.484375
0.358	1.4306640625	1.4697265625
0.358504	1.4404296875	1.4599609375
0.358996	1.435546875	1.4453125
0.359496	1.4404296875	1.4404296875
0.36	1.435546875	1.4306640625
0.360504	1.4404296875	1.42578125
0.360996	1.435546875	1.42578125
0.361504	1.435546875	1.4111328125
0.361996	1.4306640625	1.4111328125
0.362496	1.4404296875	1.396484375
0.363	1.4306640625	1.40625
0.363504	1.435546875	1.396484375
0.363996	1.42578125	1.40625
0.364496	1.435546875	1.40625
0.365	1.4404296875	1.40625
0.365504	1.4306640625	1.4111328125
0.365996	1.435546875	1.416015625
0.3665	1.4404296875	1.416015625
0.367	1.435546875	1.42578125
0.3675	1.4306640625	1.4306640625
0.368	1.435546875	1.42578125
0.3685	1.435546875	1.4306640625
0.369	1.435546875	1.435546875
0.3695	1.4306640625	1.42578125
0.37	1.435546875	1.4306640625
0.3705	1.435546875	1.4306640625
0.371	1.42578125	1.42578125
0.3715	1.4404296875	1.4208984375
0.372	1.4306640625	1.42578125
0.3725	1.4306640625	1.4208984375
0.373	1.4404296875	1.4306640625
0.3735	1.42578125	1.416015625
0.374	1.435546875	1.42578125
0.3745	1.4306640625	1.42578125
0.375	1.435546875	1.42578125
0.3755	1.435546875	1.4208984375
0.376	1.4404296875	1.416015625
0.376508	1.435546875	1.42578125
0.376996	1.4306640625	1.42578125
0.377496	1.435546875	1.4208984375
0.378	1.42578125	1.42578125
0.378504	1.4404296875	1.416015625
0.378996	1.4306640625	1.416015625
0.379496	1.4306640625	1.42578125
0.38	1.435546875	1.416015625
0.380504	1.435546875	1.4208984375
0.380996	1.435546875	1.416015625
0.381496	1.4404296875	1.42578125
0.382	1.435546875	1.42578125
0.382504	1.4404296875	1.4208984375
0.382996	1.435546875	1.4111328125
0.383496	1.435546875	1.4208984375
0.384	1.435546875	1.4306640625
0.384504	1.435546875	1.42578125
0.384996	1.4404296875	1.42578125
0.385496	1.4306640625	1.416015625
0.386	1.4404296875	1.416015625
0.386504	1.435546875	1.4208984375
0.386996	1.42578125	1.42578125
