Baseline,,Sample,,Sample2,,Sample3,,Sample4,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
399.0685425,-4.027670002E-5,399.0685425,0.04181338847,399.0685425,0.03086098656,399.0685425,0.02650532685,399.0685425,0.02335634269,
397.9871521,8.659719606E-5,397.9871521,0.04224207252,397.9871521,0.03114258684,397.9871521,0.02675267495,397.9871521,0.0236788746,
397.0601196,-0.000185873243,397.0601196,0.04221862182,397.0601196,0.03102727234,397.0601196,0.02665880509,397.0601196,0.02357746847,
395.978363,-2.811125159E-5,395.978363,0.04249872267,395.978363,0.03146163374,395.978363,0.02679102682,395.978363,0.02376269735,
395.0510254,-7.418284804E-5,395.0510254,0.04265733063,395.0510254,0.03160164505,395.0510254,0.02707793377,395.0510254,0.02390577272,
393.9689331,-0.000171745327,393.9689331,0.04280754179,393.9689331,0.03169110417,393.9689331,0.02713783458,393.9689331,0.02404547669,
393.0412903,-6.999001926E-5,393.0412903,0.04332686588,393.0412903,0.03215079755,393.0412903,0.02753183246,393.0412903,0.02429194562,
391.9588623,-5.715245788E-5,391.9588623,0.04340558499,391.9588623,0.03222372383,391.9588623,0.02756680548,391.9588623,0.02455455437,
391.0309143,0.0001263936865,391.0309143,0.04347490519,391.0309143,0.03235165775,391.0309143,0.02774292603,391.0309143,0.02464602329,
389.9481201,-0.000131015011,389.9481201,0.04348617792,389.9481201,0.03211475536,389.9481201,0.02772339061,389.9481201,0.02452716231,
389.0198975,-0.0001521310769,389.0198975,0.04358140752,389.0198975,0.03238607198,389.0198975,0.02783192508,389.0198975,0.02465155907,
387.9367676,-9.085024794E-5,387.9367676,0.04348858073,387.9367676,0.03235536441,387.9367676,0.02784003876,387.9367676,0.02474883199,
387.0082397,-0.0001003741854,387.0082397,0.04353459179,387.0082397,0.03243800625,387.0082397,0.0278717801,387.0082397,0.02470742539,
385.9247742,-6.072423639E-5,385.9247742,0.04354838282,385.9247742,0.03230009601,385.9247742,0.02783523686,385.9247742,0.02483803965,
384.9959717,-1.37193465E-5,384.9959717,0.04353238642,384.9959717,0.03241820261,384.9959717,0.02800414898,384.9959717,0.02478728071,
384.0670166,-3.42716703E-5,384.0670166,0.04346875101,384.0670166,0.03251332417,384.0670166,0.02791003697,384.0670166,0.02487866394,
382.9830627,5.767776747E-5,382.9830627,0.04330652952,382.9830627,0.03230809793,382.9830627,0.02780082077,382.9830627,0.02499301545,
382.053833,-6.885121547E-5,382.053833,0.0431333892,382.053833,0.03229621798,382.053833,0.02803383209,382.053833,0.02490344457,
380.9695435,-0.0001739706349,380.9695435,0.04298149422,380.9695435,0.03224106506,380.9695435,0.02784246765,380.9695435,0.02480079234,
380.0400085,-0.0002683028288,380.0400085,0.04272587225,380.0400085,0.03203320876,380.0400085,0.02768473513,380.0400085,0.02475047484,
378.9553833,-3.929312152E-5,378.9553833,0.04250109196,378.9553833,0.03212239593,378.9553833,0.02770396508,378.9553833,0.02488422766,
378.0255737,-0.0002555746178,378.0255737,0.04224335775,378.0255737,0.03168826178,378.0255737,0.02752678469,378.0255737,0.02469660342,
376.9406128,-3.660121729E-5,376.9406128,0.04222678021,376.9406128,0.03192183748,376.9406128,0.02764991857,376.9406128,0.0247986,
376.0105286,-0.0001036868125,376.0105286,0.04192436114,376.0105286,0.03182085603,376.0105286,0.02734769136,376.0105286,0.0245349966,
374.9252625,-4.850759433E-5,374.9252625,0.04181156307,374.9252625,0.03180319443,374.9252625,0.02745648846,374.9252625,0.02471400239,
373.994873,-0.0001154878337,373.994873,0.04165200889,373.994873,0.03147179261,373.994873,0.02733933739,373.994873,0.02468040958,
373.0643616,-0.0002038817911,373.0643616,0.04109555483,373.0643616,0.03133466095,373.0643616,0.02729051746,373.0643616,0.02454096824,
371.9786072,-0.0002919473336,371.9786072,0.04092850164,371.9786072,0.0312456917,371.9786072,0.02728726529,371.9786072,0.02455214225,
371.047821,-0.0002907573944,371.047821,0.04058869556,371.047821,0.03090740182,371.047821,0.02714097686,371.047821,0.02443076111,
369.961731,5.410201084E-6,369.961731,0.04065535218,369.961731,0.0310210716,369.961731,0.02700030245,369.961731,0.02464468218,
369.0306702,-0.0002130927751,369.0306702,0.04004853219,369.0306702,0.03055285104,369.0306702,0.02693750151,369.0306702,0.02444716357,
367.9442444,-0.0001855627488,367.9442444,0.03992316872,367.9442444,0.03084825724,367.9442444,0.0267239064,367.9442444,0.02428406291,
367.0129089,-8.743399667E-5,367.0129089,0.03956549242,367.0129089,0.03070087731,367.0129089,0.02674042434,367.0129089,0.02438451163,
365.926178,1.812021537E-6,365.926178,0.03931394219,365.926178,0.03049439378,365.926178,0.02659445815,365.926178,0.02418626472,
364.9945374,-0.0003271271707,364.9945374,0.03881493211,364.9945374,0.02991859801,364.9945374,0.02655639872,364.9945374,0.02404725365,
364.0628052,-0.0001572546753,364.0628052,0.03867761418,364.0628052,0.03014023416,364.0628052,0.02642779797,364.0628052,0.02413038164,
362.9756165,-0.0001363458723,362.9756165,0.03842309862,362.9756165,0.02976169065,362.9756165,0.02639088035,362.9756165,0.02409300208,
362.0435791,-8.815866022E-5,362.0435791,0.03796847165,362.0435791,0.02977582999,362.0435791,0.02620477416,362.0435791,0.02387998253,
360.9560852,4.475914466E-5,360.9560852,0.03779044375,360.9560852,0.02960531041,360.9560852,0.02629653923,360.9560852,0.02396149002,
360.0237732,-0.0001854074944,360.0237732,0.03742625192,360.0237732,0.02927466482,360.0237732,0.02582928725,360.0237732,0.02375550568,
358.9359436,4.167660791E-6,358.9359436,0.03720292449,358.9359436,0.02920790762,358.9359436,0.02599280514,358.9359436,0.02384410053,
358.0033875,-0.0001048255217,358.0033875,0.03702569008,358.0033875,0.02908812277,358.0033875,0.02586939931,358.0033875,0.02382230572,
357.0707092,-0.0001009953048,357.0707092,0.03653591499,357.0707092,0.02898552828,357.0707092,0.02585288696,357.0707092,0.023732787,
355.9824219,-0.0001710725483,355.9824219,0.03635470197,355.9824219,0.02879753336,355.9824219,0.02555407584,355.9824219,0.02360857092,
355.0494385,-0.0001245454187,355.0494385,0.03592529148,355.0494385,0.02862416394,355.0494385,0.02568143047,355.0494385,0.02366159856,
353.9608459,-7.252642536E-5,353.9608459,0.03607490659,353.9608459,0.02896698751,353.9608459,0.02592094429,353.9608459,0.02397358045,
353.0276184,4.167660791E-6,353.0276184,0.03607282415,353.0276184,0.02871328779,353.0276184,0.02591679431,353.0276184,0.02402979881,
351.9387207,0.0002229094971,351.9387207,0.03579933941,351.9387207,0.02879255451,351.9387207,0.02606253326,351.9387207,0.02415142581,
351.0052185,-0.0001349484664,351.0052185,0.03589978814,351.0052185,0.02874520235,351.0052185,0.02589442953,351.0052185,0.02407423221,
350.0716248,-0.0002600243606,350.0716248,0.03572825342,350.0716248,0.0286984928,350.0716248,0.02586887591,350.0716248,0.02419888042,
348.9822693,-0.0001215434968,348.9822693,0.03562478349,348.9822693,0.0288865827,348.9822693,0.02602127753,348.9822693,0.02448868193,
348.0484009,-1.211446397E-5,348.0484009,0.03571543843,348.0484009,0.02891632542,348.0484009,0.02641572058,348.0484009,0.02453581803,
346.9587402,-0.0002217343572,346.9587402,0.03543111309,346.9587402,0.02889230847,346.9587402,0.0262747854,346.9587402,0.02459572442,
346.0245972,-8.588115452E-5,346.0245972,0.03548040614,346.0245972,0.02889518626,346.0245972,0.02645976469,346.0245972,0.0247626435,
344.9346313,-0.0001013576257,344.9346313,0.03540299833,344.9346313,0.0289054513,344.9346313,0.02659858577,344.9346313,0.02502005175,
344.0002441,-0.0002158870775,344.0002441,0.03529404476,344.0002441,0.02909457125,344.0002441,0.02663557604,344.0002441,0.02505789325,
343.0657349,-0.0001581344695,343.0657349,0.03528458253,343.0657349,0.02930188552,343.0657349,0.02678097785,343.0657349,0.02520024404,
341.9753113,-0.0001377432782,341.9753113,0.03538760915,341.9753113,0.02932833321,341.9753113,0.02695835009,341.9753113,0.02532261051,
341.0405579,-4.146734136E-5,341.0405579,0.03549268097,341.0405579,0.02960891277,341.0405579,0.02723357268,341.0405579,0.02560270019,
339.9498291,-0.0002674232528,339.9498291,0.035516195,339.9498291,0.0296340771,339.9498291,0.02744159847,339.9498291,0.02585670538,
339.014801,8.646774222E-5,339.014801,0.03567488492,339.014801,0.02987375855,339.014801,0.02770084888,339.014801,0.0261128936,
337.9237976,-0.0001538906945,337.9237976,0.03565409034,337.9237976,0.02983543836,337.9237976,0.02767353319,337.9237976,0.02632153779,
336.9885254,-3.302923869E-5,336.9885254,0.03569759056,336.9885254,0.02999875136,336.9885254,0.02788436599,336.9885254,0.02638812922,
336.0531311,0.000104229417,336.0531311,0.03599216044,336.0531311,0.03042056225,336.0531311,0.02851471305,336.0531311,0.02691510879,
334.9617004,-0.0003235575859,334.9617004,0.03597284108,334.9617004,0.0306046214,334.9617004,0.02825160697,334.9617004,0.02692191117,
334.0260315,2.769886851E-5,334.0260315,0.03654745966,334.0260315,0.03105018288,334.0260315,0.0290373899,334.0260315,0.02760018036,
332.9342957,-0.0003258855722,332.9342957,0.03654656187,332.9342957,0.03130166233,332.9342957,0.02929211035,332.9342957,0.0279101748,
331.9984131,-0.0001417801832,331.9984131,0.03746426105,331.9984131,0.03173407167,331.9984131,0.02973629721,331.9984131,0.02841054089,
331.0624084,-5.575479736E-5,331.0624084,0.03815163299,331.0624084,0.03248874843,331.0624084,0.03063198179,331.0624084,0.02895257063,
329.9702454,-8.588115452E-5,329.9702454,0.03911969811,329.9702454,0.03329319507,329.9702454,0.03134033456,329.9702454,0.02976740152,
329.0339661,-0.0001453512668,329.0339661,0.04010122269,329.0339661,0.0342348218,329.0339661,0.03198892996,329.0339661,0.03044821694,
327.9415283,-0.0002093670046,327.9415283,0.04168859497,327.9415283,0.0355164744,327.9415283,0.03325119242,327.9415283,0.03164777905,
327.0050354,-0.0001140903623,327.0050354,0.04355181754,327.0050354,0.03692917898,327.0050354,0.03462104127,327.0050354,0.03292965516,
326.0684204,-0.0001025998572,326.0684204,0.04538533464,326.0684204,0.03861335665,326.0684204,0.03600352257,326.0684204,0.03413752839,
324.9755249,-7.728862693E-5,324.9755249,0.04766343534,324.9755249,0.04037442058,324.9755249,0.03752233833,324.9755249,0.03572884575,
324.0386658,-0.0001534766634,324.0386658,0.04900817201,324.0386658,0.04142815247,324.0386658,0.03854013979,324.0386658,0.03652921319,
322.9455261,-3.924135672E-5,322.9455261,0.05079586804,322.9455261,0.04287485033,322.9455261,0.03988255933,322.9455261,0.0378196165,
322.0084229,-3.251155795E-5,322.0084229,0.05251384899,322.0084229,0.04425343126,322.0084229,0.04120025411,322.0084229,0.03901530057,
321.0711975,8.126365719E-5,321.0711975,0.05401422456,321.0711975,0.04548995197,321.0711975,0.04227151722,321.0711975,0.04001748189,
319.9776306,-5.125119424E-5,319.9776306,0.05529744178,319.9776306,0.04648406804,319.9776306,0.04329711944,319.9776306,0.04079693928,
319.0401611,-9.048791981E-5,319.0401611,0.056073118,319.0401611,0.04710142314,319.0401611,0.04385019094,319.0401611,0.04145047814,
317.9463196,-5.668657104E-5,317.9463196,0.05707917735,317.9463196,0.04822608829,317.9463196,0.04477512091,317.9463196,0.0421143882,
317.0086365,-0.0001910481951,317.0086365,0.0584496446,317.0086365,0.04925853014,317.0086365,0.0458741188,317.0086365,0.04318165034,
316.0708008,-0.0002908091119,316.0708008,0.05997058377,316.0708008,0.05049131811,316.0708008,0.04699829221,316.0708008,0.04446948692,
314.9765625,-7.066294347E-5,314.9765625,0.06199162826,314.9765625,0.05217408761,314.9765625,0.04870389402,314.9765625,0.04587394744,
314.0385132,-2.873247468E-5,314.0385132,0.06407543272,314.0385132,0.05372229218,314.0385132,0.05016301572,314.0385132,0.04721210897,
312.9440002,-0.0002708380634,312.9440002,0.06721371412,312.9440002,0.05617948622,312.9440002,0.05217399821,312.9440002,0.04920005053,
312.0057068,-0.0001935321488,312.0057068,0.07082229853,312.0057068,0.05906542391,312.0057068,0.05495752394,312.0057068,0.05167985335,
311.0673218,-8.086023445E-5,311.0673218,0.07425310463,311.0673218,0.06191302091,311.0673218,0.05735505745,311.0673218,0.05406596512,
309.9723816,-0.0002007769217,309.9723816,0.07859111577,309.9723816,0.06533072889,309.9723816,0.06052344292,309.9723816,0.0566377528,
309.033783,-0.0001303939353,309.033783,0.08189179003,309.033783,0.06797493249,309.033783,0.06277640164,309.033783,0.05880247429,
307.9385681,-3.044083132E-5,307.9385681,0.08634275943,307.9385681,0.07132481039,307.9385681,0.06571999937,307.9385681,0.06137485057,
306.9997253,0.0001194542856,306.9997253,0.09213966131,306.9997253,0.07570106536,306.9997253,0.06958380342,306.9997253,0.06469780207,
306.0607605,-0.000164189536,306.0607605,0.09704191238,306.0607605,0.07943654805,306.0607605,0.07277979702,306.0607605,0.06758496165,
304.9651489,-0.0001008917825,304.9651489,0.1044910401,304.9651489,0.08513049781,304.9651489,0.07775556296,304.9651489,0.07212530077,
304.0259705,-0.0001802324841,304.0259705,0.110410355,304.0259705,0.08976128697,304.0259705,0.08168513328,304.0259705,0.07548981905,
302.9301147,-4.074260141E-5,302.9301147,0.1202807575,302.9301147,0.09718581289,302.9301147,0.08829931915,302.9301147,0.08139467239,
301.9906921,-0.0001584449928,301.9906921,0.1319764555,301.9906921,0.1057124734,301.9906921,0.09572410583,301.9906921,0.08801860362,
301.051178,-2.220959323E-5,301.051178,0.1443305612,301.051178,0.1151309535,301.051178,0.1038395986,301.051178,0.09513378888,
299.9549255,3.106427175E-5,299.9549255,0.1614731401,299.9549255,0.1278160363,299.9549255,0.1147456393,299.9549255,0.1049923152,
299.0151672,-2.505689372E-5,299.0151672,0.1750762761,299.0151672,0.1381240785,299.0151672,0.1235669851,299.0151672,0.1126189455,
298.0753174,3.321296754E-5,298.0753174,0.1927012205,298.0753174,0.151386857,298.0753174,0.1349627227,298.0753174,0.1225935295,
296.9786987,0.0001678252738,296.9786987,0.2141523212,296.9786987,0.1673737764,296.9786987,0.1489524841,296.9786987,0.1349849999,
296.0386047,0.0002381903323,296.0386047,0.2351469249,296.0386047,0.1826179922,296.0386047,0.162022531,296.0386047,0.1467180997,
294.9417419,-6.921356544E-5,294.9417419,0.2585552633,294.9417419,0.2005045414,294.9417419,0.1770238727,294.9417419,0.1597898304,
294.0014343,-6.854063395E-5,294.0014343,0.2754025161,294.0014343,0.2127034217,294.0014343,0.1876616627,294.0014343,0.168901071,
293.0610352,-0.0001897544571,293.0610352,0.2977677584,293.0610352,0.2294605523,293.0610352,0.2018419206,293.0610352,0.1814947277,
291.9637756,-0.0001343274052,291.9637756,0.3240062892,291.9637756,0.2482448816,291.9637756,0.2180077285,291.9637756,0.1958786398,
291.0231323,-0.0001469556591,291.0231323,0.3439859152,291.0231323,0.2635823488,291.0231323,0.2312439382,291.0231323,0.2073160261,
289.9256287,-0.0001194731958,289.9256287,0.3738428652,289.9256287,0.2858047187,289.9256287,0.2505409718,289.9256287,0.223937571,
288.9847717,7.55876863E-6,288.9847717,0.4017347097,288.9847717,0.3063546419,288.9847717,0.2683632374,288.9847717,0.2398152053,
288.0438538,-9.183370275E-5,288.0438538,0.4430153966,288.0438538,0.3371767402,288.0438538,0.2946224809,288.0438538,0.26285851,
286.9459534,3.59816454E-6,286.9459534,0.4886399806,286.9459534,0.3710741997,286.9459534,0.3237420022,286.9459534,0.2884769142,
286.0047913,-0.000248020282,286.0047913,0.5198853612,286.0047913,0.393648833,286.0047913,0.3433521688,286.0047913,0.3059247732,
285.0635376,-8.650228847E-5,285.0635376,0.5392304063,285.0635376,0.4084067941,285.0635376,0.3558881581,285.0635376,0.3165898919,
283.9653015,-0.0002607487259,283.9653015,0.5533863902,283.9653015,0.4191066027,283.9653015,0.3651367426,283.9653015,0.3250563145,
283.0238342,-7.671923231E-5,283.0238342,0.5621365309,283.0238342,0.4257349968,283.0238342,0.3712037504,283.0238342,0.3302078247,
281.9253235,-0.0001578239608,281.9253235,0.5720405579,281.9253235,0.4328250587,281.9253235,0.3772898316,281.9253235,0.3357126117,
280.9836426,-0.0002795302426,280.9836426,0.5818904638,280.9836426,0.4407539666,280.9836426,0.3842182159,280.9836426,0.3418791592,
280.0418701,-0.0001196284647,280.0418701,0.5911861658,280.0418701,0.4477523565,280.0418701,0.390406698,280.0418701,0.3471339345,
278.9429932,-0.0001445232047,278.9429932,0.5998420119,278.9429932,0.4543203712,278.9429932,0.3962846398,278.9429932,0.3522205055,
278.0010071,-6.983472849E-5,278.0010071,0.602850318,278.0010071,0.4569726288,278.0010071,0.3983527422,278.0010071,0.3543651104,
277.0589294,-9.757914086E-5,277.0589294,0.6018283963,277.0589294,0.4563744068,277.0589294,0.3981431127,277.0589294,0.3541611135,
275.9596863,-0.0002601278247,275.9596863,0.5964177251,275.9596863,0.4526558816,275.9596863,0.3949480355,275.9596863,0.3516069651,
275.017395,-0.0002611626405,275.017395,0.5889202356,275.017395,0.4468957782,275.017395,0.3902368844,275.017395,0.3477555215,
274.0750122,-6.72465394E-5,274.0750122,0.5804334879,274.0750122,0.440800041,274.0750122,0.3849571645,274.0750122,0.3432095647,
272.9754333,-0.0001592730405,272.9754333,0.567708075,272.9754333,0.4317452013,272.9754333,0.3775369227,272.9754333,0.3363792002,
272.0328674,-0.0002924129658,272.0328674,0.5577023029,272.0328674,0.4242030382,272.0328674,0.3709494174,272.0328674,0.3307269812,
270.9330444,-0.0001705032919,270.9330444,0.5486704707,270.9330444,0.4172790051,270.9330444,0.3651745617,270.9330444,0.3259187639,
269.9902344,-0.0003408361808,269.9902344,0.5408663154,269.9902344,0.4117427766,269.9902344,0.3605296612,269.9902344,0.321655035,
269.0473633,-0.0002401553793,269.0473633,0.5330935121,269.0473633,0.4058611691,269.0473633,0.3553771377,269.0473633,0.3172983825,
267.9472046,-0.0002394309704,267.9472046,0.5167317986,267.9472046,0.3942952454,267.9472046,0.3456376791,267.9472046,0.308560133,
267.0040894,-0.0001770239469,267.0040894,0.5037893653,267.0040894,0.3844073415,267.0040894,0.3370288908,267.0040894,0.3010313809,
266.0609131,-6.429598579E-5,266.0609131,0.4943904877,266.0609131,0.3772292137,266.0609131,0.330989033,266.0609131,0.2960315645,
264.9604187,-0.0004180641845,264.9604187,0.482277751,264.9604187,0.3687043488,264.9604187,0.3234106302,264.9604187,0.28940323,
264.0170288,-0.0004507513368,264.0170288,0.4683104753,264.0170288,0.3580851853,264.0170288,0.3145146668,264.0170288,0.2816756964,
263.0735474,-5.735951709E-5,263.0735474,0.4545547664,263.0735474,0.3481291234,263.0735474,0.3060516417,263.0735474,0.2739419639,
261.9727173,-0.0002362228697,261.9727173,0.4432255328,261.9727173,0.3397321403,261.9727173,0.2985627949,261.9727173,0.267557919,
261.0290527,-0.000179973722,261.0290527,0.4348874688,261.0290527,0.3334813714,261.0290527,0.2933754027,261.0290527,0.2629083991,
259.9279785,-0.0002117991098,259.9279785,0.4282795191,259.9279785,0.3284672499,259.9279785,0.2892279029,259.9279785,0.2592658699,
258.9841003,-0.0002896191727,258.9841003,0.4195014834,258.9841003,0.3221162558,258.9841003,0.2836915851,258.9841003,0.2542870045,
258.0401611,-3.556586307E-5,258.0401611,0.4029030204,258.0401611,0.3100353479,258.0401611,0.2731859088,258.0401611,0.2454495728,
256.9387512,-0.0003791674098,256.9387512,0.3873060048,256.9387512,0.2982897758,256.9387512,0.2635268271,256.9387512,0.2367129922,
255.9945984,-0.000568652933,255.9945984,0.3771680295,255.9945984,0.2904012501,255.9945984,0.257001549,255.9945984,0.231170103,
255.050354,-0.0001849417458,255.050354,0.3707686961,255.050354,0.2859775126,255.050354,0.2532554269,255.050354,0.2281434834,
253.9486389,-0.0004504410317,253.9486389,0.3649771512,253.9486389,0.2819188237,253.9486389,0.2495725155,253.9486389,0.2244140506,
253.0041962,-0.0003862539306,253.0041962,0.358735323,253.0041962,0.2775873542,253.0041962,0.2456275374,253.0041962,0.2213744521,
252.0596771,-0.0003509754024,252.0596771,0.3533805907,252.0596771,0.2739822567,252.0596771,0.2424026132,252.0596771,0.2188671827,
250.9576263,-0.0004468724655,250.9576263,0.347148627,250.9576263,0.2692372203,250.9576263,0.239040643,250.9576263,0.2152681947,
250.0129242,-0.000301156455,250.0129242,0.3470155299,250.0129242,0.2691254616,250.0129242,0.2387597114,250.0129242,0.2155077159,

Baseline,
Baseline
Collection Time: 28.05.2026 16:28:45
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        600.0
Stop (nm)                         250.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : Default
Date/Time stamp: 28.05.2026 16:24:49
Method Modifications:
Cell Changer 6x6 Changed: 28.05.2026 16:24:49, Old:1, New:0
UVVIS SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
NIR SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Common SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Baseline Correction Changed: 28.05.2026 16:25:10, Old:0, New:1
Temp Controller Changed: 28.05.2026 16:25:10, Old:0, New:2
Sipper Type Changed: 28.05.2026 16:25:10, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.0

Sample,
Sample
Collection Time: 28.05.2026 16:30:49
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        600.0
Stop (nm)                         250.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : Default
Date/Time stamp: 28.05.2026 16:24:49
Method Modifications:
Cell Changer 6x6 Changed: 28.05.2026 16:24:49, Old:1, New:0
UVVIS SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
NIR SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Common SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Baseline Correction Changed: 28.05.2026 16:25:10, Old:0, New:1
Temp Controller Changed: 28.05.2026 16:25:10, Old:0, New:2
Sipper Type Changed: 28.05.2026 16:25:10, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.0

Sample2,
Sample2
Collection Time: 28.05.2026 16:32:32
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        600.0
Stop (nm)                         250.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : Default
Date/Time stamp: 28.05.2026 16:24:49
Method Modifications:
Cell Changer 6x6 Changed: 28.05.2026 16:24:49, Old:1, New:0
UVVIS SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
NIR SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Common SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Baseline Correction Changed: 28.05.2026 16:25:10, Old:0, New:1
Temp Controller Changed: 28.05.2026 16:25:10, Old:0, New:2
Sipper Type Changed: 28.05.2026 16:25:10, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.0

Sample3,
Sample3
Collection Time: 28.05.2026 16:34:33
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        600.0
Stop (nm)                         250.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : Default
Date/Time stamp: 28.05.2026 16:24:49
Method Modifications:
Cell Changer 6x6 Changed: 28.05.2026 16:24:49, Old:1, New:0
UVVIS SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
NIR SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Common SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Baseline Correction Changed: 28.05.2026 16:25:10, Old:0, New:1
Temp Controller Changed: 28.05.2026 16:25:10, Old:0, New:2
Sipper Type Changed: 28.05.2026 16:25:10, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.0

Sample4,
Sample4
Collection Time: 28.05.2026 16:35:52
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        600.0
Stop (nm)                         250.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : Default
Date/Time stamp: 28.05.2026 16:24:49
Method Modifications:
Cell Changer 6x6 Changed: 28.05.2026 16:24:49, Old:1, New:0
UVVIS SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
NIR SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Common SAT Changed: 28.05.2026 16:25:07, Old:0.0125, New:0.1000
Baseline Correction Changed: 28.05.2026 16:25:10, Old:0, New:1
Temp Controller Changed: 28.05.2026 16:25:10, Old:0, New:2
Sipper Type Changed: 28.05.2026 16:25:10, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.0

