Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0	0.0	0.751953125
0.001996	0.0	0.76171875
0.004	0.0	0.7568359375
0.005996	0.0	0.7568359375
0.008	0.0	0.751953125
0.009996	0.0	0.7568359375
0.012	0.0	0.7568359375
0.014	0.0	0.712890625
0.016	0.0	0.7470703125
0.018	0.0	0.7421875
0.02	0.0	0.751953125
0.022	0.0	0.7568359375
0.024	0.0	0.7568359375
0.025996	0.0	0.7568359375
0.028	0.0	0.7470703125
0.029996	0.0	0.7470703125
0.032	0.0	0.7568359375
0.033996	0.0	0.7421875
0.036	0.0	0.751953125
0.037996	0.0	0.751953125
0.04	0.0	0.7470703125
0.041996	0.0	0.7421875
0.044	0.0	0.7470703125
0.045996	0.0	0.7470703125
0.048	0.0	0.7421875
0.049996	0.0	0.7373046875
0.052	0.0	0.751953125
0.053996	0.2001953125	0.76171875
0.056004	0.4638671875	0.7275390625
0.058	0.7177734375	0.7373046875
0.06	0.9716796875	0.7373046875
0.062	1.2255859375	0.7421875
0.064	1.494140625	0.7470703125
0.066	1.7431640625	0.751953125
0.068	1.9677734375	0.751953125
0.069996	2.1826171875	0.7421875
0.072	2.3486328125	0.7568359375
0.073996	2.4853515625	0.751953125
0.076	2.5830078125	0.7568359375
0.077996	2.67578125	0.751953125
0.08	2.724609375	0.7470703125
0.081996	2.7685546875	0.751953125
0.084	2.7978515625	0.76171875
0.085996	2.8125	0.7470703125
0.088	2.822265625	0.76171875
0.089996	2.8369140625	0.76171875
0.092	2.8466796875	0.76171875
0.093996	2.8466796875	0.771484375
0.096	2.8466796875	0.7666015625
0.098008	2.8515625	0.78125
0.1	2.8515625	0.76171875
0.102	2.8564453125	0.7763671875
0.104	2.8466796875	0.76171875
0.106	2.8564453125	0.771484375
0.108	2.8564453125	0.7763671875
0.11	2.861328125	0.7666015625
0.111996	2.8564453125	0.78125
0.114	2.8564453125	0.7763671875
0.115996	2.8564453125	0.78125
0.118	2.8564453125	0.7861328125
0.119996	2.8564453125	0.7861328125
0.122	2.8564453125	0.771484375
0.123996	2.8564453125	0.7666015625
0.126	2.8564453125	0.7861328125
0.127996	2.8515625	0.7958984375
0.13	2.8564453125	0.791015625
0.131996	2.8564453125	0.7958984375
0.134	2.8564453125	0.7958984375
0.135996	2.8515625	0.791015625
0.138	2.8515625	0.7958984375
0.139996	2.8515625	0.80078125
0.142004	2.861328125	0.8056640625
0.144	2.861328125	0.791015625
0.146	2.8466796875	0.7958984375
0.148	2.861328125	0.8056640625
0.15	2.8466796875	0.810546875
0.152	2.861328125	0.80078125
0.153996	2.8564453125	0.8056640625
0.156	2.8515625	0.8154296875
0.157996	2.8515625	0.8154296875
0.16	2.8564453125	0.8154296875
0.161996	2.861328125	0.8154296875
0.164	0.0	0.78125
0.165996	0.0	0.8203125
0.168	0.0	0.8251953125
0.169996	0.0	0.8154296875
0.172	0.0	0.8154296875
0.173996	0.0	0.8154296875
0.176	0.0	0.8203125
0.177996	0.0	0.8251953125
0.18	0.0	0.830078125
0.181996	0.0	0.8349609375
0.184004	0.0	0.8154296875
0.186	0.0	0.830078125
0.188	0.0	0.8349609375
0.19	0.0	0.8349609375
0.192	0.0	0.8447265625
0.194	0.0	0.83984375
0.196	0.0	0.8447265625
0.197996	0.0	0.8251953125
0.2	0.0830078125	0.8447265625
0.201996	0.3515625	0.8447265625
0.204	0.6103515625	0.849609375
0.205996	0.859375	0.8544921875
0.208	1.1279296875	0.849609375
0.209996	1.3916015625	0.8447265625
0.212	1.640625	0.8642578125
0.213996	1.8798828125	0.8544921875
0.216	2.099609375	0.869140625
0.217996	2.2900390625	0.8544921875
0.22	2.44140625	0.8642578125
0.221996	2.55859375	0.87890625
0.224	2.646484375	0.87890625
0.226008	2.7099609375	0.8837890625
0.228	2.7587890625	0.8740234375
0.23	2.7880859375	0.87890625
0.232	2.8076171875	0.87890625
0.234	0.0	0.8837890625
0.236	0.0	0.87890625
0.238	0.0	0.87890625
0.239996	0.0	0.8837890625
0.242	0.0	0.8935546875
0.243996	0.0	0.8935546875
0.246	0.0	0.8935546875
0.247996	0.0	0.8935546875
0.25	0.0	0.9033203125
0.251996	0.0	0.888671875
0.254	0.0	0.908203125
0.255996	0.0	0.8935546875
0.258	0.0	0.9033203125
0.259996	0.0	0.91796875
0.262	0.0	0.888671875
0.263996	0.0	0.8935546875
0.266	0.0	0.9033203125
0.267996	0.0	0.9130859375
0.270004	0.0	0.9228515625
0.272	0.0	0.9130859375
0.274	0.0	0.908203125
0.276	0.0	0.908203125
0.278	0.0	0.91796875
0.28	0.0	0.927734375
0.281996	0.0	0.91796875
0.284	0.1123046875	0.9228515625
0.285996	0.361328125	0.927734375
0.288	0.634765625	0.927734375
0.289996	0.8837890625	0.927734375
0.292	1.15234375	0.91796875
0.293996	1.4013671875	0.9326171875
0.296	1.650390625	0.927734375
0.297996	1.8896484375	0.9375
0.3	2.119140625	0.927734375
0.301996	2.294921875	0.9326171875
0.304	2.4462890625	0.91796875
0.305996	2.55859375	0.9228515625
0.308	2.6513671875	0.927734375
0.309996	2.7099609375	0.927734375
0.312004	2.7587890625	0.9326171875
0.314	2.7783203125	0.9423828125
0.316	2.8076171875	0.9375
0.318	2.822265625	0.9375
0.32	2.8369140625	0.9375
0.322	2.841796875	0.9375
0.324	2.841796875	0.9423828125
0.325996	2.8515625	0.947265625
0.328	2.8564453125	0.927734375
0.329996	2.841796875	0.9375
0.332	2.8466796875	0.9375
0.333996	2.8564453125	0.9375
0.336	2.8564453125	0.91796875
0.337996	2.8564453125	0.9033203125
0.34	2.8564453125	0.9326171875
0.341996	2.8466796875	0.9326171875
0.344	2.8515625	0.9326171875
0.345996	2.8515625	0.9375
0.348	2.861328125	0.9326171875
0.349996	2.861328125	0.9228515625
0.352	2.8564453125	0.9326171875
0.354008	2.861328125	0.927734375
0.356	2.8515625	0.9228515625
0.358	2.8515625	0.908203125
0.36	2.8564453125	0.927734375
0.362	2.8564453125	0.91796875
0.364	2.861328125	0.908203125
0.366	2.861328125	0.9130859375
0.367996	2.8564453125	0.9130859375
0.37	2.8564453125	0.908203125
0.371996	2.8564453125	0.9033203125
0.374	2.8515625	0.8984375
0.375996	2.861328125	0.9033203125
0.378	2.861328125	0.9033203125
0.379996	2.8564453125	0.888671875
0.382	2.8515625	0.9033203125
0.383996	2.8564453125	0.9033203125
0.386	2.8515625	0.8984375
0.387996	2.861328125	0.8984375
0.39	2.8515625	0.888671875
0.391996	2.8564453125	0.888671875
0.394	0.0	0.8837890625
0.395996	0.0	0.87890625
0.398004	0.0	0.87890625
0.4	0.0	0.859375
0.402	0.0	0.869140625
0.404	0.0	0.8740234375
0.406	0.0	0.8740234375
0.408	0.0	0.8642578125
0.409996	0.0	0.8642578125
0.412	0.0	0.8642578125
0.413996	0.0	0.8642578125
0.416	0.0	0.859375
0.417996	0.0	0.8544921875
0.42	0.0	0.8642578125
0.421996	0.0	0.8544921875
0.424	0.0	0.8544921875
0.425996	0.0	0.8544921875
0.428	0.15625	0.8447265625
0.429996	0.4248046875	0.8349609375
0.432	0.673828125	0.8349609375
0.433996	0.9375	0.830078125
0.436	1.1865234375	0.830078125
0.437996	1.4501953125	0.830078125
0.440004	1.7041015625	0.8251953125
0.442	1.9384765625	0.830078125
0.444	2.158203125	0.830078125
0.446	2.32421875	0.8203125
0.448	2.470703125	0.8251953125
0.45	2.5830078125	0.8203125
0.452	2.666015625	0.8154296875
0.453996	2.724609375	0.8154296875
0.456	2.763671875	0.8203125
0.457996	2.79296875	0.810546875
0.46	2.8125	0.810546875
0.461996	2.8271484375	0.8056640625
0.464	2.8369140625	0.7958984375
0.465996	2.841796875	0.7958984375
0.468	2.8369140625	0.791015625
0.469996	2.841796875	0.80078125
0.472	2.8564453125	0.80078125
0.473996	2.8466796875	0.791015625
0.476	2.8564453125	0.78125
0.477996	2.8515625	0.78125
0.48	2.8515625	0.7861328125
0.482008	2.8564453125	0.7861328125
0.484	2.861328125	0.7861328125
0.486	2.861328125	0.7763671875
0.488	2.8515625	0.7763671875
0.49	2.8564453125	0.78125
0.492	2.8564453125	0.7763671875
0.494	2.8564453125	0.771484375
0.495996	2.8564453125	0.771484375
0.498	2.8564453125	0.7666015625
0.499996	2.8564453125	0.7568359375
0.502	2.8564453125	0.76171875
0.503996	2.8564453125	0.7568359375
0.506	2.8564453125	0.7470703125
0.507996	2.8564453125	0.7470703125
0.51	0.0	0.7666015625
0.511996	0.0	0.76171875
0.514	0.0	0.7568359375
0.515996	0.0	0.7568359375
0.518	0.0	0.7470703125
0.519996	0.0	0.751953125
0.522	0.0	0.771484375
0.523996	0.0	0.7666015625
0.526004	0.0	0.7568359375
0.528	0.0	0.7568359375
0.53	0.0	0.7470703125
0.532	0.0	0.7568359375
0.534	0.0	0.76171875
0.536	0.0	0.751953125
0.537996	0.0	0.7568359375
0.54	0.0	0.751953125
0.541996	0.0	0.76171875
0.544	0.0	0.7666015625
0.545996	0.0	0.771484375
