Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0	2.841796875	0.6689453125
0.001996	2.8466796875	0.673828125
0.003996	2.8515625	0.68359375
0.005996	2.8564453125	0.6787109375
0.007996	2.8515625	0.6787109375
0.009996	2.8564453125	0.68359375
0.011996	0.0	0.6787109375
0.013996	0.0	0.673828125
0.016004	0.0	0.693359375
0.018	0.0	0.673828125
0.020004	0.0	0.68359375
0.022	0.0	0.6884765625
0.024004	0.0	0.693359375
0.026	0.0	0.6884765625
0.028004	0.0	0.68359375
0.03	0.0	0.6787109375
0.032004	0.0	0.6787109375
0.034	0.0	0.6787109375
0.036004	0.0	0.6787109375
0.038	0.0	0.6787109375
0.040004	0.0	0.6787109375
0.042	0.0	0.673828125
0.044004	0.0	0.6787109375
0.045996	0.0	0.6884765625
0.047996	0.0	0.6884765625
0.049996	0.0	0.673828125
0.051996	0.0	0.6787109375
0.053996	0.0	0.6787109375
0.055996	0.0	0.673828125
0.058004	0.0	0.6787109375
0.06	0.0	0.6640625
0.062004	0.0	0.673828125
0.064	0.0	0.6689453125
0.066004	0.0	0.6787109375
0.068	0.0	0.68359375
0.070004	0.0	0.6787109375
0.072	0.0	0.673828125
0.074004	0.0	0.673828125
0.076	0.0	0.6787109375
0.078004	0.0	0.68359375
0.08	0.0	0.6787109375
0.082004	0.0	0.68359375
0.084	0.0	0.68359375
0.086004	0.0	0.673828125
0.087996	0.0732421875	0.6884765625
0.089996	0.3466796875	0.673828125
0.091996	0.6005859375	0.68359375
0.093996	0.8642578125	0.6689453125
0.095996	1.1083984375	0.6787109375
0.097996	1.3720703125	0.68359375
0.100004	1.6357421875	0.6884765625
0.102	1.875	0.6787109375
0.104004	2.08984375	0.68359375
0.106	2.28515625	0.6787109375
0.108004	2.4267578125	0.6787109375
0.11	2.5439453125	0.6787109375
0.112004	2.6416015625	0.6787109375
0.114	2.705078125	0.6591796875
0.116004	2.7490234375	0.6689453125
0.118	2.7880859375	0.6884765625
0.120004	2.8076171875	0.68359375
0.122	2.822265625	0.68359375
0.124004	2.822265625	0.6689453125
0.126	2.83203125	0.6689453125
0.128004	2.841796875	0.6689453125
0.129996	2.8466796875	0.673828125
0.131996	2.8515625	0.6787109375
0.133996	2.8515625	0.6689453125
0.135996	2.8466796875	0.6787109375
0.137996	2.8466796875	0.6640625
0.139996	2.8515625	0.673828125
0.141996	2.861328125	0.68359375
0.144004	2.8515625	0.6640625
0.146	2.8564453125	0.673828125
0.148004	2.861328125	0.673828125
0.15	2.8564453125	0.6640625
0.152004	2.8564453125	0.6640625
0.154	2.861328125	0.6787109375
0.156004	2.8466796875	0.6640625
0.158	2.8564453125	0.673828125
0.160004	2.8564453125	0.6640625
0.162	2.8515625	0.6689453125
0.164004	2.861328125	0.6640625
0.166	2.8515625	0.6689453125
0.168004	2.8515625	0.6640625
0.17	2.8515625	0.6689453125
0.172004	2.8564453125	0.6591796875
0.173996	2.8515625	0.6591796875
0.175996	2.8466796875	0.673828125
0.177996	2.861328125	0.6591796875
0.179996	2.861328125	0.6689453125
0.181996	2.8564453125	0.673828125
0.183996	2.861328125	0.654296875
0.186004	2.8564453125	0.6591796875
0.188	2.8564453125	0.654296875
0.190004	2.8515625	0.6591796875
0.192	2.8515625	0.654296875
0.194004	2.861328125	0.6494140625
0.196	2.8515625	0.654296875
0.198004	2.8515625	0.6396484375
0.2	2.8466796875	0.6494140625
0.202004	2.861328125	0.64453125
0.204	2.8564453125	0.6494140625
