Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0	2.8564453125	0.4736328125
0.002	2.8564453125	0.46875
0.004004	2.8515625	0.478515625
0.006	2.861328125	0.4736328125
0.008004	2.861328125	0.4833984375
0.01	2.861328125	0.478515625
0.012004	2.861328125	0.478515625
0.014	2.8466796875	0.4833984375
0.016004	2.8466796875	0.4736328125
0.018	2.8466796875	0.478515625
0.020004	2.8564453125	0.46875
0.022	2.8564453125	0.46875
0.024004	2.8564453125	0.478515625
0.026	2.8564453125	0.478515625
0.028004	2.861328125	0.478515625
0.03	2.861328125	0.478515625
0.031996	2.8515625	0.4736328125
0.033996	2.8564453125	0.4736328125
0.035996	2.8564453125	0.46875
0.037996	2.8466796875	0.4833984375
0.039996	2.861328125	0.4736328125
0.041996	2.8466796875	0.4833984375
0.044004	2.8564453125	0.4736328125
0.046	2.8515625	0.4736328125
0.048004	2.8564453125	0.4833984375
0.05	2.8515625	0.48828125
0.052004	2.8466796875	0.4833984375
0.054	2.8564453125	0.4736328125
0.056004	2.8515625	0.46875
0.058	0.0	0.4736328125
0.060004	0.0	0.478515625
0.062	0.0	0.478515625
0.064004	0.0	0.478515625
0.066	0.0	0.48828125
0.068004	0.0	0.478515625
0.07	0.0	0.478515625
0.072004	0.0	0.48828125
0.073996	0.0	0.48828125
0.075996	0.0	0.48828125
0.077996	0.0	0.48828125
0.079996	0.0	0.48828125
0.081996	0.0	0.4833984375
0.083996	0.0	0.4833984375
0.085996	0.0	0.48828125
0.088004	0.0	0.48828125
0.09	0.0	0.4833984375
0.092004	0.0	0.48828125
0.094	0.0	0.478515625
0.096004	0.0	0.48828125
0.098	0.0	0.4931640625
0.100004	0.0	0.4931640625
0.102	0.0	0.478515625
0.104004	0.0	0.498046875
0.106	0.0	0.4931640625
0.108004	0.0	0.5029296875
0.11	0.0	0.48828125
0.112004	0.0	0.48828125
0.114	0.0	0.4931640625
0.116004	0.0	0.498046875
0.117996	0.0	0.5029296875
0.119996	0.0	0.4931640625
0.121996	0.0	0.498046875
0.123996	0.0	0.4931640625
0.125996	0.0	0.498046875
0.127996	0.0	0.5078125
0.130004	0.0	0.498046875
