Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0	2.744140625	0.60546875
0.001996	2.7783203125	0.615234375
0.004	2.8076171875	0.625
0.005996	2.822265625	0.625
0.008	2.83203125	0.6201171875
0.010008	2.83203125	0.6201171875
0.012	2.8369140625	0.615234375
0.014	2.8369140625	0.625
0.016	2.8515625	0.6201171875
0.018	2.8466796875	0.625
0.02	2.8515625	0.6298828125
0.022	2.8515625	0.6103515625
0.023996	2.841796875	0.615234375
0.026	2.8515625	0.6201171875
0.027996	2.8515625	0.615234375
0.03	2.8564453125	0.6201171875
0.031996	2.8564453125	0.625
0.034	2.8466796875	0.6201171875
0.035996	2.8515625	0.625
0.038	2.8466796875	0.6201171875
0.039996	2.8515625	0.615234375
0.042	2.8466796875	0.615234375
0.043996	2.8466796875	0.615234375
0.046	2.8564453125	0.615234375
0.047996	2.8564453125	0.6298828125
0.05	2.8564453125	0.6201171875
0.051996	2.8515625	0.6201171875
0.054004	2.8564453125	0.615234375
0.056	2.8515625	0.6298828125
0.058	2.8466796875	0.6298828125
0.06	2.8466796875	0.615234375
0.062	2.8515625	0.6201171875
0.064	2.8466796875	0.6201171875
0.065996	2.8564453125	0.625
0.068	2.8466796875	0.625
0.069996	2.8515625	0.615234375
0.072	2.8515625	0.615234375
0.073996	2.8515625	0.6201171875
0.076	2.861328125	0.615234375
0.077996	2.8466796875	0.615234375
0.08	2.8466796875	0.615234375
0.081996	2.8564453125	0.6201171875
0.084	2.8515625	0.615234375
0.085996	2.8564453125	0.6201171875
0.088	2.8466796875	0.6201171875
0.089996	2.8564453125	0.60546875
0.092	2.8466796875	0.6103515625
0.093996	2.8564453125	0.6103515625
0.096004	2.8515625	0.6103515625
0.098	2.8564453125	0.625
0.1	2.8515625	0.6005859375
0.102	2.8466796875	0.60546875
0.104	2.8466796875	0.60546875
0.106	2.8515625	0.60546875
0.108	2.8564453125	0.615234375
0.109996	2.8564453125	0.6103515625
0.112	2.8466796875	0.6005859375
0.113996	2.8515625	0.60546875
0.116	2.8564453125	0.60546875
0.118	2.8515625	0.6103515625
0.12	2.8515625	0.6005859375
0.121996	2.8515625	0.595703125
0.124	2.8564453125	0.60546875
0.125996	0.0	0.5908203125
0.128	0.0	0.6005859375
0.129996	0.0	0.595703125
0.132	0.0	0.595703125
0.133996	0.0	0.595703125
0.136	0.0	0.595703125
0.138008	0.0	0.5859375
0.14	0.0	0.595703125
0.142	0.0	0.595703125
0.144	0.0	0.5908203125
0.146	0.0	0.5908203125
0.148	0.0	0.5908203125
0.15	0.0	0.6005859375
0.151996	0.0	0.595703125
0.154	0.0	0.5810546875
0.155996	0.0	0.5859375
0.158	0.0	0.5859375
0.159996	0.0	0.5859375
0.162	0.0	0.5810546875
0.163996	0.0	0.5859375
0.166	0.0	0.5859375
0.167996	0.0	0.5810546875
0.17	0.0	0.576171875
0.171996	0.0	0.5810546875
0.174	0.0	0.5810546875
0.175996	0.0	0.5810546875
0.178	0.0	0.576171875
0.179996	0.0	0.5712890625
0.182004	0.0	0.5810546875
0.184	0.0	0.56640625
0.186	0.0	0.56640625
0.188	0.0	0.5859375
0.19	0.0	0.5712890625
0.192	0.048828125	0.56640625
0.193996	0.302734375	0.5810546875
0.196	0.5712890625	0.56640625
0.197996	0.8154296875	0.5615234375
0.2	1.0791015625	0.5615234375
0.201996	1.3330078125	0.5712890625
0.204	1.591796875	0.56640625
0.205996	1.8310546875	0.556640625
0.208	2.0556640625	0.5615234375
0.209996	2.2607421875	0.5712890625
0.212	2.4072265625	0.56640625
0.213996	2.529296875	0.5517578125
0.216	2.626953125	0.5615234375
0.217996	2.6953125	0.5615234375
0.22	2.744140625	0.5615234375
0.221996	2.7685546875	0.5615234375
0.224004	2.7978515625	0.556640625
0.226	2.8076171875	0.5615234375
0.228	2.822265625	0.5615234375
0.23	2.83203125	0.5517578125
0.232	2.8369140625	0.556640625
0.234	2.8515625	0.546875
0.236	2.8515625	0.5615234375
0.237996	2.841796875	0.556640625
0.24	2.8515625	0.5419921875
0.241996	2.8515625	0.5615234375
0.244	2.8466796875	0.546875
0.246	2.8564453125	0.5322265625
0.248	2.8466796875	0.546875
0.249996	2.8564453125	0.546875
0.252	2.8564453125	0.5517578125
0.253996	2.8466796875	0.546875
0.256	2.8515625	0.546875
0.257996	2.8515625	0.5322265625
0.26	2.8564453125	0.5322265625
0.261996	2.8466796875	0.537109375
0.264	2.8466796875	0.5322265625
0.266008	2.8515625	0.537109375
0.268	2.8564453125	0.546875
0.27	2.8515625	0.52734375
0.272	2.8515625	0.5322265625
0.274	2.8564453125	0.5419921875
0.276	2.8515625	0.517578125
0.278	2.8564453125	0.537109375
0.279996	2.8564453125	0.52734375
0.282	2.8515625	0.5224609375
0.283996	2.8466796875	0.52734375
0.286	2.8466796875	0.537109375
0.287996	2.8564453125	0.52734375
0.29	2.8466796875	0.5224609375
0.291996	2.8515625	0.5224609375
0.294	2.8515625	0.52734375
0.295996	2.8564453125	0.517578125
0.298	2.8515625	0.5029296875
0.299996	2.8564453125	0.5126953125
0.302	2.8466796875	0.52734375
0.303996	2.8466796875	0.5224609375
0.306	2.8466796875	0.517578125
0.307996	2.8564453125	0.5126953125
0.310004	2.8466796875	0.5224609375
0.312	2.8466796875	0.5078125
0.314	2.8515625	0.5126953125
0.316	2.8466796875	0.517578125
0.318	2.8466796875	0.5126953125
0.32	2.8515625	0.5126953125
0.321996	2.8564453125	0.5126953125
0.324	2.8564453125	0.517578125
0.325996	2.861328125	0.5126953125
0.328	2.8515625	0.517578125
0.329996	2.8564453125	0.5029296875
0.332	2.861328125	0.5029296875
0.333996	2.861328125	0.498046875
0.336	2.8564453125	0.5029296875
0.337996	2.8564453125	0.5078125
0.34	2.8564453125	0.5078125
0.341996	2.8515625	0.5029296875
0.344	2.8515625	0.5029296875
0.345996	2.8564453125	0.4931640625
0.348	2.8466796875	0.4931640625
0.349996	2.8466796875	0.498046875
0.352004	2.8466796875	0.498046875
0.354	2.8515625	0.48828125
0.356	2.8515625	0.498046875
0.358	2.8515625	0.48828125
0.36	2.8515625	0.4931640625
0.362	2.8564453125	0.4833984375
0.364	2.8466796875	0.48828125
0.365996	2.8564453125	0.46875
0.368	2.8466796875	0.4833984375
0.369996	2.8564453125	0.48828125
0.372	2.8564453125	0.478515625
0.374	2.8515625	0.48828125
0.376	2.8564453125	0.4736328125
0.377996	2.8515625	0.478515625
0.38	2.8515625	0.4833984375
0.381996	2.8564453125	0.4736328125
0.384	0.0	0.478515625
0.385996	0.0	0.478515625
0.388	0.0	0.478515625
0.389996	0.0	0.478515625
0.392	0.0	0.478515625
0.394008	0.0	0.478515625
0.396	0.0	0.4736328125
0.398	0.0	0.46875
0.4	0.0	0.46875
0.402	0.0	0.478515625
0.404	0.0	0.4638671875
0.406	0.0	0.4736328125
0.407996	0.0	0.4736328125
0.41	0.0	0.4736328125
0.411996	0.0	0.4638671875
0.414	0.0	0.46875
0.415996	0.0	0.46875
0.418	0.0	0.46875
0.419996	0.0	0.458984375
0.422	0.0	0.4541015625
0.423996	0.0	0.458984375
0.426	0.0	0.4638671875
0.427996	0.0	0.458984375
0.43	0.0	0.44921875
0.431996	0.0	0.4541015625
0.434	0.0	0.46875
0.435996	0.0	0.458984375
0.438004	0.0	0.4541015625
0.44	0.0	0.458984375
0.442	0.0	0.439453125
0.444	0.0	0.4443359375
0.446	0.0	0.4541015625
0.448	0.0	0.4541015625
0.449996	0.0	0.44921875
0.452	0.0	0.439453125
0.453996	0.0	0.44921875
0.456	0.0	0.44921875
0.457996	0.0	0.439453125
0.46	0.0	0.4541015625
0.461996	0.0	0.44921875
0.464	0.0	0.4296875
0.465996	0.0	0.4296875
0.468	0.0	0.439453125
0.469996	0.0	0.439453125
0.472	0.0	0.4296875
0.473996	0.0	0.439453125
0.476	0.0	0.4345703125
0.477996	0.0	0.4296875
0.480004	0.0	0.4345703125
0.482	0.0	0.4443359375
0.484	0.0	0.44921875
0.486	0.0390625	0.4345703125
0.488	0.302734375	0.4296875
0.49	0.56640625	0.4296875
0.492	0.8154296875	0.4296875
0.493996	1.064453125	0.4443359375
0.496	1.3330078125	0.4296875
0.497996	1.5966796875	0.4296875
0.5	1.8310546875	0.4296875
0.502	2.0654296875	0.4345703125
0.504	2.2607421875	0.4296875
0.505996	2.4169921875	0.4296875
0.508	2.5341796875	0.419921875
0.509996	2.6220703125	0.4296875
0.512	2.6904296875	0.4345703125
0.513996	2.7392578125	0.419921875
0.516	2.7783203125	0.4345703125
0.517996	2.7978515625	0.4296875
0.52	2.8173828125	0.4296875
0.522008	2.8271484375	0.4248046875
0.524	2.841796875	0.4296875
0.526	2.8369140625	0.419921875
0.528	2.8515625	0.4150390625
0.53	2.841796875	0.4296875
0.532	2.8466796875	0.419921875
0.534	2.8515625	0.4248046875
0.535996	2.8515625	0.4296875
0.538	2.8466796875	0.4248046875
0.539996	2.8466796875	0.4150390625
0.542	2.8564453125	0.419921875
0.543996	2.8466796875	0.4150390625
0.546	2.8466796875	0.4296875
0.547996	2.8515625	0.4150390625
0.55	2.8515625	0.4248046875
0.551996	2.8466796875	0.4150390625
0.554	2.8515625	0.4248046875
0.555996	2.8564453125	0.4248046875
0.558	2.8515625	0.4150390625
0.559996	2.8515625	0.4248046875
0.562	2.8515625	0.4150390625
0.563996	2.861328125	0.41015625
0.566004	2.8515625	0.4150390625
0.568	2.8564453125	0.4150390625
0.57	2.8564453125	0.4248046875
0.572	2.8564453125	0.4150390625
0.574	2.8466796875	0.4248046875
0.576	2.8564453125	0.419921875
0.577996	2.8564453125	0.4248046875
0.58	2.8564453125	0.419921875
0.581996	2.8515625	0.4248046875
0.584	2.8564453125	0.4052734375
0.585996	2.8564453125	0.419921875
0.588	2.8515625	0.4248046875
0.589996	2.8515625	0.4150390625
0.592	2.8564453125	0.4248046875
0.593996	2.8515625	0.4248046875
0.596	2.8564453125	0.4248046875
0.597996	2.8564453125	0.4150390625
0.6	2.8564453125	0.4248046875
0.601996	2.8564453125	0.419921875
0.604	2.8515625	0.4248046875
0.605996	2.861328125	0.4248046875
0.608004	2.8466796875	0.4296875
0.61	2.8515625	0.419921875
0.612	2.8515625	0.4296875
0.614	2.8564453125	0.4248046875
0.616	2.8466796875	0.4248046875
0.618	2.8466796875	0.41015625
0.62	2.8564453125	0.419921875
0.621996	2.8466796875	0.4248046875
0.624	2.8515625	0.4248046875
0.625996	2.8515625	0.4248046875
0.628	2.8466796875	0.4052734375
0.63	2.8466796875	0.4150390625
0.632	2.8564453125	0.4296875
0.633996	2.8564453125	0.4345703125
0.636	2.8564453125	0.419921875
0.637996	2.8466796875	0.4248046875
0.64	2.861328125	0.41015625
0.641996	2.861328125	0.4248046875
0.644	2.8515625	0.4296875
0.645996	2.8564453125	0.4248046875
0.648	2.8564453125	0.419921875
0.650008	2.8466796875	0.4150390625
0.652	2.8564453125	0.419921875
0.654	2.861328125	0.4296875
0.656	2.8564453125	0.4296875
0.658	2.8515625	0.4248046875
0.66	2.8564453125	0.4296875
0.662	2.861328125	0.419921875
0.663996	2.8466796875	0.4150390625
0.666	2.8515625	0.439453125
0.667996	2.8564453125	0.4345703125
0.67	2.8466796875	0.4296875
0.671996	2.8515625	0.4296875
0.674	2.8466796875	0.4248046875
0.675996	2.8515625	0.4345703125
0.678	2.8515625	0.4345703125
0.679996	2.8564453125	0.4296875
0.682	2.8515625	0.4345703125
0.683996	2.8466796875	0.439453125
0.686	2.8564453125	0.4296875
0.687996	2.8515625	0.439453125
0.69	2.861328125	0.4296875
0.691996	2.8564453125	0.4443359375
0.694004	2.8564453125	0.4443359375
0.696	2.8564453125	0.4345703125
0.698	2.8466796875	0.4345703125
0.7	2.8515625	0.4443359375
0.702	2.8564453125	0.4345703125
0.704	2.8466796875	0.4443359375
0.705996	2.8466796875	0.4443359375
0.708	2.861328125	0.4296875
0.709996	2.8564453125	0.4443359375
0.712	2.8515625	0.4296875
0.713996	2.8564453125	0.439453125
0.716	2.8564453125	0.44921875
0.717996	2.861328125	0.439453125
0.72	2.8564453125	0.439453125
0.721996	2.8466796875	0.4443359375
0.724	2.8515625	0.44921875
0.725996	0.0	0.4443359375
0.728	0.0	0.4443359375
0.729996	0.0	0.4443359375
0.732	0.0	0.44921875
0.733996	0.0	0.4443359375
0.736004	0.0	0.4345703125
0.738	0.0	0.439453125
0.74	0.0	0.4345703125
0.742	0.0	0.44921875
0.744	0.0	0.4443359375
0.746	0.0	0.4541015625
0.748	0.0	0.4541015625
0.749996	0.0	0.4541015625
0.752	0.0	0.4541015625
0.753996	0.0	0.458984375
0.756	0.0	0.46875
0.758	0.0	0.4541015625
0.76	0.0	0.4638671875
0.761996	0.0	0.4541015625
0.764	0.0	0.4541015625
0.765996	0.0	0.458984375
0.768	0.0	0.4638671875
0.769996	0.0	0.458984375
0.772	0.0	0.458984375
0.773996	0.0	0.4541015625
0.776	0.0	0.458984375
0.778008	0.0	0.4638671875
0.78	0.0	0.4541015625
0.782	0.0	0.4638671875
0.784	0.0	0.458984375
0.786	0.0	0.4736328125
0.788	0.0	0.4736328125
0.79	0.0	0.4736328125
0.791996	0.0	0.46875
0.794	0.0	0.4541015625
0.795996	0.0	0.4638671875
0.798	0.0	0.46875
0.799996	0.0	0.458984375
0.802	0.0	0.46875
0.803996	0.0	0.478515625
0.806	0.0	0.4638671875
0.807996	0.0	0.4736328125
0.81	0.0	0.4736328125
0.811996	0.0	0.4833984375
0.814	0.0	0.478515625
0.815996	0.0	0.478515625
0.818	0.0	0.4833984375
0.819996	0.0	0.4833984375
0.822004	0.0	0.478515625
0.824	0.0	0.4833984375
0.826	0.0	0.4833984375
0.828	0.0	0.478515625
0.83	0.0	0.48828125
0.832	0.0	0.48828125
0.833996	0.0	0.4931640625
0.836	0.0	0.48828125
0.837996	0.0	0.4931640625
0.84	0.0	0.4931640625
0.841996	0.0	0.4931640625
0.844	0.0	0.4931640625
0.845996	0.0	0.498046875
0.848	0.0	0.5029296875
0.849996	0.0	0.5029296875
0.852	0.0	0.5029296875
0.853996	0.0	0.498046875
0.856	0.0	0.5126953125
0.857996	0.0	0.5078125
0.86	0.0	0.5078125
0.861996	0.2294921875	0.5126953125
0.864004	0.4931640625	0.5126953125
0.866	0.751953125	0.5224609375
0.868	1.005859375	0.5126953125
0.87	1.2646484375	0.5078125
0.872	1.5234375	0.5029296875
0.874	1.77734375	0.5224609375
0.876	1.9970703125	0.517578125
0.877996	2.20703125	0.5126953125
0.88	2.373046875	0.5224609375
0.881996	2.5	0.5224609375
0.884	2.6123046875	0.498046875
0.886	2.6708984375	0.52734375
0.888	2.734375	0.52734375
0.889996	2.763671875	0.5322265625
0.892	2.802734375	0.52734375
0.893996	2.8125	0.5322265625
0.896	2.8271484375	0.5419921875
0.897996	2.83203125	0.5224609375
0.9	2.8369140625	0.5322265625
0.901996	2.8515625	0.5322265625
0.904	2.8369140625	0.5322265625
0.906008	2.8466796875	0.5322265625
0.908	2.8466796875	0.52734375
0.91	2.8466796875	0.5322265625
0.912	2.8466796875	0.537109375
0.914	2.8466796875	0.5322265625
0.916	2.8466796875	0.5517578125
0.918	2.8564453125	0.537109375
0.919996	2.8515625	0.5517578125
0.922	2.8564453125	0.537109375
0.923996	2.8564453125	0.5517578125
0.926	2.8515625	0.556640625
0.927996	2.861328125	0.5517578125
0.93	2.8564453125	0.546875
0.931996	2.8564453125	0.5517578125
0.934	2.8515625	0.546875
0.935996	2.8515625	0.56640625
0.938	2.861328125	0.5615234375
0.939996	2.861328125	0.56640625
0.942	2.8466796875	0.556640625
0.943996	2.8515625	0.5517578125
0.946	2.8466796875	0.5712890625
0.947996	2.8564453125	0.56640625
0.950004	2.8515625	0.56640625
0.952	2.861328125	0.5712890625
0.954	2.8564453125	0.5810546875
0.956	2.8515625	0.56640625
0.958	2.8564453125	0.5712890625
0.96	2.8515625	0.576171875
0.961996	2.8515625	0.576171875
0.964	2.8466796875	0.576171875
0.965996	2.8564453125	0.576171875
0.968	2.8466796875	0.5810546875
0.969996	2.8515625	0.5859375
0.972	2.8564453125	0.5859375
0.973996	2.8515625	0.5859375
0.976	2.8515625	0.5908203125
0.977996	2.8564453125	0.5810546875
0.98	2.8564453125	0.5908203125
0.981996	2.8515625	0.6005859375
0.984	2.8466796875	0.5810546875
0.985996	2.8515625	0.5859375
0.988	2.8515625	0.60546875
0.989996	2.8564453125	0.6005859375
0.992004	2.861328125	0.5908203125
0.994	2.8466796875	0.60546875
0.996	2.8515625	0.6103515625
0.998	2.8564453125	0.595703125
1.0	2.8564453125	0.60546875
1.002	2.8515625	0.615234375
1.004	2.8466796875	0.6103515625
1.005996	2.8564453125	0.60546875
1.008	2.8564453125	0.615234375
1.009996	2.8515625	0.6201171875
1.012	2.8515625	0.6103515625
1.014	2.8564453125	0.6103515625
1.016	2.8564453125	0.615234375
1.017996	2.8515625	0.6201171875
1.02	2.8466796875	0.625
1.021996	2.8466796875	0.625
1.024	2.8564453125	0.625
1.025996	2.8515625	0.615234375
1.028	2.8564453125	0.6103515625
1.029996	2.8515625	0.6201171875
1.032	2.861328125	0.6201171875
1.034008	2.861328125	0.6298828125
1.036	2.8515625	0.615234375
1.038	2.8564453125	0.6201171875
1.04	2.861328125	0.615234375
1.042	2.8515625	0.6298828125
1.044	2.8466796875	0.6201171875
1.046	2.8564453125	0.625
1.047996	2.8466796875	0.6201171875
1.05	2.8564453125	0.6005859375
1.051996	0.0	0.615234375
1.054	0.0	0.634765625
1.055996	0.0	0.6201171875
1.058	0.0	0.6201171875
1.059996	0.0	0.6298828125
1.062	0.0	0.634765625
1.063996	0.0	0.6103515625
1.066	0.0	0.6298828125
1.067996	0.0	0.634765625
1.07	0.0	0.634765625
1.071996	0.0	0.6298828125
1.074	0.0	0.625
1.075996	0.0	0.6298828125
1.078004	0.0	0.625
1.08	0.0	0.6396484375
1.082	0.0	0.625
1.084	0.0	0.6201171875
1.086	0.0	0.6396484375
1.088	0.0	0.6396484375
1.089996	0.0	0.634765625
1.092	0.0	0.6396484375
1.093996	0.0	0.634765625
1.096	0.0	0.6396484375
1.097996	0.0	0.6298828125
1.1	0.0	0.634765625
1.101996	0.0	0.634765625
1.104	0.0	0.634765625
1.105996	0.0	0.64453125
1.108	0.0	0.6298828125
1.109996	0.17578125	0.634765625
1.112	0.4443359375	0.6396484375
1.113996	0.6982421875	0.634765625
1.116	0.95703125	0.6396484375
1.117996	1.2158203125	0.634765625
1.120004	1.4697265625	0.64453125
1.122	1.728515625	0.64453125
