Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.603996	2.8564453125	0.517578125
0.606	2.8515625	0.5322265625
0.607996	2.861328125	0.5419921875
0.61	2.8515625	0.5322265625
0.611996	2.8564453125	0.5419921875
0.614	2.8564453125	0.5419921875
0.615996	2.8466796875	0.5126953125
0.618	2.8564453125	0.5419921875
0.619996	2.861328125	0.537109375
0.622	2.8564453125	0.52734375
0.623996	2.8564453125	0.5322265625
0.626	2.8515625	0.5419921875
0.627996	2.8564453125	0.5322265625
0.63	2.8515625	0.546875
0.631996	2.861328125	0.537109375
0.634004	2.861328125	0.5419921875
0.636	2.8564453125	0.5224609375
0.638	2.8564453125	0.537109375
0.64	2.8564453125	0.5419921875
0.642	2.861328125	0.5419921875
0.644	2.861328125	0.556640625
0.646	2.861328125	0.5517578125
0.647996	2.8564453125	0.5419921875
0.65	2.861328125	0.5517578125
0.651996	2.8515625	0.5517578125
0.654	2.8564453125	0.546875
0.655996	2.861328125	0.537109375
0.658	2.8564453125	0.5419921875
0.659996	2.8515625	0.556640625
0.662	2.861328125	0.546875
0.663996	2.8515625	0.537109375
0.666	2.8515625	0.5517578125
0.667996	2.8515625	0.546875
0.67	2.861328125	0.5419921875
0.671996	2.8564453125	0.5419921875
0.674	2.8515625	0.556640625
0.676008	2.8564453125	0.5517578125
0.678	2.8515625	0.56640625
0.68	2.8515625	0.5517578125
0.682	2.861328125	0.556640625
0.684	2.8515625	0.556640625
0.686	2.8564453125	0.5615234375
0.688	2.861328125	0.56640625
0.689996	2.8564453125	0.5517578125
0.692	2.8564453125	0.52734375
0.693996	2.861328125	0.546875
0.696	2.8515625	0.5615234375
0.697996	2.8564453125	0.5517578125
0.7	2.861328125	0.556640625
0.701996	2.8564453125	0.5712890625
0.704	2.8564453125	0.56640625
0.705996	2.8564453125	0.56640625
0.708	2.8564453125	0.5712890625
0.709996	2.8564453125	0.576171875
0.712	2.8564453125	0.56640625
0.713996	0.0	0.5810546875
0.716	0.0	0.5810546875
0.717996	0.0	0.5810546875
0.720004	0.0	0.5810546875
0.722	0.0	0.576171875
0.724	0.0	0.5810546875
0.726	0.0	0.5859375
0.728	0.0	0.5908203125
0.73	0.0	0.5859375
0.731996	0.0	0.5859375
0.734	0.0	0.5908203125
0.735996	0.0	0.5908203125
0.738	0.0	0.5908203125
0.739996	0.0	0.595703125
0.742	0.0	0.6005859375
0.743996	0.0	0.6103515625
0.746	0.0	0.6005859375
0.747996	0.0	0.595703125
0.75	0.0	0.595703125
0.751996	0.0	0.6103515625
0.754	0.0	0.60546875
0.755996	0.0	0.615234375
0.758	0.0	0.6201171875
0.759996	0.0	0.6005859375
0.762004	0.0	0.6103515625
0.764	0.0	0.60546875
0.766	0.0	0.615234375
0.768	0.0	0.6201171875
0.77	0.0	0.6103515625
0.772	0.0048828125	0.6201171875
0.774	0.25390625	0.6201171875
0.775996	0.5224609375	0.6103515625
0.778	0.78125	0.615234375
0.779996	1.0302734375	0.6396484375
0.782	1.2890625	0.6298828125
0.783996	1.5478515625	0.625
0.786	1.8017578125	0.625
0.787996	2.03125	0.634765625
0.79	2.2265625	0.64453125
0.791996	2.392578125	0.6396484375
0.794	2.51953125	0.6298828125
0.795996	2.6171875	0.634765625
0.798	2.685546875	0.634765625
0.799996	2.7392578125	0.634765625
0.802	2.7783203125	0.634765625
0.804008	2.7978515625	0.6494140625
0.806	2.8173828125	0.6494140625
0.808	2.83203125	0.6494140625
0.81	2.83203125	0.64453125
0.812	2.8466796875	0.6494140625
0.814	2.8515625	0.654296875
0.816	2.8564453125	0.654296875
0.817996	2.8564453125	0.6494140625
0.82	2.8466796875	0.654296875
0.821996	2.8564453125	0.654296875
0.824	2.8564453125	0.654296875
0.825996	2.8564453125	0.6591796875
0.828	2.8564453125	0.6591796875
0.829996	2.8564453125	0.6494140625
0.832	2.8564453125	0.6591796875
0.833996	2.8564453125	0.6640625
0.836	2.8662109375	0.64453125
0.837996	2.8564453125	0.6591796875
0.84	2.8564453125	0.6640625
0.841996	2.8515625	0.6689453125
0.844	2.8564453125	0.6591796875
0.845996	2.8515625	0.6689453125
0.848004	2.8564453125	0.6689453125
0.85	2.861328125	0.673828125
0.852	2.8564453125	0.6689453125
0.854	2.8515625	0.673828125
0.856	2.8564453125	0.673828125
0.858	2.861328125	0.673828125
0.859996	2.8515625	0.6591796875
0.862	2.8564453125	0.6640625
0.863996	2.8564453125	0.6640625
0.866	2.861328125	0.6787109375
0.867996	2.8515625	0.68359375
0.87	2.8466796875	0.6787109375
0.871996	2.8466796875	0.6689453125
0.874	2.861328125	0.6787109375
0.875996	2.8564453125	0.6787109375
0.878	2.8515625	0.673828125
0.879996	2.8564453125	0.6787109375
0.882	2.8466796875	0.6787109375
0.883996	2.8564453125	0.68359375
0.886	2.861328125	0.673828125
0.887996	2.861328125	0.6787109375
0.890004	2.861328125	0.6787109375
0.892	2.861328125	0.6640625
0.894	2.861328125	0.673828125
0.896	2.861328125	0.68359375
0.898	2.861328125	0.6787109375
0.9	2.8466796875	0.68359375
0.902	2.8515625	0.6787109375
0.903996	2.8515625	0.6884765625
0.906	2.8564453125	0.68359375
0.907996	2.8564453125	0.6884765625
0.91	2.8564453125	0.6787109375
0.911996	2.8515625	0.6884765625
0.914	2.8564453125	0.6884765625
0.915996	2.8515625	0.6640625
0.918	2.861328125	0.6787109375
0.919996	2.8515625	0.68359375
0.922	2.8564453125	0.6884765625
0.923996	2.8515625	0.6884765625
0.926	2.8515625	0.673828125
0.927996	2.8564453125	0.6787109375
0.93	2.8564453125	0.6884765625
0.932008	2.8564453125	0.68359375
0.934	2.8564453125	0.68359375
0.936	0.0	0.6884765625
0.938	0.0	0.68359375
0.94	0.0	0.6787109375
0.942	0.0	0.6689453125
0.944	0.0	0.68359375
0.945996	0.0	0.6884765625
0.948	0.0	0.6787109375
0.949996	0.0	0.6884765625
0.952	0.0	0.6787109375
0.953996	0.0	0.6787109375
0.956	0.0	0.673828125
0.957996	0.0	0.673828125
0.96	0.0	0.68359375
0.961996	0.0	0.673828125
0.964	0.0	0.673828125
0.965996	0.0	0.673828125
0.968	0.0	0.6884765625
0.969996	0.0	0.673828125
0.972	0.0	0.6689453125
0.973996	0.0	0.6640625
0.976004	0.0	0.6689453125
0.978	0.0	0.673828125
0.98	0.0	0.6689453125
0.982	0.0	0.654296875
0.984	0.0	0.673828125
0.986	0.0	0.6689453125
0.987996	0.0927734375	0.6640625
0.99	0.3564453125	0.673828125
0.991996	0.60546875	0.673828125
0.994	0.8740234375	0.6591796875
0.995996	1.1279296875	0.6494140625
0.998	1.38671875	0.6640625
0.999996	1.6357421875	0.6640625
1.002	1.875	0.6689453125
1.003996	2.1044921875	0.6591796875
1.006	2.2900390625	0.654296875
1.007996	2.44140625	0.6591796875
1.01	2.5537109375	0.6591796875
1.011996	2.6416015625	0.6689453125
1.014	2.705078125	0.6689453125
1.015996	2.75390625	0.6640625
1.018004	2.7880859375	0.6591796875
1.02	2.8076171875	0.6591796875
