Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.318004	0.8154296875	0.91796875
0.32	1.07421875	0.9423828125
0.322	1.3427734375	0.947265625
0.324	1.5966796875	0.9423828125
0.326	1.8359375	0.927734375
0.328	2.0654296875	0.9375
0.33	2.2509765625	0.927734375
0.331996	2.4072265625	0.927734375
0.334	2.5439453125	0.9375
0.335996	2.6318359375	0.9228515625
0.338	2.7001953125	0.9228515625
0.339996	2.744140625	0.9228515625
0.342	2.783203125	0.9228515625
0.343996	2.7978515625	0.9228515625
0.346	2.822265625	0.927734375
0.347996	2.83203125	0.91796875
0.35	2.841796875	0.927734375
0.351996	2.8466796875	0.927734375
0.354	2.8466796875	0.91796875
0.355996	2.841796875	0.888671875
0.358	2.8564453125	0.908203125
0.360008	2.8466796875	0.91796875
0.362	2.8515625	0.91796875
0.364	2.8564453125	0.9228515625
0.366	2.8564453125	0.91796875
0.368	2.8564453125	0.9130859375
0.37	2.8564453125	0.91796875
0.372	2.8466796875	0.908203125
0.373996	2.861328125	0.908203125
0.376	0.0	0.9228515625
0.377996	0.0	0.908203125
0.38	0.0	0.9228515625
0.381996	0.0	0.91796875
0.384	0.0	0.91796875
0.385996	0.0	0.927734375
0.388	0.0	0.888671875
0.389996	0.0	0.927734375
0.392	0.0	0.927734375
0.393996	0.0	0.9228515625
0.396	0.0	0.927734375
0.397996	0.0	0.91796875
0.4	0.0	0.91796875
0.401996	0.0	0.91796875
0.404004	0.1123046875	0.9375
0.406	0.3662109375	0.9375
0.408	0.634765625	0.927734375
0.41	0.8935546875	0.9375
0.412	1.15234375	0.9423828125
0.414	1.4111328125	0.947265625
0.415996	1.6650390625	0.947265625
0.418	1.904296875	0.947265625
0.419996	2.1240234375	0.95703125
0.422	2.2998046875	0.95703125
0.423996	2.4560546875	0.95703125
0.426	2.5634765625	0.95703125
0.427996	2.65625	0.9716796875
0.43	2.71484375	0.9765625
0.431996	2.7587890625	0.9765625
0.434	2.7880859375	0.9716796875
0.435996	2.8076171875	0.9619140625
0.438	2.8271484375	0.986328125
0.439996	2.8369140625	0.986328125
0.442	2.8466796875	0.9814453125
0.443996	2.8466796875	0.99609375
0.446004	2.8466796875	0.99609375
0.448	2.8515625	1.0009765625
0.45	2.8564453125	1.0009765625
0.452	2.8466796875	1.0009765625
0.454	2.8564453125	0.99609375
0.456	2.8466796875	0.9765625
0.458	2.8564453125	1.0107421875
0.459996	2.8466796875	1.005859375
0.462	2.8515625	1.0205078125
0.463996	2.8564453125	1.015625
0.466	2.861328125	1.025390625
0.467996	2.8564453125	1.015625
0.47	2.8564453125	1.025390625
0.471996	2.8515625	1.025390625
0.474	2.861328125	1.025390625
0.475996	2.8564453125	1.025390625
0.478	2.861328125	1.0302734375
0.479996	2.8515625	1.044921875
0.482	2.8515625	1.044921875
0.483996	2.861328125	1.044921875
0.486	0.0	1.044921875
0.488008	0.0	1.0546875
0.49	0.0	1.03515625
0.492	0.0	1.044921875
0.494	0.0	1.044921875
0.496	0.0	1.0595703125
0.498	0.0	1.0595703125
0.5	0.0	1.0595703125
0.501996	0.0	1.0595703125
0.504	0.0	1.0546875
0.505996	0.0	1.064453125
0.508	0.0	1.0693359375
0.509996	0.029296875	1.07421875
0.512	0.283203125	1.07421875
0.513996	0.537109375	1.0693359375
0.516	0.8154296875	1.0791015625
0.517996	1.0595703125	1.083984375
0.52	1.328125	1.0791015625
0.521996	1.5771484375	1.083984375
0.524	1.8310546875	1.07421875
0.525996	2.060546875	1.07421875
0.528	2.2412109375	1.0888671875
0.529996	2.412109375	1.083984375
0.532004	2.5390625	1.09375
0.534	2.626953125	1.09375
0.536	2.6904296875	1.0791015625
0.538	2.744140625	1.0888671875
0.54	2.7734375	1.0986328125
0.542	2.802734375	1.0888671875
0.543996	2.8125	1.09375
0.546	2.83203125	1.1083984375
0.547996	2.8369140625	1.0986328125
0.55	2.8466796875	1.103515625
0.551996	2.8515625	1.103515625
0.554	2.8515625	1.11328125
0.555996	2.8564453125	1.11328125
0.558	2.8564453125	1.0986328125
0.559996	2.8564453125	1.1083984375
0.562	2.8515625	1.1083984375
0.563996	2.8515625	1.1181640625
0.566	2.8515625	1.11328125
0.567996	2.8515625	1.1181640625
0.57	2.8515625	1.1181640625
0.571996	0.0	1.123046875
0.574004	0.0	1.11328125
0.576	0.0	1.1181640625
0.578	0.0	1.1181640625
0.58	0.0	1.1181640625
0.582	0.0	1.1181640625
0.584	0.0	1.123046875
0.586	0.0	1.123046875
0.587996	0.0	1.123046875
0.59	0.0	1.11328125
0.591996	0.0	1.11328125
0.594	0.0	1.11328125
0.595996	0.1806640625	1.11328125
0.598	0.439453125	1.11328125
0.599996	0.7080078125	1.11328125
0.602	0.95703125	1.11328125
0.603996	1.2109375	1.09375
0.606	1.4794921875	1.11328125
0.607996	1.7333984375	1.11328125
0.61	1.962890625	1.1083984375
0.611996	2.1728515625	1.11328125
0.614	2.34375	1.083984375
0.616008	2.4853515625	1.103515625
0.618	2.5927734375	1.0986328125
0.62	2.666015625	1.103515625
0.622	2.724609375	1.0888671875
0.624	2.7685546875	1.083984375
0.626	2.783203125	1.0888671875
0.628	2.8125	1.0791015625
0.629996	2.8271484375	1.07421875
0.632	2.8271484375	1.0791015625
0.633996	2.841796875	1.083984375
0.636	2.841796875	1.0791015625
0.637996	2.841796875	1.064453125
0.64	2.8515625	1.0791015625
0.641996	2.8466796875	1.0693359375
0.644	2.8466796875	1.0693359375
0.645996	2.8564453125	1.0595703125
0.648	2.8515625	1.044921875
0.649996	2.8564453125	1.0546875
0.652	0.0	1.0498046875
0.653996	0.0	1.044921875
0.656	0.0	1.0498046875
0.657996	0.0	1.03515625
0.660004	0.0	1.025390625
0.662	0.0	1.0302734375
0.664	0.0	1.025390625
0.666	0.0	1.0205078125
0.668	0.0	1.0205078125
0.67	0.0	1.025390625
0.671996	0.0	1.0205078125
0.674	0.0	1.015625
0.675996	0.0	1.015625
0.678	0.0537109375	1.0107421875
0.679996	0.3125	1.0009765625
0.682	0.5712890625	1.0009765625
0.683996	0.830078125	1.015625
0.686	1.0888671875	1.015625
0.687996	1.337890625	0.99609375
0.69	1.6015625	0.9765625
0.691996	1.85546875	0.966796875
0.694	2.0703125	0.9912109375
0.695996	2.2607421875	0.9765625
0.698	2.4169921875	0.9814453125
0.699996	2.5390625	0.9716796875
0.702004	2.6318359375	0.9619140625
0.704	2.705078125	0.966796875
0.706	2.75390625	0.966796875
0.708	2.783203125	0.966796875
0.71	2.79296875	0.947265625
0.712	2.822265625	0.9423828125
0.714	2.83203125	0.947265625
0.715996	2.8369140625	0.9521484375
0.718	2.8466796875	0.9375
0.719996	2.841796875	0.9423828125
0.722	2.841796875	0.9326171875
0.723996	2.8466796875	0.9375
0.726	2.8564453125	0.9375
0.727996	2.8515625	0.9326171875
0.73	2.8515625	0.9326171875
0.731996	2.8466796875	0.927734375
0.734	0.0	0.91796875
0.735996	0.0	0.908203125
0.738	0.0	0.927734375
0.739996	0.0	0.927734375
0.742	0.0	0.9130859375
0.744008	0.0	0.9228515625
0.746	0.0	0.908203125
0.748	0.0	0.9228515625
0.75	0.0	0.9130859375
0.752	0.0	0.91796875
0.754	0.0	0.91796875
0.756	0.0	0.9130859375
0.757996	0.0	0.91796875
0.76	0.0	0.908203125
0.761996	0.0	0.9130859375
0.764	0.0	0.9228515625
0.765996	0.0	0.91796875
0.768	0.0	0.9228515625
0.769996	0.0	0.908203125
0.772	0.0	0.91796875
0.773996	0.0	0.91796875
0.776	0.1953125	0.9326171875
0.777996	0.46875	0.9228515625
0.78	0.7177734375	0.91796875
0.781996	0.9716796875	0.9228515625
0.784	1.240234375	0.9228515625
0.785996	1.494140625	0.9375
0.788004	1.73828125	0.91796875
0.79	1.97265625	0.9130859375
0.792	2.1875	0.9423828125
0.794	2.3583984375	0.9375
0.796	2.4951171875	0.9521484375
0.798	2.6025390625	0.947265625
0.799996	2.67578125	0.9423828125
0.802	2.724609375	0.9423828125
0.803996	2.7734375	0.9423828125
0.806	2.79296875	0.9521484375
0.807996	2.8173828125	0.9375
0.81	2.8271484375	0.9521484375
0.811996	2.8369140625	0.9521484375
0.814	2.841796875	0.9423828125
0.815996	2.8369140625	0.9423828125
0.818	2.8466796875	0.9521484375
0.819996	2.8466796875	0.95703125
0.822	2.8564453125	0.95703125
0.823996	2.8564453125	0.95703125
0.826	2.8564453125	0.95703125
0.827996	2.8564453125	0.9619140625
0.830004	2.8564453125	0.966796875
0.832	2.8564453125	0.9619140625
0.834	2.8564453125	0.9765625
0.836	2.8564453125	0.9765625
0.838	2.8515625	0.9765625
0.84	2.8564453125	0.9716796875
0.842	2.861328125	0.966796875
0.843996	2.8515625	0.9765625
0.846	2.8564453125	0.9765625
0.847996	2.8515625	0.9765625
0.85	2.8466796875	0.9765625
0.851996	2.8515625	0.9765625
0.854	2.8564453125	0.9765625
0.855996	0.0	0.9716796875
0.858	0.0	0.9423828125
0.859996	0.0	0.9521484375
0.862	0.0	0.9716796875
0.863996	0.0	0.9765625
0.866	0.0	0.9716796875
0.867996	0.0	0.9765625
0.87	0.0	0.966796875
0.872008	0.0	0.95703125
0.874	0.0	0.9619140625
0.876	0.0	0.95703125
0.878	0.0	0.9423828125
0.88	0.0	0.966796875
0.882	0.0	0.9619140625
0.884	0.0	0.9521484375
0.885996	0.1318359375	0.9619140625
0.888	0.3955078125	0.9619140625
0.889996	0.654296875	0.966796875
0.892	0.91796875	0.947265625
0.893996	1.162109375	0.9375
0.896	1.4306640625	0.9521484375
0.897996	1.6845703125	0.9619140625
0.9	1.9287109375	0.95703125
0.901996	2.1337890625	0.95703125
0.904	2.314453125	0.9521484375
0.905996	2.4658203125	0.95703125
0.908	2.568359375	0.95703125
0.909996	2.6513671875	0.947265625
0.912	2.7197265625	0.9521484375
0.913996	2.7587890625	0.9521484375
0.916004	0.0	0.95703125
0.918	0.0	0.95703125
0.92	0.0	0.947265625
0.922	0.0	0.947265625
0.924	0.0	0.9619140625
0.926	0.0	0.947265625
0.927996	0.0	0.95703125
0.93	0.0	0.95703125
0.931996	0.0	0.966796875
0.934	0.0	0.95703125
0.935996	0.0	0.95703125
0.938	0.0	0.947265625
0.939996	0.0	0.9619140625
0.942	0.0	0.966796875
0.943996	0.0	0.9716796875
0.946	0.0	0.9619140625
0.947996	0.0	0.9716796875
0.95	0.0	0.9716796875
0.951996	0.0	0.9619140625
0.954	0.0	0.9619140625
0.955996	0.0	0.966796875
0.958004	0.0	0.95703125
0.96	0.13671875	0.966796875
0.962	0.390625	0.9619140625
0.964	0.654296875	0.966796875
0.966	0.908203125	0.9716796875
0.968	1.1572265625	0.9716796875
0.97	1.42578125	0.966796875
0.971996	1.6796875	0.9765625
0.974	1.9189453125	0.9765625
0.975996	2.1337890625	0.966796875
0.978	2.3095703125	0.9716796875
0.979996	2.4560546875	0.9716796875
0.982	2.5634765625	0.9716796875
0.983996	2.6513671875	0.9814453125
0.986	2.7197265625	0.966796875
0.987996	2.7587890625	0.95703125
0.99	2.7783203125	0.9716796875
0.991996	2.802734375	0.9716796875
0.994	2.822265625	0.966796875
0.995996	2.8369140625	0.9521484375
0.998	2.841796875	0.9521484375
1.000008	2.8466796875	0.9521484375
1.002	2.8466796875	0.9521484375
1.004	2.841796875	0.95703125
1.006	2.8466796875	0.9423828125
1.008	2.8564453125	0.9423828125
1.01	2.8564453125	0.9375
1.012	2.8515625	0.9375
1.013996	2.8564453125	0.9326171875
1.016	2.8466796875	0.927734375
1.017996	2.8564453125	0.927734375
1.02	2.8515625	0.927734375
1.021996	2.8515625	0.927734375
1.024	2.8564453125	0.9130859375
1.025996	2.8466796875	0.91796875
1.028	2.8515625	0.9130859375
1.029996	2.8564453125	0.9033203125
1.032	2.8564453125	0.9033203125
1.033996	2.8564453125	0.8984375
1.036	2.8515625	0.8984375
1.037996	2.8515625	0.859375
1.04	2.8564453125	0.87890625
1.041996	2.861328125	0.888671875
1.044004	2.8515625	0.87890625
1.046	2.8564453125	0.87890625
1.048	2.861328125	0.8642578125
1.05	2.861328125	0.859375
1.052	2.8515625	0.869140625
1.054	2.8564453125	0.869140625
1.055996	2.861328125	0.8544921875
1.058	2.8564453125	0.83984375
1.059996	2.8515625	0.83984375
1.062	2.8515625	0.8544921875
1.063996	2.8515625	0.8349609375
1.066	2.8564453125	0.8447265625
1.067996	0.0	0.8349609375
1.07	0.0	0.8251953125
1.071996	0.0	0.83984375
1.074	0.0	0.8349609375
1.075996	0.0	0.8251953125
1.078	0.0	0.810546875
1.079996	0.0	0.810546875
1.082	0.0	0.8056640625
1.083996	0.0	0.8154296875
1.086004	0.0	0.810546875
1.088	0.0	0.810546875
1.09	0.0	0.7958984375
1.092	0.0	0.791015625
1.094	0.0	0.7958984375
1.096	0.0	0.80078125
1.098	0.0	0.7861328125
1.099996	0.0	0.791015625
1.102	0.0	0.791015625
1.103996	0.25390625	0.78125
1.106	0.5078125	0.7958984375
1.107996	0.7666015625	0.7861328125
1.11	1.025390625	0.7861328125
1.111996	1.2841796875	0.78125
1.114	1.54296875	0.7861328125
1.115996	1.787109375	0.76171875
1.118	2.021484375	0.78125
1.119996	2.2216796875	0.7763671875
1.122	2.3779296875	0.771484375
1.123996	2.5146484375	0.7763671875
1.126	2.6171875	0.7666015625
1.128008	2.6806640625	0.7666015625
1.13	2.734375	0.76171875
1.132	2.7734375	0.76171875
1.134	2.7978515625	0.76171875
1.136	2.8125	0.7470703125
1.138	2.83203125	0.7568359375
1.14	2.8369140625	0.7568359375
1.141996	2.8369140625	0.7666015625
1.144	2.841796875	0.7568359375
1.145996	2.841796875	0.7568359375
1.148	2.8564453125	0.7568359375
1.149996	2.8466796875	0.7568359375
1.152	2.8515625	0.7470703125
1.153996	2.861328125	0.7421875
1.156	2.8466796875	0.751953125
1.157996	2.8515625	0.76171875
1.16	2.8564453125	0.7568359375
1.161996	2.8564453125	0.76171875
1.164	2.8564453125	0.7470703125
1.165996	2.8564453125	0.7666015625
1.168	2.8515625	0.76171875
1.169996	2.8515625	0.7763671875
1.172004	2.8515625	0.7763671875
1.174	2.8564453125	0.771484375
1.176	2.8515625	0.78125
1.178	2.8466796875	0.771484375
1.18	2.8564453125	0.78125
1.182	2.8515625	0.771484375
1.183996	2.8515625	0.7861328125
1.186	0.0	0.791015625
1.187996	0.0	0.791015625
1.19	0.0	0.791015625
1.191996	0.0	0.80078125
1.194	0.0	0.8056640625
1.195996	0.0	0.8056640625
1.198	0.0	0.8154296875
1.199996	0.0	0.8251953125
1.202	0.0	0.8251953125
1.203996	0.0	0.830078125
1.206	0.0	0.8251953125
1.207996	0.0	0.8251953125
1.21	0.0	0.83984375
1.211996	0.0	0.8447265625
1.214004	0.0	0.830078125
1.216	0.0	0.8447265625
1.218	0.0439453125	0.849609375
1.22	0.3076171875	0.8544921875
1.222	0.56640625	0.8544921875
1.224	0.830078125	0.8740234375
1.226	1.0888671875	0.87890625
1.227996	1.3427734375	0.8837890625
1.23	1.5966796875	0.888671875
1.231996	1.845703125	0.888671875
1.234	2.0703125	0.9130859375
1.235996	2.265625	0.908203125
1.238	2.4169921875	0.91796875
1.239996	2.5390625	0.91796875
1.242	2.626953125	0.9130859375
1.243996	2.6904296875	0.9228515625
1.246	2.7490234375	0.927734375
1.247996	2.7783203125	0.9375
1.25	2.8076171875	0.9326171875
1.251996	2.8173828125	0.9375
1.254	2.83203125	0.95703125
1.256008	2.841796875	0.9619140625
1.258	2.8369140625	0.9716796875
1.26	2.8515625	0.9716796875
1.262	2.8564453125	0.9619140625
1.264	2.8564453125	0.9814453125
1.266	2.8564453125	0.986328125
1.268	2.8515625	0.9912109375
1.269996	2.8515625	1.005859375
1.272	2.8515625	1.0009765625
1.273996	2.8564453125	1.005859375
1.276	2.8515625	1.0009765625
1.277996	2.8564453125	1.0107421875
1.28	2.8515625	1.015625
1.281996	2.8564453125	1.0302734375
1.284	2.8564453125	1.015625
1.285996	2.861328125	1.025390625
1.288	2.861328125	1.0400390625
1.289996	2.8466796875	1.044921875
1.292	2.8515625	1.044921875
1.293996	2.8564453125	1.0546875
1.296	2.8515625	1.044921875
1.297996	2.8515625	1.0498046875
1.300004	2.8564453125	1.0546875
1.302	2.8515625	1.0693359375
1.304	0.0	1.064453125
1.306	0.0	1.064453125
1.308	0.0	1.07421875
1.31	0.0	1.064453125
1.311996	0.0	1.07421875
1.314	0.0	1.07421875
1.315996	0.0	1.07421875
1.318	0.0	1.0791015625
1.319996	0.0	1.083984375
1.322	0.0	1.103515625
1.323996	0.0	1.09375
1.326	0.0	1.103515625
1.327996	0.263671875	1.0986328125
1.33	0.517578125	1.083984375
1.331996	0.7763671875	1.0888671875
1.334	1.03515625	1.1083984375
1.335996	1.2939453125	1.1083984375
1.338	1.5576171875	1.0986328125
1.339996	1.7919921875	1.1083984375
1.342004	2.03125	1.1181640625
1.344	2.2314453125	1.11328125
1.346	2.392578125	1.1083984375
1.348	2.5244140625	1.1181640625
1.35	2.6171875	1.11328125
1.352	2.6806640625	1.1328125
1.354	2.7392578125	1.123046875
1.355996	2.783203125	1.123046875
1.358	2.8076171875	1.1279296875
1.359996	2.822265625	1.142578125
1.362	2.8271484375	1.142578125
1.363996	2.8369140625	1.1376953125
1.366	2.8466796875	1.1474609375
1.367996	2.8466796875	1.1572265625
1.37	2.8515625	1.1572265625
1.371996	2.8466796875	1.15234375
1.374	2.8564453125	1.1572265625
1.375996	2.8564453125	1.162109375
1.378	2.861328125	1.15234375
1.379996	2.8466796875	1.162109375
1.382	2.8564453125	1.162109375
1.384008	2.8515625	1.1767578125
1.386	0.0	1.171875
1.388	0.0	1.162109375
1.39	0.0	1.171875
1.392	0.0	1.1767578125
1.394	0.0	1.1767578125
1.396	0.0	1.1669921875
1.397996	0.0	1.171875
1.4	0.0	1.171875
1.401996	0.0	1.1669921875
1.404	0.0	1.1669921875
1.405996	0.0	1.1669921875
1.408	0.185546875	1.171875
1.409996	0.4443359375	1.171875
1.412	0.6982421875	1.1669921875
1.413996	0.9619140625	1.1669921875
1.416	1.2158203125	1.1767578125
1.417996	1.4697265625	1.171875
1.42	1.7333984375	1.171875
1.421996	1.9580078125	1.1669921875
1.424	2.16796875	1.1572265625
1.425996	2.3486328125	1.1572265625
1.428004	2.4853515625	1.1474609375
1.43	2.5927734375	1.1474609375
1.432	2.67578125	1.15234375
1.434	2.7197265625	1.123046875
1.436	2.7685546875	1.1328125
1.438	2.7880859375	1.1376953125
1.439996	2.8173828125	1.142578125
1.442	2.8271484375	1.1474609375
1.443996	2.8271484375	1.1376953125
1.446	2.8369140625	1.1376953125
1.447996	2.8466796875	1.1279296875
1.45	2.8466796875	1.123046875
1.451996	2.8564453125	1.1279296875
1.454	2.8564453125	1.123046875
1.455996	2.8564453125	1.1083984375
1.458	2.8466796875	1.103515625
1.459996	2.8515625	1.103515625
1.462	0.0	1.0888671875
1.463996	0.0	1.0986328125
1.466	0.0	1.07421875
1.467996	0.0	1.064453125
1.470004	0.0	1.09375
1.472	0.0	1.083984375
1.474	0.0	1.083984375
1.476	0.0	1.0791015625
1.478	0.0	1.064453125
1.48	0.0	1.064453125
1.482	0.0	1.064453125
1.483996	0.0	1.0498046875
1.486	0.1220703125	1.044921875
1.487996	0.3857421875	1.0546875
1.49	0.634765625	1.044921875
1.491996	0.8935546875	1.0498046875
1.494	1.1572265625	1.044921875
1.495996	1.4111328125	1.0302734375
1.498	1.669921875	1.0400390625
1.499996	1.9091796875	1.0205078125
1.502	2.12890625	1.0205078125
1.503996	2.2998046875	1.0205078125
1.506	2.451171875	1.005859375
1.507996	2.5634765625	1.015625
1.51	2.6513671875	0.986328125
1.512008	2.705078125	1.005859375
1.514	2.7490234375	1.0009765625
1.516	2.7880859375	0.9912109375
1.518	2.7978515625	0.986328125
1.52	2.8173828125	0.9716796875
1.522	2.822265625	0.9765625
1.524	2.83203125	0.9765625
1.525996	2.8466796875	0.9765625
1.528	2.841796875	0.9716796875
1.529996	2.841796875	0.966796875
1.532	2.8515625	0.9375
1.533996	2.841796875	0.95703125
1.536	2.8466796875	0.95703125
1.537996	2.8515625	0.9423828125
1.54	0.0	0.9521484375
1.541996	0.0	0.9375
1.544	0.0	0.947265625
1.545996	0.0	0.9375
1.548	0.0	0.9375
1.549996	0.0	0.9375
1.552	0.0	0.9423828125
1.553996	0.0	0.9423828125
1.556004	0.0	0.927734375
1.558	0.0	0.9228515625
1.56	0.0	0.9228515625
1.562	0.0	0.9326171875
1.564	0.0	0.9228515625
1.566	0.0	0.91796875
1.567996	0.0	0.9326171875
1.57	0.0	0.927734375
1.571996	0.0	0.9326171875
1.574	0.0	0.9228515625
1.575996	0.0	0.91796875
1.578	0.0	0.9228515625
1.579996	0.0	0.927734375
1.582	0.25390625	0.9423828125
1.583996	0.498046875	0.9326171875
1.586	0.7666015625	0.927734375
1.587996	1.015625	0.9375
1.59	1.279296875	0.9326171875
1.591996	1.533203125	0.9375
1.594	1.787109375	0.9423828125
1.595996	2.021484375	0.9423828125
1.598004	2.2216796875	0.9326171875
1.6	2.3828125	0.95703125
1.602	2.5146484375	0.9521484375
1.604	2.6171875	0.9619140625
1.606	2.67578125	0.95703125
1.608	2.7392578125	0.966796875
1.61	2.7734375	0.9375
1.611996	2.7978515625	0.9619140625
1.614	2.8076171875	0.95703125
1.615996	2.83203125	0.95703125
1.618	2.841796875	0.9716796875
1.619996	2.8369140625	0.9765625
1.622	2.841796875	0.9716796875
1.623996	2.841796875	0.9765625
1.626	2.8564453125	0.9619140625
1.627996	2.8466796875	0.9716796875
1.63	2.8466796875	0.9716796875
1.631996	2.8564453125	0.9912109375
1.634	2.8564453125	0.9814453125
1.635996	2.8564453125	0.9814453125
1.638	2.861328125	0.99609375
1.640008	2.8564453125	1.0009765625
1.642	2.861328125	0.9912109375
1.644	2.8515625	0.9912109375
1.646	2.8564453125	0.99609375
1.648	2.8564453125	1.0009765625
1.65	2.8564453125	1.0009765625
1.652	2.861328125	0.99609375
1.653996	2.861328125	0.986328125
1.656	2.8564453125	0.99609375
1.657996	2.861328125	0.9912109375
1.66	2.8564453125	1.0009765625
1.661996	0.0	0.99609375
1.664	0.0	0.9765625
1.665996	0.0	0.9912109375
1.668	0.0	0.9912109375
1.669996	0.0	1.0009765625
1.672	0.0	1.0009765625
